	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	6	2R3Z:A	100	58	0	0	1	58	11	68	4.49e-37	120.0	58
1	10	2KUM:A	100	66	0	0	1	66	3	68	4.52e-45	141.0	66
2	46	1F9P:A	100	66	0	0	1	66	13	78	3.5400000000000004e-43	136.0	66
3	59	1RJT:A	100	66	0	0	1	66	3	68	8.09e-43	135.0	66
4	62	1B2T:A	100	62	0	0	1	62	5	66	8.949999999999999e-42	132.0	62
5	73	1NCV:B	100	65	0	0	1	65	3	67	6.16e-45	140.0	65
6	79	6EHZ:A	100	64	0	0	1	64	3	66	3.79e-43	137.0	64
7	87	1J8I:A	100	62	0	0	1	62	2	63	9.3e-38	123.0	62
8	111	1RHP:A	100	64	0	0	1	64	1	64	9.64e-42	132.0	64
9	111	1RHP:B	100	64	0	0	1	64	1	64	9.64e-42	132.0	64
10	111	1RHP:C	100	64	0	0	1	64	1	64	9.64e-42	132.0	64
11	111	1RHP:D	100	64	0	0	1	64	1	64	9.64e-42	132.0	64
12	111	4R9W:B	100	64	0	0	1	64	1	64	9.64e-42	132.0	64
13	111	1F9Q:A	100	64	0	0	1	64	1	64	9.64e-42	132.0	64
14	111	4R9Y:A	100	64	0	0	1	64	2	65	9.9e-42	132.0	64
15	111	4R9Y:B	100	64	0	0	1	64	2	65	9.9e-42	132.0	64
16	111	4R9Y:C	100	64	0	0	1	64	2	65	9.9e-42	132.0	64
17	111	4R9Y:D	100	64	0	0	1	64	2	65	9.9e-42	132.0	64
18	111	1F9Q:D	100	64	0	0	1	64	3	66	1.02e-41	132.0	64
19	122	2R3Z:A	100	66	0	0	1	66	3	68	2.4500000000000003e-43	136.0	66
20	124	6CWS:A	100	64	0	0	1	64	6	69	1.0399999999999998e-42	136.0	64
21	159	1MI2:B	100	73	0	0	1	73	1	73	2.4499999999999998e-48	149.0	73
22	164	1G91:A	100	63	0	0	1	63	4	66	5.61e-43	135.0	63
23	198	1ROD:B	100	72	0	0	1	72	1	72	2.2799999999999998e-48	149.0	72
24	201	1PLF:D	100	63	0	0	1	63	3	65	5.5e-41	130.0	63
25	214	1HHV:A	100	62	0	0	1	62	8	69	2.4400000000000002e-43	136.0	62
26	289	1F9P:A	100	63	0	0	1	63	16	78	1.2299999999999999e-40	130.0	63
27	311	6AEZ:B	100	63	0	0	1	63	2	64	5.74e-45	140.0	63
28	311	6STK:B	100	63	0	0	1	63	1	63	5.74e-45	140.0	63
29	311	6STK:A	100	63	0	0	1	63	1	63	5.9e-45	140.0	63
30	311	2L9H:A	100	63	0	0	1	63	2	64	6.229999999999999e-45	140.0	63
31	311	2L9H:C	100	63	0	0	1	63	2	64	6.229999999999999e-45	140.0	63
32	311	6AEZ:C	100	63	0	0	1	63	2	64	6.229999999999999e-45	140.0	63
33	311	1B3A:A	100	63	0	0	1	63	2	64	6.229999999999999e-45	140.0	63
