	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	72	3JUW:A	100	61	0	0	1	61	89	149	5.96e-34	115.0	61
1	103	6CW2:D	100	77	0	0	1	77	80	156	2.52e-50	160.0	77
2	111	3D3S:C	100	77	0	0	1	77	50	126	1.58e-51	160.0	77
3	213	2I79:C	100	82	0	0	1	82	64	145	2.04e-53	166.0	82
4	305	4E2A:B	100	94	0	0	1	94	55	148	2.13e-63	192.0	94
5	315	4QC6:B	100	73	0	0	1	73	82	154	7.96e-50	157.0	73
6	737	6VFN:L	100	80	0	0	1	80	57	136	2.7299999999999998e-52	163.0	80
7	764	4ZBG:A	100	77	0	0	1	77	54	130	2.57e-49	155.0	77
8	795	8ASV:C	100	98	0	0	1	98	357	454	4.03e-60	192.0	98
9	1055	2OZH:A	100	74	0	0	1	74	50	123	8.86e-49	153.0	74
10	1203	5WJE:A	100	73	0	0	1	73	57	129	2.0399999999999998e-48	152.0	73
11	1206	3IGR:B	100	81	0	0	1	81	73	153	1.41e-53	167.0	81
12	1259	5WPH:F	100	82	0	0	1	82	56	137	2.47e-51	161.0	82
13	1293	5C82:A	100	79	0	0	1	79	78	156	9.1e-54	167.0	79
14	1298	6TH0:A	100	97	0	0	1	97	53	149	2e-63	192.0	97
15	1345	1M4I:A	100	106	0	0	1	106	26	131	1.01e-71	214.0	106
16	1412	1CM0:A	100	162	0	0	1	162	1	162	9.15e-120	337.0	162
17	1463	3EY5:A	100	77	0	0	1	77	51	127	1.36e-53	166.0	77
18	1616	4QC6:B	100	92	0	0	1	92	63	154	3.77e-65	196.0	92
19	1667	7MX2:A	100	81	0	0	1	81	49	129	1.08e-53	166.0	81
20	1701	2OZG:A	100	80	0	0	1	80	45	124	2.91e-49	162.0	80
21	1710	2GAN:A	100	92	0	0	1	92	72	163	4.22e-63	191.0	92
22	2012	8A9O:B	100	82	0	0	1	82	55	136	1.41e-53	166.0	82
23	2012	8A9O:A	100	82	0	0	1	82	57	138	1.4999999999999999e-53	166.0	82
24	2455	2PR1:A	100	80	0	0	1	80	50	129	2.1799999999999998e-55	170.0	80
25	2527	4FD7:D	100	111	0	0	1	111	92	202	5.6500000000000003e-73	219.0	111
26	2648	1B87:A	100	80	0	0	1	80	50	129	2.96e-52	163.0	80
27	2721	4QUS:B	100	77	0	0	1	77	48	124	2.27e-51	160.0	77
28	2781	3MGD:B	100	84	0	0	1	84	56	139	9.610000000000001e-56	171.0	84
29	2832	3S6F:A	100	72	0	0	1	72	54	125	1.6199999999999999e-46	147.0	72
30	2848	5C88:A	100	90	0	0	1	90	46	135	3.61e-58	178.0	90
31	2964	2H5M:A	100	73	0	0	1	73	11	83	5.799999999999999e-48	149.0	73
32	3083	3D8P:B	100	78	0	0	1	78	57	134	5.49e-50	157.0	78
33	3114	4M85:A	100	106	0	0	1	106	63	168	4.9300000000000006e-73	217.0	106
34	3120	3N7Z:A	100	82	0	0	1	82	45	126	9.89e-54	173.0	82
35	3392	6HD5:v	100	85	0	0	1	85	62	146	1.2e-58	179.0	85
36	3716	2DXQ:A	100	84	0	0	1	84	53	136	2.6900000000000003e-56	172.0	84
37	3816	8FV0:B	100	80	0	0	1	80	57	136	5.82e-51	159.0	80
38	3816	8FV1:C	100	80	0	0	1	80	56	135	6e-51	159.0	80
39	3816	8FV1:A	100	80	0	0	1	80	57	136	6.19e-51	159.0	80
40	3816	8FV1:B	100	80	0	0	1	80	57	136	6.19e-51	159.0	80
41	3816	8FV1:D	100	80	0	0	1	80	57	136	6.19e-51	159.0	80
42	3816	8FV0:A	100	80	0	0	1	80	57	136	6.19e-51	159.0	80
43	3816	8FV0:C	100	80	0	0	1	80	57	136	6.19e-51	159.0	80
44	3898	1B87:A	100	181	0	0	1	181	1	181	1.66e-131	368.0	181
45	4749	3FBU:B	100	77	0	0	1	77	65	141	2.4799999999999998e-52	163.0	77
46	5054	2J8R:A	100	81	0	0	1	81	58	138	1.33e-47	164.0	81
47	5109	6C30:B	100	81	0	0	1	81	86	166	4.16e-52	164.0	81
48	5129	3JUW:A	100	75	0	0	1	75	75	149	2.19e-45	145.0	75
49	5477	3I9S:B	100	56	0	0	1	56	86	141	2.08e-34	116.0	56
50	5505	1VKC:B	100	104	0	0	1	104	36	139	1.09e-70	210.0	104
51	5624	3H4Q:A	100	89	0	0	1	89	55	143	6.29e-61	185.0	89
52	5947	1IB1:H	100	91	0	0	1	91	67	157	3.45e-63	191.0	91
53	6087	1Q2Y:A	100	74	0	0	1	74	47	120	3.39e-48	151.0	74
54	6359	8XJ5:Q	100	83	0	0	1	83	102	184	2.82e-54	172.0	83
55	6427	5GCN:A	100	160	0	0	1	160	5	164	9.36e-120	337.0	160
56	6679	4QC6:B	100	86	0	0	1	86	69	154	1.08e-60	185.0	86
57	6727	2Q04:A	100	72	0	0	1	72	66	137	6.519999999999999e-48	153.0	72
58	6733	2FL4:A	100	79	0	0	1	79	51	129	2.08e-54	167.0	79
59	6771	2FS5:B	100	71	0	0	1	71	142	212	1.38e-41	137.0	71
60	6812	3OWC:A	100	80	0	0	1	80	61	140	4.5199999999999996e-52	162.0	80
61	7105	4EVY:A	100	86	0	0	1	86	49	134	1.02e-56	174.0	86
62	7132	2VQY:A	100	91	0	0	1	91	60	150	1.4e-62	190.0	91
63	7526	3LOD:A	100	77	0	0	1	77	56	132	1.25e-49	155.0	77
64	7727	3PZJ:A	100	80	0	0	1	80	89	168	4.05e-51	161.0	80
65	7825	2VQY:A	100	67	0	0	1	67	60	126	2.9900000000000003e-43	140.0	67
66	8129	5HGZ:A	100	88	0	0	1	88	69	156	4.98e-57	177.0	88
67	8311	7STX:A	100	82	0	0	1	82	47	128	8.08e-53	164.0	82
68	8394	6NBE:N	100	76	0	0	1	76	63	138	1e-45	148.0	76
69	8672	4OLL:A	100	88	0	0	1	88	202	289	3.1599999999999998e-55	176.0	88
70	8695	2CY2:A	100	82	0	0	1	82	64	145	1.23e-57	177.0	82
71	8807	2CNM:C	100	71	0	0	1	71	51	121	2.1900000000000003e-43	139.0	71
72	8839	4PV6:G	100	78	0	0	1	78	50	127	7.54e-49	154.0	78
73	8954	3N7Z:A	100	81	0	0	1	81	46	126	1.05e-52	171.0	81
74	9199	2ATR:A	100	75	0	0	1	75	47	121	8.8e-46	145.0	75
75	9247	4UA3:B	100	80	0	0	1	80	82	161	6.059999999999999e-52	163.0	80
76	9973	3I9S:B	100	83	0	0	1	83	59	141	1.68e-55	171.0	83
77	10084	1CM0:A	100	76	0	0	1	76	57	132	2.37e-51	160.0	76
