	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	2	1HCP:A	100	60	0	0	1	60	15	74	8.04e-44	137.0	60
1	39	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150.0	70
2	52	1HCP:A	100	58	0	0	1	58	17	74	3.52e-42	133.0	58
3	81	4NQA:I	100	72	0	0	1	72	11	82	3.31e-47	156.0	72
4	85	2EBL:A	100	70	0	0	1	70	8	77	1.25e-50	155.0	70
5	88	4NQA:H	100	56	0	0	1	56	7	62	1.0900000000000001e-36	127.0	56
6	98	1HCP:A	100	59	0	0	1	59	16	74	3.1400000000000004e-43	136.0	59
7	137	4UMM:E	100	35	0	0	1	35	5	39	3.53e-22	82.4	35
8	146	2EBL:A	100	39	0	0	1	39	28	66	1.62e-24	88.6	39
9	161	4AA6:E	100	19	0	0	1	19	52	70	3.7e-07	43.1	19
10	161	1HCQ:B	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
11	161	4AA6:A	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
12	161	4AA6:B	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
13	161	4AA6:F	100	19	0	0	1	19	53	71	3.78e-07	43.1	19
14	161	1HCQ:F	100	19	0	0	1	19	55	73	3.95e-07	43.1	19
15	161	1HCQ:A	100	19	0	0	1	19	56	74	4.03e-07	43.1	19
16	161	1HCQ:E	100	19	0	0	1	19	56	74	4.03e-07	43.1	19
17	161	1HCP:A	100	19	0	0	1	19	56	74	4.12e-07	43.1	19
18	201	1R4I:A	100	44	0	0	1	44	29	72	8.409999999999999e-28	96.7	44
19	215	1R4I:A	100	48	0	0	1	48	25	72	6.24e-31	104.0	48
20	244	3E00:D	100	69	0	0	1	69	3	71	4.2900000000000003e-47	155.0	69
21	258	1HRA:A	100	24	0	0	1	24	6	29	1.73e-13	59.7	24
22	258	6XWG:D	100	24	0	0	1	24	5	28	1.73e-13	59.7	24
23	276	1HCP:A	100	43	0	0	1	43	16	58	2.0999999999999998e-30	103.0	43
24	284	5CBX:A	100	21	0	0	1	21	50	70	2.25e-09	48.9	21
25	284	5CBY:B	100	21	0	0	1	21	51	71	2.25e-09	48.9	21
26	284	5CBX:E	100	21	0	0	1	21	52	72	2.3e-09	48.9	21
27	284	5CBX:B	100	21	0	0	1	21	52	72	2.35e-09	48.9	21
28	284	5CBX:F	100	21	0	0	1	21	52	72	2.35e-09	48.9	21
29	284	5CBY:A	100	21	0	0	1	21	52	72	2.46e-09	48.9	21
30	295	2C7A:B	100	38	0	0	1	38	35	72	1.5899999999999999e-24	88.2	38
31	295	2C7A:A	100	38	0	0	1	38	35	72	1.64e-24	88.2	38
32	312	1DSZ:A	100	19	0	0	1	19	51	69	3.58e-08	45.8	19
33	312	1HRA:A	100	19	0	0	1	19	57	75	3.99e-08	45.8	19
34	312	6XWG:D	100	19	0	0	1	19	56	74	3.99e-08	45.8	19
35	312	5UAN:B	100	19	0	0	1	19	51	69	2.76e-07	45.8	19
36	321	6LC1:D	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
37	321	6LC1:J	100	70	0	0	1	70	1	70	2.3e-50	155.0	70
38	378	1R0O:B	100	29	0	0	1	29	2	30	2.77e-18	72.0	29
39	378	1R0N:B	100	29	0	0	1	29	1	29	3.4e-18	72.0	29
40	378	2HAN:B	100	29	0	0	1	29	5	33	3.49e-18	72.0	29
41	378	4UMM:E	100	29	0	0	1	29	5	33	3.49e-18	72.0	29
42	379	7PRW:A	100	41	0	0	1	41	34	74	3.38e-24	94.0	41
43	393	5UAN:B	100	35	0	0	1	35	35	69	2.64e-19	80.1	35
44	414	2C7A:B	100	17	0	0	1	17	3	19	1.37e-07	44.3	17
45	414	2C7A:A	100	17	0	0	1	17	3	19	1.4e-07	44.3	17
46	416	1DSZ:A	100	27	0	0	1	27	43	69	1.51e-14	62.4	27
47	416	6XWG:D	100	27	0	0	1	27	48	74	1.71e-14	62.4	27
48	432	4UMM:E	100	51	0	0	1	51	5	55	4.68e-36	118.0	51
49	433	1DSZ:A	100	24	0	0	1	24	46	69	1.02e-11	55.1	24
50	433	1HRA:A	100	24	0	0	1	24	52	75	1.15e-11	55.1	24
51	433	6XWG:D	100	24	0	0	1	24	51	74	1.15e-11	55.1	24
52	433	5UAN:B	100	24	0	0	1	24	46	69	1.89e-10	55.1	24
53	469	7XV6:A	100	70	0	0	1	70	3	72	2.17e-50	155.0	70
54	483	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155.0	70
55	504	2EBL:A	100	36	0	0	1	36	42	77	1.36e-22	83.6	36
56	517	2FF0:A	100	70	0	0	1	70	2	71	1.3e-50	156.0	70
57	526	1R4I:A	100	35	0	0	1	35	38	72	2.0500000000000003e-21	80.1	35
58	560	1R4I:A	100	31	0	0	1	31	42	72	1.11e-17	70.5	31
59	561	7WNH:A	100	70	0	0	1	70	1	70	1.0400000000000001e-47	156.0	70
60	576	1HCP:A	100	56	0	0	1	56	19	74	3.12e-40	128.0	56
61	595	1R0O:B	100	20	0	0	1	20	2	21	1.22e-09	49.7	20
62	595	1R0N:B	100	20	0	0	1	20	1	20	1.46e-09	49.7	20
63	595	2HAN:B	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
64	595	4UMM:E	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
65	601	4IQR:F	100	70	0	0	1	70	1	70	1.73e-45	150.0	70
66	606	2C7A:B	100	67	0	0	1	67	6	72	5.21e-49	151.0	67
67	606	2C7A:A	100	67	0	0	1	67	6	72	5.37e-49	151.0	67
68	616	4TNT:A	100	37	0	0	1	37	35	71	1.56e-23	85.5	37
69	616	4TNT:B	100	37	0	0	1	37	35	71	1.56e-23	85.5	37
70	626	1DSZ:A	100	40	0	0	1	40	30	69	1.16e-24	88.6	40
71	626	6XWG:D	100	40	0	0	1	40	35	74	1.3299999999999999e-24	88.6	40
72	642	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157.0	70
73	642	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157.0	70
74	649	4UMM:A	100	70	0	0	1	70	2	71	1.81e-50	155.0	70
75	651	4IQR:F	100	65	0	0	1	65	1	65	5.4499999999999997e-42	140.0	65
76	667	3M9E:F	100	24	0	0	1	24	1	24	1.29e-13	60.5	24
77	667	3M9E:B	100	24	0	0	1	24	1	24	1.36e-13	60.5	24
78	667	3M9E:A	100	24	0	0	1	24	1	24	1.42e-13	60.5	24
79	667	3M9E:E	100	24	0	0	1	24	1	24	1.46e-13	60.5	24
80	667	2NLL:B	100	24	0	0	1	24	2	25	1.49e-13	60.5	24
81	669	2NLL:B	100	72	0	0	1	72	2	73	1.85e-53	163.0	72
82	702	4TNT:A	100	29	0	0	1	29	43	71	1.32e-15	65.1	29
83	702	4TNT:B	100	29	0	0	1	29	43	71	1.32e-15	65.1	29
84	726	1HCP:A	100	64	0	0	1	64	5	68	7.209999999999999e-48	148.0	64
85	729	1HCP:A	100	46	0	0	1	46	16	61	8.67e-33	109.0	46
86	734	2EBL:A	100	42	0	0	1	42	36	77	1.93e-26	93.6	42
87	756	7PRW:A	100	35	0	0	1	35	5	39	2.43e-19	80.5	35
88	761	7PRW:A	100	32	0	0	1	32	5	36	7.04e-17	73.6	32
89	766	1R4I:B	100	21	0	0	1	21	50	70	1.09e-09	49.7	21
90	766	8RM6:A	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
91	766	8RM6:B	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
92	766	8RM7:A	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
93	766	8RM7:B	100	21	0	0	1	21	51	71	1.14e-09	49.7	21
94	766	1R4I:A	100	21	0	0	1	21	52	72	1.17e-09	49.7	21
95	774	1LO1:A	100	34	0	0	1	34	32	65	2.02e-19	75.5	34
96	829	1HCP:A	100	75	0	0	1	75	1	75	1.61e-56	170.0	75
97	830	1R0O:B	100	27	0	0	1	27	2	28	1.2e-16	67.8	27
98	830	1R0N:B	100	27	0	0	1	27	1	27	1.47e-16	67.8	27
99	830	2HAN:B	100	27	0	0	1	27	5	31	1.51e-16	67.8	27
100	830	4UMM:E	100	27	0	0	1	27	5	31	1.51e-16	67.8	27
101	840	3M9E:E	100	72	0	0	1	72	1	72	2.54e-53	163.0	72
102	850	8CEF:K	100	43	0	0	1	43	31	73	1.61e-25	91.3	43
103	871	2C7A:B	100	43	0	0	1	43	30	72	3.04e-28	97.8	43
104	871	2C7A:A	100	43	0	0	1	43	30	72	3.13e-28	97.8	43
105	880	4NQA:H	100	32	0	0	1	32	45	76	4.2e-16	71.2	32
106	914	1HCP:A	100	70	0	0	1	70	5	74	1.72e-52	160.0	70
107	919	1DSZ:A	100	34	0	0	1	34	27	60	1.94e-19	75.1	34
108	919	6XWG:D	100	34	0	0	1	34	32	65	2.21e-19	75.1	34
