qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
13	1NCV:B	100	65	0	0	1	65	3	67	6.16e-45	140	65
23	2Q8R:E	100	63	0	0	2	64	1	63	4.61e-47	145	64
38	1PLF:D	100	63	0	0	1	63	3	65	5.50e-41	130	63
54	1MI2:B	100	73	0	0	1	73	1	73	2.45e-48	149	73
69	5COR:J	100	64	0	0	1	64	3	66	1.18e-43	137	64
71	1B2T:A	100	62	0	0	1	62	5	66	8.95e-42	132	62
85	7JNY:A	100	65	0	0	1	65	6	70	9.82e-45	140	65
94	1RJT:A	100	66	0	0	1	66	3	68	8.09e-43	135	66
97	2MPM:A	100	64	0	0	1	64	2	65	1.54e-42	134	64
144	4MHE:B	100	65	0	0	1	65	2	66	4.31e-46	143	65
146	5CMD:F	100	35	0	0	3	37	1	35	6.15e-22	81.6	46
146	6C6D:L	100	35	0	0	3	37	1	35	6.15e-22	81.6	46
146	5L2U:D	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	5L2U:F	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	5L2U:G	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	5L2U:H	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6AEZ:A	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	5CMD:A	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	5CMD:C	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	5CMD:D	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	5CMD:E	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:A	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:C	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:E	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:G	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:I	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:K	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:M	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:O	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:Q	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:S	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	1U4R:C	100	35	0	0	3	37	1	35	6.30e-22	81.6	46
146	6C6D:B	100	34	0	0	4	37	1	34	2.44e-21	80.1	46
146	6C6D:F	100	34	0	0	4	37	1	34	2.44e-21	80.1	46
146	6C6D:H	100	34	0	0	4	37	1	34	2.44e-21	80.1	46
150	1MGS:B	100	67	0	0	2	68	1	67	1.07e-43	137	68
162	2RA4:B	100	64	0	0	1	64	1	64	2.43e-42	134	64
171	6AEZ:B	100	63	0	0	1	63	2	64	5.74e-45	140	63
171	6STK:B	100	63	0	0	1	63	1	63	5.74e-45	140	63
171	6STK:A	100	63	0	0	1	63	1	63	5.90e-45	140	63
171	2L9H:A	100	63	0	0	1	63	2	64	6.23e-45	140	63
171	2L9H:C	100	63	0	0	1	63	2	64	6.23e-45	140	63
171	6AEZ:C	100	63	0	0	1	63	2	64	6.23e-45	140	63
171	1B3A:A	100	63	0	0	1	63	2	64	6.23e-45	140	63
171	1B3A:B	100	63	0	0	1	63	2	64	6.23e-45	140	63
171	1U4M:A	100	63	0	0	1	63	2	64	6.23e-45	140	63
171	1U4L:A	100	63	0	0	1	63	2	64	6.23e-45	140	63
171	1RTO:A	100	63	0	0	1	63	3	65	6.41e-45	140	63
171	1RTO:B	100	63	0	0	1	63	3	65	6.41e-45	140	63
171	1RTN:A	100	63	0	0	1	63	3	65	6.41e-45	140	63
171	1RTN:B	100	63	0	0	1	63	3	65	6.41e-45	140	63
171	1HRJ:A	100	63	0	0	1	63	3	65	6.41e-45	140	63
171	1HRJ:B	100	63	0	0	1	63	3	65	6.41e-45	140	63
171	5CMD:B	100	62	0	0	2	63	1	62	6.73e-44	137	63
171	2L9H:B	100	62	0	0	2	63	1	62	6.91e-44	137	63
171	2L9H:D	100	62	0	0	2	63	1	62	6.91e-44	137	63
171	5L2U:A	100	62	0	0	2	63	1	62	6.91e-44	137	63
171	5L2U:B	100	62	0	0	2	63	1	62	6.91e-44	137	63
171	5L2U:C	100	62	0	0	2	63	1	62	6.91e-44	137	63
171	5L2U:E	100	62	0	0	2	63	1	62	6.91e-44	137	63
171	5L2U:I	100	62	0	0	2	63	1	62	6.91e-44	137	63
171	5DNF:A	100	62	0	0	2	63	1	62	6.91e-44	137	63
172	5YAM:B	100	63	0	0	1	63	4	66	3.82e-44	138	63
174	8XVU:D	100	67	0	0	1	67	1	67	1.30e-43	137	67
185	1RJT:A	100	50	0	0	1	50	3	52	1.62e-31	106	50
228	1ZXT:D	100	63	0	0	2	64	1	63	1.39e-44	139	64
230	5EKI:E	100	63	0	0	5	67	1	63	6.95e-42	133	67
233	7T1E:D	100	63	0	0	3	65	1	63	1.75e-43	137	65
251	8XWN:D	100	70	0	0	1	70	4	73	4.54e-48	149	71
253	1MI2:B	100	67	0	0	1	67	1	67	1.02e-43	137	67
