	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	Q42737_FLATR/74-223	1CIV:A	100	150	0	0	1	150	32	181	3.31e-101	297.0	150
1	4mdha	5MDH:B	100	333	0	0	1	333	1	333	3.66e-238	650.0	333
2	2cmd	2CMD:A	100	312	0	0	1	312	1	312	2.6e-216	593.0	312
3	1mlda	1MLD:D	100	313	0	0	1	313	1	313	1.1600000000000002e-224	615.0	313
4	MDH_PICTO/4-149	4BGV:D	100	146	0	0	1	146	3	148	1.39e-97	286.0	146
5	1hlpa	7Q3X:D	100	303	0	0	1	303	1	303	3.18e-217	595.0	303
6	1ldna	1LDN:H	100	316	0	0	1	316	1	316	3.92e-229	626.0	316
7	2ldx	2LDX:D	100	331	0	0	1	331	1	331	1.62e-240	656.0	331
8	1ldm	8LDH:A	100	329	0	0	1	329	1	329	4.14e-242	660.0	329
9	1llda	1LTH:T	100	313	0	0	1	313	1	313	1.1100000000000001e-222	610.0	313
10	C6KT25_PLAF7/2-142	5NFR:P	100	141	0	0	1	141	2	142	1.91e-96	283.0	141
11	A4YDY0_METS5/2-144	6IHD:B	100	143	0	0	1	143	1	143	5.1199999999999995e-95	279.0	143
12	LDH_SELRU/5-148	7NAY:A	100	144	0	0	1	144	5	148	1.43e-96	283.0	144
13	Q5IQG7_SHIBO/1-98	3HHP:C	100	98	0	0	1	98	48	145	1.1199999999999999e-62	195.0	98
14	Q5IMH0_SHISO/1-95	3HHP:C	100	95	0	0	1	95	51	145	5.870000000000001e-59	185.0	95
15	Q5MDC2_ECOLX/1-103	3HHP:C	100	103	0	0	1	103	43	145	6.52e-66	203.0	103
16	Q5IMK2_SHIDY/1-99	3HHP:C	100	99	0	0	1	99	47	145	4.11e-63	196.0	99
17	Q49TF9_SHIFL/1-127	3HHP:C	100	127	0	0	1	127	19	145	3.35e-83	248.0	127
18	Q8G881_ECOLX/1-128	3HHP:C	100	128	0	0	1	128	18	145	1.23e-83	249.0	128
19	Q5IMQ5_SHIDY/1-100	3HHP:C	100	100	0	0	1	100	46	145	7.52e-64	198.0	100
20	Q5IMG8_SHISO/1-97	3HHP:C	100	97	0	0	1	97	49	145	2.45e-61	191.0	97
21	Q5IML1_SHIDY/1-89	3HHP:C	100	89	0	0	1	89	57	145	2.6899999999999998e-55	176.0	89
22	Q5IMS4_ECOLX/1-101	3HHP:C	100	101	0	0	1	101	45	145	6.8600000000000005e-65	201.0	101
23	Q52R23_ECOLX/1-94	3HHP:C	100	94	0	0	1	94	52	145	3.2e-58	183.0	94
24	Q5MDC4_ECOLX/1-108	3HHP:C	100	108	0	0	1	108	38	145	1.33e-69	213.0	108
25	Q6S6E8_ECOLX/1-68	3HHP:C	100	68	0	0	1	68	78	145	8.1e-41	137.0	68
26	A3QYU5_ECOLX/1-48	6KA1:B	100	48	0	0	1	48	104	151	1.82e-25	97.1	48
