qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
1tgj	8VSB:B	100	109	0	0	4	112	281	389	4.15e-81	245	112
3bmpa	6OMN:G	100	106	0	0	1	106	3	108	5.33e-81	234	106
Q4S5J3_TETNG/318-393	1LXI:A	100	56	0	0	2	57	1	56	3.44e-39	127	76
Q4S5J3_TETNG/318-393	1LX5:A	100	56	0	0	2	57	1	56	3.44e-39	127	76
Q4S5J3_TETNG/318-393	1BMP:A	100	56	0	0	2	57	1	56	3.44e-39	127	76
B1AL00_HUMAN/327-390	1M4U:L	100	57	0	0	1	57	8	64	4.56e-40	129	64
O88683_RAT/80-110	2QCQ:B	100	25	0	0	1	25	3	27	1.63e-13	60.8	31
B2RG97_SHEEP/278-339	5JI1:B	100	37	0	0	1	37	12	48	2.28e-25	92.4	62
B2RG97_SHEEP/278-339	5NXS:B	100	37	0	0	1	37	235	271	2.24e-23	92.4	62
B2RG97_SHEEP/278-339	5NTU:B	100	37	0	0	1	37	237	273	2.29e-23	92.4	62
B2RG97_SHEEP/278-339	6UMX:A	100	33	0	0	1	33	237	269	1.72e-19	82.0	62
B2RG97_SHEEP/278-339	6UMX:B	100	33	0	0	1	33	237	269	1.72e-19	82.0	62
Q8MKC2_SHEEP/146-223	6OMN:G	100	78	0	0	1	78	5	82	1.81e-58	176	78
Q8K4X5_RAT/1-67	7ZJF:B	100	67	0	0	1	67	39	105	2.09e-45	143	67
Q5KSY1_RAT/161-227	5HK5:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	5HK5:B	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	5HK5:C	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	5HK5:D	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	8E3G:B	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	8E3G:D	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	8BWL:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	8BWM:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	8BWN:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	2BHK:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	6Z3G:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	6Z3H:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	6Z3L:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	6Z3J:A	100	67	0	0	1	67	1	67	7.01e-48	149	67
Q5KSY1_RAT/161-227	6Z3J:B	100	67	0	0	1	67	2	68	7.22e-48	149	67
Q5KSY1_RAT/161-227	3EVS:B	100	66	0	0	2	67	1	66	3.93e-47	147	67
Q5KSY1_RAT/161-227	8BWL:B	100	66	0	0	2	67	1	66	3.93e-47	147	67
Q5KSY1_RAT/161-227	8BWM:B	100	66	0	0	2	67	1	66	3.93e-47	147	67
Q5KSY1_RAT/161-227	8BWN:B	100	66	0	0	2	67	1	66	3.93e-47	147	67
Q5KSY1_RAT/161-227	1WAQ:A	100	66	0	0	2	67	1	66	3.93e-47	147	67
B1MTM2_CALMO/397-501	5HK5:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	5HK5:B	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	5HK5:C	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	5HK5:D	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	8E3G:B	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	8E3G:D	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	8BWL:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	8BWM:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	8BWN:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	2BHK:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	6Z3G:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	6Z3H:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	6Z3L:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
B1MTM2_CALMO/397-501	3EVS:B	100	104	0	0	2	105	1	104	4.17e-77	224	105
B1MTM2_CALMO/397-501	8BWL:B	100	104	0	0	2	105	1	104	4.17e-77	224	105
B1MTM2_CALMO/397-501	8BWM:B	100	104	0	0	2	105	1	104	4.17e-77	224	105
B1MTM2_CALMO/397-501	8BWN:B	100	104	0	0	2	105	1	104	4.17e-77	224	105
B1MTM2_CALMO/397-501	1WAQ:A	100	104	0	0	2	105	1	104	4.17e-77	224	105
BMP3_HUMAN/367-472	2QCQ:B	100	106	0	0	1	106	3	108	2.98e-78	228	106
Q6TV14_HUMAN/1-52	8VSB:B	100	52	0	0	1	52	338	389	4.71e-30	110	52
Q91YU7_MOUSE/312-412	8VSB:B	100	101	0	0	1	101	289	389	2.29e-74	227	101
Q30DP3_SHEEP/1-73	1TFG:A	100	73	0	0	1	73	40	112	9.99e-51	157	73
Q6T7C3_RABIT/342-442	1TFG:A	100	101	0	0	1	101	12	112	7.89e-78	226	101
Q90YF8_ONCMY/1-77	5TX4:B	100	28	0	0	1	28	23	50	2.13e-17	72.4	77
Q155L5_CEREL/103-145	5VQF:D	100	43	0	0	1	43	262	304	3.08e-30	110	43
C6FWG8_ELEMA/182-226	5VQF:D	100	45	0	0	1	45	262	306	5.95e-32	114	45
C6FWG7_ELEMA/179-220	5VQF:D	100	42	0	0	1	42	262	303	1.58e-29	108	42
Q4VHD5_PHOVI/34-130	5VQF:D	100	97	0	0	1	97	262	358	2.69e-71	218	97
Q703I6_PIG/1-78	5VQF:D	100	78	0	0	1	78	267	344	1.36e-56	180	78
Q95N80_CANFA/27-124	5VQF:D	100	98	0	0	1	98	262	359	1.23e-72	222	98
Q0PNE5_CANFA/1-67	5VQF:D	100	67	0	0	1	67	286	352	2.80e-45	150	67
TGFB1_SHEEP/290-390	5VQF:D	100	101	0	0	1	101	262	362	2.67e-75	229	101
Q4VHC9_PHOPH/34-83	5VQF:D	100	50	0	0	1	50	262	311	4.39e-35	123	50
Q7Z487_HUMAN/3-51	5VQF:D	100	49	0	0	1	49	262	310	1.16e-34	122	49
Q4LDM3_CAPCA/4-50	5VQF:D	100	47	0	0	1	47	262	308	2.23e-33	118	47
D2H756_AILME/223-330	7U5O:C	100	108	0	0	1	108	8	115	1.07e-82	239	108
A5JNM7_CAPHI/150-248	7U5O:C	100	99	0	0	1	99	8	106	6.35e-75	219	99
Q6V1X6_CERNI/8-115	2ARV:A	100	108	0	0	1	108	8	115	2.24e-82	238	108
B3FGE5_MARZI/21-124	2ARV:A	100	104	0	0	1	104	8	111	5.05e-78	227	104
Q95KP2_URSML/10-118	2ARV:A	100	108	0	0	1	108	8	115	2.34e-82	238	109
A4D1W7_HUMAN/318-426	2ARV:A	100	109	0	0	1	109	8	116	5.74e-83	240	109
D2K6L5_PIG/22-58	5F3B:D	100	34	0	0	4	37	15	48	2.10e-23	86.3	37
Q95MF3_PIG/22-58	5NXS:A	100	37	0	0	1	37	237	273	7.75e-24	92.4	37
Q9BG54_PIG/20-107	5JHW:B	100	88	0	0	1	88	12	99	3.44e-68	201	88
GDF11_HUMAN/310-407	5JHW:B	100	98	0	0	1	98	12	109	1.05e-76	223	98
Q7YS50_CAPHI/27-120	5JHW:B	100	92	0	0	1	92	12	103	1.60e-70	207	94
Q2PXQ4_GEOOC/1-29	5NXS:A	100	29	0	0	1	29	306	334	1.75e-14	66.6	29
A1C2G4_HUMAN/278-375	3HH2:B	100	98	0	0	1	98	12	109	7.39e-77	224	98
Q9W759_CAIMO/7-96	3HH2:B	100	90	0	0	1	90	12	101	7.85e-70	206	90
Q9XS86_HORSE/23-78	5NXS:A	100	53	0	0	1	53	237	289	4.45e-36	125	56
GDF15_HUMAN/208-308	5VT2:B	100	101	0	0	1	101	8	108	3.19e-74	217	101
Q6GTN3_HUMAN/459-560	7L0J:A	100	102	0	0	1	102	1	102	2.74e-74	217	102
GDNF_HUMAN/115-211	3FUB:D	100	97	0	0	1	97	7	103	6.12e-70	206	97
A7UGI9_RAT/89-185	1AGQ:D	100	95	0	0	3	97	1	95	1.87e-67	199	97
GDNF_DANRE/139-235	7AB8:B	100	97	0	0	1	97	2	98	3.81e-72	211	97
NRTN_HUMAN/100-197	5NMZ:C	100	98	0	0	1	98	4	101	2.35e-67	199	98
D3DPY3_HUMAN/137-236	2ASK:B	100	100	0	0	1	100	1	100	2.27e-70	207	100
A8K571_HUMAN/327-431	1M4U:L	100	105	0	0	1	105	8	112	6.82e-80	232	105
C0IP01_TAEGU/42-110	1M4U:L	100	69	0	0	1	69	8	76	5.93e-51	157	69
A9QAN1_TRASC/62-86	1M4U:L	100	25	0	0	1	25	8	32	3.37e-14	62.4	25
A9QAN1_TRASC/62-86	1LXI:A	100	24	0	0	2	25	1	24	1.60e-13	60.5	25
A9QAN1_TRASC/62-86	1LX5:A	100	24	0	0	2	25	1	24	1.60e-13	60.5	25
A9QAN1_TRASC/62-86	1BMP:A	100	24	0	0	2	25	1	24	1.60e-13	60.5	25
A8S3Q0_RABIT/166-206	1M4U:L	100	41	0	0	1	41	8	48	2.60e-28	99.0	41
B1AL01_HUMAN/248-296	1M4U:L	100	49	0	0	1	49	8	56	7.33e-35	115	49
Q8MJC0_SHEEP/26-108	1M4U:L	100	83	0	0	1	83	8	90	2.74e-62	186	83
Q9MZL9_CANFA/1-49	1M4U:L	100	49	0	0	1	49	64	112	5.75e-32	108	49
B1AKZ9_HUMAN/264-365	1M4U:L	100	102	0	0	1	102	11	112	1.66e-77	226	102
Q8MJC1_SHEEP/8-100	2R53:B	100	91	0	0	3	93	5	95	1.97e-68	202	93
C7U1J8_PIG/1-55	2R53:B	100	55	0	0	1	55	14	68	4.43e-39	126	55
BMP6_HUMAN/409-513	2R53:B	100	103	0	0	3	105	5	107	2.36e-79	230	105
GDF2_HUMAN/324-429	4MPL:A	100	106	0	0	1	106	2	107	3.63e-81	235	106
BMP10_HUMAN/320-424	7PPA:B	100	105	0	0	1	105	1	105	5.43e-80	232	105
C3SB61_FELCA/292-391	6OMN:G	100	100	0	0	1	100	5	104	2.61e-75	220	100
C6KML2_CAPHI/1-60	6OMN:G	100	60	0	0	1	60	12	71	1.51e-43	138	60
BMP2_RABIT/292-395	6OMN:G	100	104	0	0	1	104	5	108	1.16e-79	231	104
Q3HV73_SHEEP/2-100	6OMN:G	100	99	0	0	1	99	5	103	2.93e-74	217	99
C8C065_HUMAN/293-374	6OMN:G	100	82	0	0	1	82	5	86	9.42e-62	185	82
Q95MB9_HORSE/97-187	6OMN:G	100	91	0	0	1	91	5	95	2.66e-68	202	91
1lxia	1M4U:L	100	104	0	0	1	104	9	112	7.65e-79	229	104
2tgi	1TFG:A	100	112	0	0	1	112	1	112	3.56e-86	248	112
1klda	5VQF:C	100	112	0	0	1	112	250	361	3.47e-84	252	112
1klda	5VQF:D	100	109	0	0	4	112	254	362	4.69e-82	246	112
D3YR72_HUMAN/186-290	5HK5:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
D3YR72_HUMAN/186-290	5HK5:B	100	105	0	0	1	105	1	105	7.44e-78	226	105
D3YR72_HUMAN/186-290	5HK5:C	100	105	0	0	1	105	1	105	7.44e-78	226	105
D3YR72_HUMAN/186-290	5HK5:D	100	105	0	0	1	105	1	105	7.44e-78	226	105
D3YR72_HUMAN/186-290	8E3G:B	100	105	0	0	1	105	1	105	7.44e-78	226	105
D3YR72_HUMAN/186-290	8E3G:D	100	105	0	0	1	105	1	105	7.44e-78	226	105
D3YR72_HUMAN/186-290	8BWL:A	100	105	0	0	1	105	1	105	7.44e-78	226	105
