	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	Q94M00_9VIRU/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
1	Q776E8_9CAUD/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
2	Q6H9W4_9CAUD/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
3	C8U110_ECO10/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
4	B6DZ86_9VIRU/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
5	Q777W4_9VIRU/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
6	C7FPV4_ECOLX/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
7	Q7BQ99_SHIDY/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
8	Q47638_ECOLX/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
9	B3VKK1_ECOLX/14-225	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
10	A8B1H9_ECO57/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
11	Q8VV64_ECOLX/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
12	B6ZZ03_ECO57/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
13	Q47640_ECOLX/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
14	A6MTK7_ECOLX/7-218	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
15	STXA_SHIDS/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
16	C8TPY4_ECO26/27-238	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
17	STXA_BP788/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
18	STXA_BPH30/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
19	Q7WZI8_ECO57/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
20	Q7AK38_9VIRU/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
21	Q5MBW7_9CAUD/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
22	B3B832_ECO57/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
23	Q7AYI8_9VIRU/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
24	B3BQK2_ECO57/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
25	STXA_SHIDY/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
26	C8UEJ9_ECO1A/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
27	Q7WZI7_ECO57/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
28	Q8X696_ECOLX/24-235	1R4Q:L	100	212	0	0	1	212	2	213	1.34e-143	404	212
29	Q5ZPX7_ECOLX/1-207	1R4Q:L	100	207	0	0	1	207	7	213	9.929999999999999e-140	394	207
30	Q5ZPY0_ECOLX/1-204	1R4Q:L	100	204	0	0	1	204	10	213	8.39e-138	389	204
31	Q5ZPX8_ECOLX/1-199	1R4Q:L	100	199	0	0	1	199	15	213	3.09e-134	380	199
