	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	79	2ZVP:X	100	92	0	0	1	92	193	284	7.84e-55	185.0	92
1	345	1VKJ:A	100	120	0	0	1	120	5	124	3.56e-80	248.0	120
2	438	3CKL:B	100	252	0	0	1	252	38	289	2.31e-187	529.0	252
3	459	4GRA:A	100	251	0	0	1	251	31	281	1.78e-189	522.0	251
4	459	4GRA:B	100	251	0	0	1	251	31	281	1.78e-189	522.0	251
5	585	5MEK:A	100	262	0	0	1	262	58	319	2.9499999999999997e-199	551.0	262
6	679	2ZVP:X	100	143	0	0	1	143	34	176	5.6e-98	306.0	143
7	707	5WRI:B	100	206	0	0	1	206	7	212	2.52e-132	377.0	206
8	763	1ZRH:A	100	245	0	0	1	245	10	254	7.8e-186	513.0	245
9	803	2Z6V:A	100	282	0	0	1	282	85	366	4.21e-215	592.0	282
10	822	8K9Y:A	100	262	0	0	1	262	56	317	1.04e-199	552.0	262
11	1079	1VKJ:A	100	245	0	0	1	245	5	249	1.91e-182	514.0	245
12	1106	1Q20:A	100	246	0	0	1	246	43	288	4.46e-187	516.0	246
13	1198	3F3Y:C	100	245	0	0	1	245	31	275	6.6e-178	508.0	245
14	1294	2GWH:B	100	251	0	0	1	251	31	281	3.1499999999999996e-189	525.0	251
15	1426	7D1X:A	100	124	0	0	1	124	29	152	4.4300000000000004e-86	261.0	124
16	1466	2GWH:B	100	55	0	0	1	55	31	85	1.78e-32	117.0	55
17	1495	1T8U:B	100	249	0	0	1	249	17	265	3.57e-181	508.0	249
18	1506	7R0U:A	100	277	0	0	1	277	56	332	1.14e-206	571.0	277
19	1537	2ZVP:X	100	251	0	0	1	251	34	284	1.7800000000000001e-177	520.0	251
20	1654	3AP2:A	100	205	0	0	1	205	19	223	1.74e-147	414.0	205
21	1820	3AP2:A	100	203	0	0	1	203	19	221	1.54e-145	409.0	203
22	1936	8CCY:A	100	266	0	0	1	266	524	789	5.6e-195	556.0	266
23	2041	3U3K:A	100	35	0	0	1	35	248	282	9.11e-19	79.3	35
24	2110	2A3R:B	100	251	0	0	1	251	30	280	2.47e-190	524.0	251
25	2249	1G3M:A	100	251	0	0	1	251	35	285	1.4e-183	523.0	251
