	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	1iml	1IML:A	100	76	0	0	1	76	1	76	1.08e-59	178.0	76
1	1b8ta1	1B8T:A	100	69	0	0	1	69	1	69	4.94e-50	157.0	69
2	1ctl	1B8T:A	100	85	0	0	1	85	108	192	1.57e-60	185.0	85
3	A2BHP4_MOUSE/30-59	4KFZ:B	100	30	0	0	1	30	22	51	7.2e-19	75.5	30
4	FHL5_MACFA/222-279	1X68:A	100	58	0	0	1	58	8	65	3.6299999999999995e-42	133.0	58
5	PDLI3_MOUSE/246-300	1X64:A	100	55	0	0	1	55	28	82	1.06e-38	125.0	55
6	A6MLI8_CALJA/3-52	1X61:A	100	50	0	0	1	50	16	65	1.1500000000000001e-33	111.0	50
7	PAXI_RAT/471-526	7QB0:A	100	56	0	0	1	56	63	118	1.0699999999999999e-41	134.0	56
8	B7Z5P7_HUMAN/250-305	1X3H:A	100	56	0	0	1	56	18	73	1.8499999999999998e-42	134.0	56
9	A6MLI8_CALJA/55-111	2DLO:A	100	57	0	0	1	57	18	74	4.7e-41	130.0	57
10	Q71LH8_CHICK/30-88	4KFZ:B	100	59	0	0	1	59	22	80	9.800000000000001e-43	137.0	59
11	D2HFH0_AILME/5-60	6CME:B	100	56	0	0	1	56	5	60	2.33e-37	127.0	56
12	Q96JP7_HUMAN/7-60	6CME:B	100	54	0	0	1	54	5	58	9.480000000000001e-36	123.0	54
13	A2ALD8_MOUSE/36-91	2RGT:B	100	56	0	0	1	56	9	64	5.41e-39	131.0	56
14	Q58HJ3_SHEEP/1-33	4JCJ:C	100	33	0	0	1	33	31	63	8e-19	78.6	33
15	ISL1_RAT/17-75	4JCJ:C	100	59	0	0	1	59	5	63	3.3599999999999998e-40	135.0	59
16	LIMS2_HUMAN/15-72	3IXE:B	100	58	0	0	1	58	12	69	7.5e-43	135.0	58
17	B7Z483_HUMAN/22-79	4HI8:B	100	58	0	0	1	58	14	71	1.13e-42	134.0	58
18	D2I2I1_AILME/72-114	4HI8:B	100	43	0	0	1	43	14	56	1.1200000000000001e-29	101.0	43
19	PDLI1_HUMAN/260-314	1X62:A	100	55	0	0	1	55	18	72	3.35e-40	128.0	55
20	A8CVP4_MOUSE/71-126	2D8X:A	100	56	0	0	1	56	8	63	9.78e-43	134.0	56
21	CRIP2_HUMAN/5-62	2CU8:A	100	58	0	0	1	58	12	69	1.31e-44	139.0	58
22	D2I161_AILME/1-48	2CU8:A	100	48	0	0	1	48	22	69	3.52e-35	115.0	48
23	Q8C2N7_MOUSE/4-61	1IML:A	100	58	0	0	1	58	3	60	4.5599999999999996e-45	140.0	58
24	CSRP3_MOUSE/120-176	2O13:A	100	57	0	0	1	57	2	58	3.6600000000000005e-43	135.0	57
25	CSRP1_CHICK/118-174	1B8T:A	100	57	0	0	1	57	118	174	3.06e-40	132.0	57
26	CSRP3_HUMAN/10-66	2O10:A	100	57	0	0	1	57	4	60	5.29e-41	130.0	57
27	B5G149_TAEGU/10-66	1A7I:A	100	57	0	0	1	57	3	59	1.84e-41	131.0	57
28	CSRP1_COTJA/10-66	1B8T:A	100	57	0	0	1	57	10	66	4.05e-38	127.0	57
29	LASP1_PIG/5-30	1ZFO:A	100	26	0	0	1	26	5	30	1.15e-16	66.6	26
30	B0KYV6_PIG/230-286	2D8Y:A	100	57	0	0	1	57	18	74	5.18e-40	128.0	57
31	D3DU16_HUMAN/40-96	2LZU:A	100	57	0	0	1	57	8	64	1.04e-40	129.0	57
32	B7Z5T4_HUMAN/237-296	2EGQ:A	100	60	0	0	1	60	18	77	7.269999999999999e-45	140.0	60
33	Q8WMK1_PIG/152-188	2EGQ:A	100	37	0	0	1	37	18	54	1.07e-24	88.6	37
34	Q7L3H5_HUMAN/51-107	1X6A:A	100	57	0	0	1	57	18	74	2.33e-41	131.0	57
35	B4DR56_HUMAN/3-50	1X6A:A	100	48	0	0	1	48	27	74	2.75e-33	110.0	48
36	A6H796_BOVIN/79-135	4JCJ:C	100	57	0	0	1	57	67	123	1.16e-36	126.0	57
37	LHX3_PIG/75-134	2RGT:B	100	60	0	0	1	60	68	127	3.22e-39	132.0	60
38	D3ZMZ1_RAT/89-148	6CME:B	100	60	0	0	1	60	64	123	3.92e-40	134.0	60
39	Q8JFQ1_DANRE/87-143	2MBV:A	100	57	0	0	1	57	87	143	1.2300000000000001e-37	131.0	57
40	A2BHP2_MOUSE/94-144	4KFZ:B	100	51	0	0	1	51	86	136	3.23e-34	115.0	51
41	A2BHP1_MOUSE/92-150	4KFZ:B	100	59	0	0	1	59	86	144	2.29e-41	134.0	59
42	C9JF46_HUMAN/147-177	2COR:A	100	31	0	0	1	31	18	48	3.95e-21	79.3	31
43	Q4ZJB3_MOUSE/197-250	2COR:A	100	54	0	0	1	54	18	71	1.5899999999999999e-40	129.0	54
44	Q9Y423_HUMAN/76-135	2XQN:T	100	60	0	0	1	60	65	124	8.83e-44	139.0	60
45	Q19VH1_HUMAN/212-267	1WIG:A	100	56	0	0	1	56	8	63	2.08e-40	129.0	56
46	B7Z6W4_HUMAN/217-271	1WIG:A	100	55	0	0	1	55	8	62	8.11e-40	127.0	55
47	Q6I9R8_HUMAN/40-97	2MIU:A	100	58	0	0	1	58	40	97	3.56e-44	139.0	58
48	FHL3_HUMAN/40-97	2EHE:A	100	58	0	0	1	58	18	75	3.68e-43	136.0	58
49	Q53FI7_HUMAN/40-97	2CUP:A	100	58	0	0	1	58	8	65	3.2100000000000004e-43	137.0	58
50	Q96C98_HUMAN/3-50	1WYH:A	100	48	0	0	1	48	18	65	1.1000000000000001e-35	116.0	48
51	Q9P100_HUMAN/101-158	1WYH:A	100	58	0	0	1	58	8	65	5.78e-45	140.0	58
52	Q2XQU9_HUMAN/211-268	1X4K:A	100	58	0	0	1	58	8	65	1.66e-44	139.0	58
53	Q53T40_HUMAN/1-47	1X4K:A	100	47	0	0	1	47	19	65	6.080000000000001e-35	114.0	47
54	Q5JXH9_HUMAN/101-155	1X63:A	100	55	0	0	1	55	18	72	1.0899999999999999e-41	132.0	55
55	A2AEY3_MOUSE/101-158	1X63:A	100	58	0	0	1	58	18	75	9.03e-44	137.0	58
56	Q5JXI0_HUMAN/101-141	1X63:A	100	41	0	0	1	41	18	58	4.55e-28	97.4	41
57	B7Z9A1_HUMAN/201-255	2CUR:A	100	55	0	0	1	55	8	62	3.5899999999999998e-40	128.0	55
58	Q5JXH8_HUMAN/162-204	2CUR:A	100	43	0	0	1	43	8	50	1.21e-28	98.6	43
59	Q5JXH7_HUMAN/162-205	2CUR:A	100	44	0	0	1	44	8	51	1.54e-29	100.0	44
60	Q5JXI3_HUMAN/162-207	2CUR:A	100	46	0	0	1	46	8	53	2.4700000000000002e-31	105.0	46
61	FHL3_HUMAN/162-217	2CUQ:A	100	56	0	0	1	56	18	73	5.2999999999999994e-42	133.0	56
62	Q53T40_HUMAN/51-106	2D8Z:A	100	56	0	0	1	56	8	63	1.3899999999999998e-42	134.0	56
63	PAXI_HUMAN/535-590	6U4M:A	100	56	0	0	1	56	9	64	5.79e-41	130.0	56
64	Q4SHX2_TETNG/193-248	7LT9:B	100	56	0	0	1	56	5	60	9.92e-41	131.0	56
65	Q3UGD0_MOUSE/415-470	2DAR:A	100	56	0	0	1	56	28	83	4.12e-41	131.0	56
66	B7ZMB4_HUMAN/417-472	7QB0:A	100	56	0	0	1	56	4	59	3.7399999999999997e-42	135.0	56
