	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	8	1MLD:D	100	144	0	0	1	144	1	144	3.4400000000000003e-100	292.0	144
1	44	1LTH:T	100	313	0	0	1	313	1	313	1.1100000000000001e-222	610.0	313
2	68	8XKV:J	100	144	0	0	1	144	2	145	6.44e-99	289.0	144
3	118	2DFD:C	100	61	0	0	1	61	85	145	9.41e-35	126.0	61
4	132	7Q3X:D	100	303	0	0	1	303	1	303	3.18e-217	595.0	303
5	154	3HHP:C	100	116	0	0	1	116	30	145	3.26e-75	228.0	116
6	173	7RM9:A	100	65	0	0	1	65	90	154	2.3e-36	126.0	65
7	177	1T2D:A	100	146	0	0	1	146	4	149	1.21e-101	296.0	146
8	252	5NUE:C	100	121	0	0	1	121	6	126	4.83e-78	236.0	121
9	264	2LDX:D	100	331	0	0	1	331	1	331	1.62e-240	656.0	331
10	280	6AOO:A	100	85	0	0	1	85	66	150	7.329999999999999e-52	167.0	85
11	365	6IHD:B	100	143	0	0	1	143	1	143	5.1199999999999995e-95	279.0	143
12	405	3TL2:A	100	143	0	0	1	143	6	148	2.19e-93	275.0	143
13	431	4TVO:A	100	150	0	0	1	150	4	153	5.500000000000001e-97	285.0	150
14	439	4LN1:B	100	141	0	0	1	141	13	153	4.3e-97	285.0	141
15	450	2CMD:A	100	312	0	0	1	312	1	312	2.6e-216	593.0	312
16	493	3HHP:C	100	89	0	0	1	89	57	145	2.6899999999999998e-55	176.0	89
17	518	3PQF:B	100	141	0	0	1	141	5	145	3.43e-97	285.0	141
18	520	4I1I:A	100	151	0	0	1	151	6	156	4.65e-98	288.0	151
19	522	4LN1:B	100	99	0	0	1	99	55	153	1.7700000000000001e-66	205.0	99
20	553	2DFD:C	100	144	0	0	1	144	2	145	9.28e-91	290.0	144
21	601	3HHP:C	100	97	0	0	1	97	49	145	2.45e-61	191.0	97
22	603	1IZ9:A	100	150	0	0	1	150	5	154	1.61e-98	289.0	150
23	603	1IZ9:B	100	150	0	0	1	150	5	154	1.61e-98	289.0	150
24	603	4KDE:B	100	150	0	0	1	150	5	154	1.72e-98	289.0	150
25	603	4KDE:A	100	150	0	0	1	150	5	154	1.84e-98	289.0	150
26	603	1Y7T:A	100	150	0	0	1	150	5	154	1.96e-98	289.0	150
27	603	1Y7T:B	100	150	0	0	1	150	5	154	1.96e-98	289.0	150
28	603	2CVQ:A	100	150	0	0	1	150	5	154	1.96e-98	289.0	150
29	603	2CVQ:B	100	150	0	0	1	150	5	154	1.96e-98	289.0	150
30	610	8GH2:D	100	153	0	0	1	153	2	154	3.14e-103	301.0	153
31	614	5NUE:C	100	150	0	0	1	150	6	155	3.3000000000000003e-99	291.0	150
32	629	3HHP:C	100	95	0	0	1	95	51	145	5.870000000000001e-59	185.0	95
33	651	3HHP:C	100	98	0	0	1	98	48	145	1.1199999999999999e-62	195.0	98
34	660	3HHP:C	100	90	0	0	1	90	56	145	3.49e-56	178.0	90
35	690	5KKC:C	100	141	0	0	1	141	19	159	1.67e-93	276.0	141
