qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
1mnc	1MNC:A	100	158	0	0	1	158	1	158	1.08e-118	334	158
1hfc	1SU3:B	100	157	0	0	1	157	77	233	3.39e-114	333	157
1mmpa	1MMP:A	100	166	0	0	1	166	1	166	1.15e-126	355	166
1mmpa	1MMP:B	100	166	0	0	1	166	1	166	1.15e-126	355	166
1mmpa	1MMQ:A	100	166	0	0	1	166	1	166	1.15e-126	355	166
1mmpa	1MMR:A	100	166	0	0	1	166	1	166	1.19e-126	355	166
1mmpa	2DDY:A	100	166	0	0	1	166	1	166	1.48e-126	355	166
1bqoa	1SLM:A	100	168	0	0	1	168	68	235	5.20e-126	356	169
456ca	1EUB:A	100	160	0	0	1	160	7	166	2.00e-122	344	160
1bqqm	1BQQ:M	100	174	0	0	1	174	1	174	4.29e-135	377	174
