qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
2plv	2PLV:1	100	283	0	0	6	288	15	297	6.44e-198	568	854
O41318_9ENTO/96-176	1MQT:A	100	67	0	0	1	67	94	160	4.16e-41	137	67
Q6GV59_9ENTO/1-101	6ZCK:A	100	92	0	0	9	100	48	139	4.74e-59	184	101
B6VPZ1_9ENTO/291-472	1COV:3	100	182	0	0	1	182	28	209	8.60e-136	381	182
Q75Q78_9ENTO/92-142	8E8Y:2	100	37	0	0	1	37	14	50	3.51e-19	79.7	51
A0MBD0_9ENTO/2-72	6ZCK:A	100	70	0	0	2	71	145	214	8.26e-48	154	71
Q9QK43_9ENTO/56-250	3JAU:A	100	17	0	0	152	168	1	17	2.95e-05	42.7	195
B9VUU2_9ENTO/92-293	5ZUD:B	100	202	0	0	1	202	11	212	7.04e-156	433	202
B9VUU2_9ENTO/92-293	5ZUF:B	100	202	0	0	1	202	11	212	7.04e-156	433	202
B9VUU2_9ENTO/92-293	3VBO:B	100	202	0	0	1	202	11	212	7.04e-156	433	202
B9VUU2_9ENTO/92-293	3VBR:B	100	202	0	0	1	202	11	212	7.04e-156	433	202
B9VUU2_9ENTO/92-293	3VBU:B	100	202	0	0	1	202	11	212	7.04e-156	433	202
B9VUU2_9ENTO/92-293	3J23:B	100	202	0	0	1	202	11	212	7.04e-156	433	202
B9VUU2_9ENTO/92-293	3J22:B	100	202	0	0	1	202	11	212	7.04e-156	433	202
B9VUU2_9ENTO/92-293	3VBH:B	100	202	0	0	1	202	14	215	9.40e-156	433	202
B9VUU2_9ENTO/92-293	3VBF:B	100	202	0	0	1	202	14	215	9.40e-156	433	202
B9VUU2_9ENTO/92-293	3VBS:B	100	202	0	0	1	202	14	215	9.40e-156	433	202
B9VUU2_9ENTO/92-293	6LQD:B	100	202	0	0	1	202	14	215	9.40e-156	433	202
B9VUU2_9ENTO/92-293	4CDU:B	100	202	0	0	1	202	14	215	9.40e-156	433	202
B9VUU2_9ENTO/92-293	4CDW:B	100	202	0	0	1	202	14	215	9.40e-156	433	202
