	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	B7URR9_ECO27/171-298	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
1	Q1RBL9_ECOUT/179-306	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
2	B7NUQ9_ECO7I/171-298	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
3	B7M9T3_ECO45/171-298	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
4	A1ABC5_ECOK1/179-306	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
5	C2DR01_ECOLX/171-298	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
6	C1HKT8_9ESCH/179-306	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
7	Q8FHC8_ECOL6/179-306	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
8	A8LPS1_DINSH/170-289	8WWD:A	100	120	0	0	1	120	181	300	1.67e-74	227.0	120
9	C9QTG5_ECOD1/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
10	C4ZRD8_ECOBW/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
11	C6UL42_ECOBR/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
12	B1XEP6_ECODH/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
13	B7LCX7_ECO55/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
14	B3HI50_ECOLX/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
15	C6EC84_ECOBD/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
16	C5W5V9_ECOBB/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
17	A8A823_ECOHS/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
18	IDND_ECOLI/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
19	B7NGJ9_ECOLU/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
20	B3BJU6_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
21	B2NRY6_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
22	B2PNM2_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
23	B3C0K2_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
24	B3ATB8_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
25	B5YQ67_ECO5E/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
26	C6UX34_ECO5T/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
27	B7A1W2_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
28	B2P608_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
29	Q8XDV0_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
30	C3T6X7_ECOLX/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
31	B3B334_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
32	Q7SI09_NEUCR/190-322	3M6I:B	100	133	0	0	1	133	186	318	1.0800000000000001e-88	264.0	133
33	DHSO_SHEEP/180-310	3QE3:A	100	131	0	0	1	131	177	307	2.6099999999999999e-82	248.0	131
34	B4DKI2_HUMAN/104-234	1PL7:D	100	131	0	0	1	131	182	312	2.14e-82	248.0	131
35	O96496_9HEMI/179-310	1E3J:A	100	132	0	0	1	132	176	307	1.76e-87	261.0	132
36	XYL2_PICST/186-311	7Y9P:A	100	126	0	0	1	126	185	310	2.69e-85	255.0	126
37	Q9WYR7_THEMA/194-326	1VJ0:A	100	133	0	0	1	133	193	325	1.58e-87	261.0	133
38	A3LG33_PSEAE/197-268	4JLW:D	100	72	0	0	1	72	195	266	1.3199999999999999e-40	139.0	72
39	A3L1K5_PSEAE/197-268	4JLW:D	100	72	0	0	1	72	195	266	1.3199999999999999e-40	139.0	72
40	FADH_PSEAE/197-268	4JLW:D	100	72	0	0	1	72	195	266	1.3199999999999999e-40	139.0	72
41	Q02DU0_PSEAB/197-268	4JLW:D	100	72	0	0	1	72	195	266	1.3199999999999999e-40	139.0	72
42	B7V5W2_PSEA8/197-268	4JLW:D	100	72	0	0	1	72	195	266	1.3199999999999999e-40	139.0	72
43	A6ZNC5_YEAS7/182-311	5ENV:B	100	130	0	0	1	130	181	310	4.8e-84	252.0	130
44	ADH1_YEAST/182-311	5ENV:B	100	130	0	0	1	130	181	310	4.8e-84	252.0	130
45	B6UQD0_9SACH/182-311	5ENV:B	100	130	0	0	1	130	181	310	4.8e-84	252.0	130
46	B3LIX8_YEAS1/182-311	5ENV:B	100	130	0	0	1	130	181	310	4.8e-84	252.0	130
47	C8ZHN0_YEAS8/182-311	5ENV:B	100	130	0	0	1	130	181	310	4.8e-84	252.0	130
48	B5VRG9_YEAS6/182-311	5ENV:B	100	130	0	0	1	130	181	310	4.8e-84	252.0	130
49	C4R0S8_PICPG/184-313	5YAT:B	100	130	0	0	1	130	181	310	1.19e-84	253.0	130
50	ADH2_BACST/175-301	6IQD:H	100	127	0	0	1	127	175	301	4.0099999999999997e-82	246.0	127
51	ADH3_BACST/175-301	1RJW:D	100	127	0	0	1	127	175	301	3.82e-83	249.0	127
52	C6EEN9_ECOBD/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
53	B1XE69_ECODH/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
54	A8A035_ECOHS/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
55	C4ZWP7_ECOBW/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
56	ADHP_ECOLI/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
57	B1IRY0_ECOLC/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
58	C5W4A3_ECOBB/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
59	C9QVZ0_ECOD1/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
60	B3XAN5_ECOLX/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
61	C6UHN6_ECOBR/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
62	Q6IU48_ECOLX/107-173	4GKV:D	100	67	0	0	1	67	172	238	2.66e-36	126.0	67
63	D2BLA0_LACLK/174-303	4EEX:B	100	130	0	0	1	130	174	303	1.5e-81	245.0	130
64	Q46UZ9_RALEJ/179-305	3S2I:H	100	127	0	0	1	127	177	303	6.42e-82	246.0	127
65	C9UVU0_BRUAB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
66	B2S8J1_BRUA1/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
67	D1F6G6_BRUME/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
68	D0AZF5_BRUAB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
69	A5VND3_BRUO2/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
70	C9VKU3_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
71	C9U7D9_BRUAB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
72	C9TT27_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
73	D1F1H3_BRUME/176-304	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
74	C9T530_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
75	C9VVU7_BRUAB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
76	C0G3X1_9RHIZ/240-368	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
77	C7LFQ7_BRUMC/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
78	D0RLJ7_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
79	Q8G2V9_BRUSU/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
80	C9TMT5_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
81	Q57FH6_BRUAB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
82	Q8YEY1_BRUME/208-336	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
83	C9UQV3_BRUAB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
84	C9V882_BRUNE/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
85	C9TEA9_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
86	D0BDD9_BRUSU/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
87	D0PAN2_BRUSU/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
88	B0CJ60_BRUSI/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
89	Q2YP66_BRUA2/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
90	D0B4Q7_BRUME/139-267	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
91	C0RGQ5_BRUMB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
92	D1FHN2_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
93	C4IR38_BRUAB/240-368	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
94	D1EQ76_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
95	D0PNB8_BRUSU/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
96	C9UGL3_BRUAB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
97	D1CVD9_9RHIZ/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
98	A9M7E5_BRUC2/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
99	D0GHK2_BRUME/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
100	Q8GIX7_MORSE/175-301	4Z6K:C	100	127	0	0	1	127	175	301	1.31e-82	248.0	127
101	ADH6_YEAST/190-316	1PS0:A	100	127	0	0	1	127	190	316	2.3399999999999997e-81	245.0	127
102	B5VQ85_YEAS6/190-316	1PS0:A	100	127	0	0	1	127	190	316	2.3399999999999997e-81	245.0	127
103	C8ZFJ1_YEAS8/190-316	1PS0:A	100	127	0	0	1	127	190	316	2.3399999999999997e-81	245.0	127
104	B3LMK7_YEAS1/190-316	1PS0:A	100	127	0	0	1	127	190	316	2.3399999999999997e-81	245.0	127
105	A6ZN36_YEAS7/190-316	1PS0:A	100	127	0	0	1	127	190	316	2.3399999999999997e-81	245.0	127
106	C7GPU5_YEAS2/190-316	1PS0:A	100	127	0	0	1	127	190	316	2.3399999999999997e-81	245.0	127
107	C6EC82_ECOBD/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
108	C9QTG3_ECOD1/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
109	B8ZY67_ECOLX/193-316	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
110	B7NGK1_ECOLU/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
111	YJGB_ECOLI/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
112	B2N152_ECOLX/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
113	B1ISA7_ECOLC/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
114	B1XEP8_ECODH/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
115	C4ZRE0_ECOBW/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
116	C6UL44_ECOBR/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
117	Q328R7_SHIDS/193-316	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
118	C1NBG8_9ESCH/193-316	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
119	C5W5W1_ECOBB/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
120	CADH5_ARATH/191-315	2CF6:A	100	125	0	0	1	125	186	310	1.38e-80	243.0	125
121	C5XC49_SORBI/193-317	5VKT:B	100	125	0	0	1	125	186	310	9.260000000000001e-79	238.0	125
122	Q94G59_POPTM/194-318	1YQD:B	100	125	0	0	1	125	191	315	1.1900000000000001e-80	243.0	125
123	Q6V4H0_CATRO/194-318	6KJ5:A	100	125	0	0	1	125	191	315	2.87e-78	237.0	125
124	D0ITF8_HELP1/187-308	3TWO:B	100	122	0	0	1	122	187	308	1.89e-81	245.0	122
125	Q5LS56_SILPO/161-289	5GXE:B	100	129	0	0	1	129	161	289	5.3e-82	246.0	129
126	C6UF77_ECOBR/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
127	B1IQ39_ECOLC/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
128	C4ZSZ0_ECOBW/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
129	C6EGK7_ECOBD/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
130	A8A562_ECOHS/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
131	C5W9J2_ECOBB/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
132	B1XHM3_ECODH/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
133	B2N9X2_ECOLX/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
134	YHDH_ECOLI/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
135	C1NEM3_9ESCH/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
136	C9QXM1_ECOD1/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
137	B5P9X4_SALET/158-284	3NX4:B	100	127	0	0	1	127	158	284	5.2e-85	253.0	127
