	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	B3RFP7_9BRAS/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
1	B3RFQ3_ARAGL/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
2	B3RFP5_9BRAS/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
3	B3RFP1_CRUWA/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
4	B3RFP9_9BRAS/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
5	B3RFQ0_9BRAS/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
6	B3RFN9_CAMMC/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
7	B3RFP4_9BRAS/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
8	B3RFN8_9BRAS/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
9	B3RFN7_9BRAS/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
10	B3RFP2_9BRAS/1-82	6DXD:D	100	82	0	0	1	82	146	227	5.82e-50	164.0	82
11	CHSY_MALDO/1-71	5UC5:A	100	71	0	0	1	71	157	227	3.64e-42	143.0	71
12	CHSY_MALDO/1-71	5UC5:B	100	71	0	0	1	71	157	227	3.64e-42	143.0	71
13	CHS2_MEDSA/1-228	1BI5:A	100	228	0	0	1	228	1	228	3.86e-161	453.0	228
14	Q45NH7_MEDSA/1-69	1CGK:A	100	69	0	0	1	69	158	226	1.98e-40	138.0	69
15	Q45NH7_MEDSA/1-69	1CGZ:A	100	69	0	0	1	69	158	226	1.98e-40	138.0	69
16	Q45NH7_MEDSA/1-69	1D6H:A	100	69	0	0	1	69	158	226	1.98e-40	138.0	69
17	Q45NH7_MEDSA/1-69	1I8B:A	100	69	0	0	1	69	159	227	2.02e-40	138.0	69
18	Q45NH7_MEDSA/1-69	1I8B:B	100	69	0	0	1	69	159	227	2.02e-40	138.0	69
19	Q45NH7_MEDSA/1-69	1I89:A	100	69	0	0	1	69	159	227	2.02e-40	138.0	69
20	Q45NH7_MEDSA/1-69	1I89:B	100	69	0	0	1	69	159	227	2.02e-40	138.0	69
21	Q45NH7_MEDSA/1-69	1D6I:A	100	69	0	0	1	69	159	227	2.02e-40	138.0	69
22	Q45NH7_MEDSA/1-69	1D6I:B	100	69	0	0	1	69	159	227	2.02e-40	138.0	69
23	Q45NH7_MEDSA/1-69	1BQ6:A	100	69	0	0	1	69	159	227	2.02e-40	138.0	69
24	Q45NH7_MEDSA/1-69	1I88:A	100	69	0	0	1	69	160	228	2.0599999999999997e-40	138.0	69
25	Q45NH7_MEDSA/1-69	1I88:B	100	69	0	0	1	69	160	228	2.0599999999999997e-40	138.0	69
26	Q45NH7_MEDSA/1-69	1I86:A	100	69	0	0	1	69	160	228	2.0599999999999997e-40	138.0	69
27	Q45NH7_MEDSA/1-69	1BI5:A	100	69	0	0	1	69	160	228	2.0599999999999997e-40	138.0	69
28	Q6X0M8_SOYBN/1-228	7BUR:B	100	228	0	0	1	228	2	229	1.3500000000000002e-161	454.0	228
29	C6TKN7_SOYBN/1-228	7BUR:B	100	228	0	0	1	228	2	229	1.3500000000000002e-161	454.0	228
30	CHS1_SOYBN/1-228	7BUR:B	100	228	0	0	1	228	2	229	1.3500000000000002e-161	454.0	228
31	Q306X5_SOYBN/1-223	7BUR:B	100	223	0	0	1	223	7	229	8.56e-159	447.0	223
32	Q2XQH0_SOYBN/1-125	7BUR:B	100	125	0	0	1	125	91	215	2.7199999999999998e-83	251.0	125
33	Q8RVM6_MALDO/1-36	5UC5:A	100	36	0	0	1	36	192	227	1.73e-16	72.8	36
34	Q8RVM6_MALDO/1-36	5UC5:B	100	36	0	0	1	36	192	227	1.73e-16	72.8	36
35	A0EKE5_PYRCO/1-44	5UC5:A	100	44	0	0	1	44	184	227	4.65e-22	88.6	44
36	A0EKE5_PYRCO/1-44	5UC5:B	100	44	0	0	1	44	184	227	4.65e-22	88.6	44
37	C6F7B7_PSEMZ/1-38	6DXA:A	100	38	0	0	1	38	193	230	1.09e-17	76.3	38
38	C6F7B7_PSEMZ/1-38	6DXA:B	100	38	0	0	1	38	194	231	1.09e-17	76.3	38
39	C6F7B4_PSEMZ/1-38	6DXA:A	100	38	0	0	1	38	193	230	1.09e-17	76.3	38
40	C6F7B4_PSEMZ/1-38	6DXA:B	100	38	0	0	1	38	194	231	1.09e-17	76.3	38
41	C6F7B8_PSEMZ/1-38	6DXA:A	100	38	0	0	1	38	193	230	1.09e-17	76.3	38
42	C6F7B8_PSEMZ/1-38	6DXA:B	100	38	0	0	1	38	194	231	1.09e-17	76.3	38
43	CHSY_ORYSI/4-231	4YJY:A	100	228	0	0	1	228	4	231	8.95e-161	452.0	228
44	CHSY_PINSY/6-233	6DXA:B	100	228	0	0	1	228	4	231	3.0200000000000004e-161	454.0	228
45	A7Y558_PINPS/1-74	6DXA:B	100	74	0	0	1	74	36	109	4.99e-45	150.0	74
46	A7Y501_PINSY/1-74	6DXA:B	100	74	0	0	1	74	36	109	4.99e-45	150.0	74
47	Q84ZU2_9CONI/1-85	6DXA:B	100	85	0	0	1	85	29	113	1.32e-53	173.0	85
48	Q84ZU3_PINMU/1-85	6DXA:B	100	85	0	0	1	85	29	113	1.32e-53	173.0	85
49	D2WG40_PINSY/1-28	6DXA:A	100	28	0	0	1	28	35	62	6.07e-13	62.4	28
50	D2WG40_PINSY/1-28	6DXA:B	100	28	0	0	1	28	36	63	6.08e-13	62.4	28
51	Q84ZU1_PINSY/1-49	6DXA:B	100	49	0	0	1	49	46	94	2.3600000000000002e-26	100.0	49
52	D3VNC6_PYRCO/1-19	5UC5:A	100	19	0	0	1	19	209	227	0.000105	38.5	19
53	D3VNC6_PYRCO/1-19	5UC5:B	100	19	0	0	1	19	209	227	0.000105	38.5	19
54	C9E0S5_9ROSI/1-127	3TSY:A	100	127	0	0	1	127	645	771	4.87e-79	253.0	127
55	Q100W0_9ROSA/1-20	8V8N:B	100	20	0	0	1	20	55	74	7.38e-07	44.7	20
56	Q100W0_9ROSA/1-20	8V8M:A	100	20	0	0	1	20	53	72	7.38e-07	44.7	20
57	Q100W0_9ROSA/1-20	8V8M:C	100	20	0	0	1	20	53	72	7.38e-07	44.7	20
58	Q100W0_9ROSA/1-20	8V8N:A	100	20	0	0	1	20	53	72	7.38e-07	44.7	20
59	Q100W0_9ROSA/1-20	8V8M:B	100	20	0	0	1	20	53	72	7.38e-07	44.7	20
60	Q100W0_9ROSA/1-20	8V8M:D	100	20	0	0	1	20	52	71	7.38e-07	44.7	20
61	Q100T3_9ROSA/1-18	8V8N:B	100	18	0	0	1	18	55	72	1.52e-05	40.8	18
62	Q100T3_9ROSA/1-18	8V8M:A	100	18	0	0	1	18	53	70	1.52e-05	40.8	18
63	Q100T3_9ROSA/1-18	8V8M:C	100	18	0	0	1	18	53	70	1.52e-05	40.8	18
64	Q100T3_9ROSA/1-18	8V8N:A	100	18	0	0	1	18	53	70	1.52e-05	40.8	18
65	Q100T3_9ROSA/1-18	8V8M:B	100	18	0	0	1	18	53	70	1.52e-05	40.8	18
66	Q100T3_9ROSA/1-18	8V8M:D	100	18	0	0	1	18	52	69	1.52e-05	40.8	18
67	Q100Q1_9ROSA/1-17	8V8N:B	100	17	0	0	1	17	55	71	0.000129	38.1	17
68	Q100Q1_9ROSA/1-17	8V8M:A	100	17	0	0	1	17	53	69	0.000129	38.1	17
69	Q100Q1_9ROSA/1-17	8V8M:C	100	17	0	0	1	17	53	69	0.000129	38.1	17
70	Q100Q1_9ROSA/1-17	8V8N:A	100	17	0	0	1	17	53	69	0.000129	38.1	17
71	Q100Q1_9ROSA/1-17	8V8M:B	100	17	0	0	1	17	53	69	0.000129	38.1	17
72	Q100Q1_9ROSA/1-17	8V8M:D	100	17	0	0	1	17	52	68	0.000129	38.1	17
73	Q100P1_9ROSA/1-21	8V8N:B	100	21	0	0	1	21	55	75	2.22e-07	46.2	21
74	Q100P1_9ROSA/1-21	8V8M:A	100	21	0	0	1	21	53	73	2.22e-07	46.2	21
75	Q100P1_9ROSA/1-21	8V8M:C	100	21	0	0	1	21	53	73	2.22e-07	46.2	21
