	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	WRBA_SHIFL/6-135	4DY4:C	100	130	0	0	1	130	5	134	1.42e-88	258	130
1	FLAV_AQUAE/6-152	2ARK:D	100	147	0	0	1	147	9	155	1.4199999999999998e-104	299	147
2	Q8TPV5_METAC/5-134	5WID:C	100	130	0	0	1	130	5	134	1.17e-89	259	130
3	FPRA_MOOTA/257-390	1YCF:D	100	134	0	0	1	134	256	389	1.24e-91	273	134
4	5nll	2FOX:A	100	138	0	0	1	138	1	138	1.33e-98	281	138
5	ROO_DESGI/257-390	1E5D:B	100	134	0	0	1	134	256	389	6.38e-95	281	134
6	1ofv	8HGQ:A	100	169	0	0	1	169	2	170	8.97e-124	348	169
7	Q7BPR1_DESGI/6-138	4HEQ:B	100	133	0	0	1	133	5	137	2.46e-92	266	133
8	1ag9a	2MOK:A	100	175	0	0	1	175	2	176	8.96e-131	366	175
9	1akr	1AKR:A	100	147	0	0	1	147	1	147	2.0699999999999997e-104	297	147
10	2fcr	2FCR:A	100	173	0	0	1	173	1	173	1.44e-128	360	173
11	CPXB_BACME/485-618	8DME:B	100	134	0	0	1	134	482	615	4.34e-86	273	134
12	NOS2_HUMAN/541-672	3HR4:E	100	132	0	0	1	132	31	162	2.32e-95	275	132
13	C1NCX3_9ESCH/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
14	C4ZZ20_ECOBW/6-138	2HNA:A	100	133	0	0	1	133	6	138	4.7299999999999994e-95	273	133
15	B7MLB1_ECO45/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
16	C2BE28_9FIRM/6-79	5B3L:A	100	74	0	0	1	74	5	78	2.07e-44	142	74
17	B6K6D6_SCHJY/90-239	6PUQ:A	100	150	0	0	1	150	13	162	6.25e-103	294	150
18	FLAV_CLOBE/3-131	2FOX:A	100	129	0	0	1	129	3	131	9.53e-92	264	129
19	FLAV_MEGEL/4-131	2FZ5:A	100	128	0	0	1	128	4	131	4.2099999999999995e-90	259	128
20	Q9RYU4_DEIRA/9-144	1YDG:E	100	136	0	0	1	136	10	145	6.89e-90	262	136
21	PST2_YEAST/6-135	5MP4:H	100	130	0	0	1	130	5	134	8.96e-92	266	130
22	FPRA_METTM/261-395	2OHJ:E	100	135	0	0	1	135	261	395	1.4999999999999998e-91	273	135
23	NORV_ECOLI/256-389	5LMC:A	100	134	0	0	1	134	255	388	7.4e-89	268	134
24	Q9WZL4_THEMA/258-391	4DIK:A	100	134	0	0	1	134	262	395	2.9600000000000004e-88	265	134
25	Q4FF50_THESQ/258-321	4DIK:A	100	64	0	0	1	64	262	325	6.99e-37	129	64
26	FLAW_DESDA/6-140	3KAP:A	100	135	0	0	1	135	5	139	4.06e-92	265	135
27	FLAV_DESVH/6-140	2FX2:A	100	135	0	0	1	135	5	139	1.4699999999999998e-94	271	135
28	FLAV_DESVH/6-140	4FX2:A	100	135	0	0	1	135	5	139	1.4699999999999998e-94	271	135
29	FLAV_DESVH/6-140	5FX2:A	100	135	0	0	1	135	5	139	1.4699999999999998e-94	271	135
