	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	25	2DMS:A	100	28	0	0	1	28	37	64	1.03e-13	60.5	28
1	48	1FTT:A	100	53	0	0	1	53	3	55	1.6100000000000002e-31	106.0	53
2	50	2CUE:A	100	28	0	0	1	28	37	64	1.03e-13	60.5	28
3	115	4XRS:I	100	50	0	0	1	50	7	56	5.6200000000000004e-27	94.4	50
4	128	2LP0:A	100	39	0	0	1	39	10	48	1.2000000000000002e-21	80.5	39
5	128	2MSY:A	100	39	0	0	1	39	18	56	1.4800000000000002e-21	80.5	39
6	144	2DA7:A	100	51	0	0	1	51	10	60	5.59e-32	107.0	51
7	208	2M0C:A	100	45	0	0	1	45	10	54	1.0199999999999999e-24	89.0	45
8	213	2ME6:A	100	38	0	0	1	38	27	64	4.38e-21	79.3	38
9	255	1HDP:A	100	36	0	0	1	36	23	58	1.82e-18	72.4	36
10	278	8G8G:X	100	57	0	0	1	57	92	148	7.480000000000001e-35	117.0	57
11	329	2L7Z:A	100	39	0	0	1	39	16	54	2.3e-19	75.1	39
12	374	3CMY:A	100	34	0	0	1	34	3	36	7.39e-17	68.2	34
13	375	2DMQ:A	100	45	0	0	1	45	8	52	4.06e-25	90.1	45
14	465	2MGQ:A	100	57	0	0	1	57	6	62	9.48e-32	107.0	57
15	471	2ME6:A	100	27	0	0	1	27	27	53	3.74e-12	56.2	27
16	498	5HOD:D	100	17	0	0	1	17	40	56	9.92e-05	36.6	17
17	498	5HOD:A	100	17	0	0	1	17	43	59	0.000105	36.6	17
18	513	1HOM:A	100	34	0	0	1	34	15	48	3.14e-17	69.3	34
19	522	2DJN:A	100	49	0	0	1	49	8	56	9.38e-28	96.7	49
20	530	2DA2:A	100	57	0	0	1	57	8	64	2.6400000000000002e-36	118.0	57
21	592	2H1K:B	100	31	0	0	1	31	19	49	6.45e-17	68.2	31
22	604	5WC9:F	100	48	0	0	1	48	100	147	2.2600000000000002e-26	95.5	48
23	614	2LKX:A	100	55	0	0	1	55	7	61	2.66e-33	110.0	55
24	625	8P7G:A	100	46	0	0	1	46	4	49	1.1e-24	88.6	46
25	647	2CRA:A	100	57	0	0	1	57	8	64	3.49e-32	108.0	57
26	664	2E1O:A	100	54	0	0	1	54	11	64	1.0299999999999999e-30	104.0	54
27	673	3CMY:A	100	29	0	0	1	29	3	31	9.42e-14	60.1	29
28	749	2ME6:A	100	36	0	0	1	36	22	57	1.34e-19	75.5	36
29	779	6RYD:A	100	63	0	0	1	63	2	64	6.14e-41	130.0	63
30	785	1HOM:A	100	24	0	0	1	24	36	59	6.1e-12	55.5	24
31	804	2M0C:A	100	57	0	0	1	57	10	66	2.06e-34	114.0	57
32	821	1HOM:A	100	22	0	0	1	22	38	59	2.63e-10	51.2	22
33	830	2LP0:A	100	38	0	0	1	38	10	47	7.82e-20	75.9	38
34	830	2MSY:A	100	38	0	0	1	38	18	55	9.57e-20	75.9	38
35	834	2CUE:A	100	30	0	0	1	30	8	37	2.78e-14	62.0	30
36	905	8F36:A	100	30	0	0	1	30	22	51	5.33e-16	65.9	30
37	905	4UUT:A	100	30	0	0	1	30	14	43	6.03e-16	65.9	30
38	905	4CYC:A	100	30	0	0	1	30	33	62	7.74e-16	65.9	30
39	924	6ES3:M	100	48	0	0	1	48	4	51	4.69e-28	97.4	48
40	928	1FTT:A	100	57	0	0	1	57	3	59	1.7e-34	114.0	57
41	939	1PUF:A	100	31	0	0	1	31	31	61	8.1e-16	65.9	31
42	946	3A01:A	100	56	0	0	1	56	17	72	5.06e-33	110.0	56
43	994	2H1K:B	100	57	0	0	1	57	2	58	9.65e-35	114.0	57
44	1025	2DMS:A	100	36	0	0	1	36	16	51	1.98e-18	72.8	36
45	1027	8F37:A	100	40	0	0	1	40	21	60	1.13e-22	83.2	40
46	1032	3NAR:B	100	53	0	0	1	53	4	56	2.22e-36	118.0	53
47	1070	2DMS:A	100	25	0	0	1	25	8	32	2.82e-10	51.6	25
48	1104	2DN0:A	100	55	0	0	1	55	11	65	9.970000000000001e-37	119.0	55
49	1228	6E8C:A	100	55	0	0	1	55	80	134	7.150000000000001e-32	109.0	55
50	1254	2DMS:A	100	29	0	0	1	29	36	64	2.66e-14	62.0	29
51	1278	1B72:A	100	17	0	0	1	17	68	84	0.000124	37.0	17
52	1279	4XID:D	100	17	0	0	1	17	38	54	1.17e-05	38.9	17
53	1279	4XIC:D	100	17	0	0	1	17	38	54	1.17e-05	38.9	17
54	1279	9ANT:A	100	17	0	0	1	17	38	54	1.17e-05	38.9	17
55	1279	9ANT:B	100	17	0	0	1	17	38	54	1.17e-05	38.9	17
56	1279	5JLX:A	100	17	0	0	1	17	39	55	1.19e-05	38.9	17
57	1279	5JLW:A	100	17	0	0	1	17	39	55	1.19e-05	38.9	17
58	1279	5JLW:D	100	17	0	0	1	17	39	55	1.19e-05	38.9	17
59	1279	5JLX:D	100	17	0	0	1	17	40	56	1.22e-05	38.9	17
60	1279	4XID:A	100	17	0	0	1	17	40	56	1.22e-05	38.9	17
61	1279	4XIC:A	100	17	0	0	1	17	41	57	1.24e-05	38.9	17
62	1279	1SAN:A	100	17	0	0	1	17	37	53	1.32e-05	38.9	17
63	1279	2HOA:A	100	17	0	0	1	17	43	59	1.5e-05	38.9	17
64	1279	1HOM:A	100	17	0	0	1	17	43	59	1.5e-05	38.9	17
65	1279	1AHD:P	100	17	0	0	1	17	43	59	1.5e-05	38.9	17
66	1279	2R5Z:A	100	17	0	0	1	17	68	84	2.17e-05	38.9	17
67	1279	2R5Y:A	100	17	0	0	1	17	69	85	2.21e-05	38.9	17
68	1344	2DMQ:A	100	54	0	0	1	54	8	61	2.85e-32	108.0	54
69	1397	1HDP:A	100	44	0	0	1	44	2	45	8.01e-22	81.3	44
70	1553	1HOM:A	100	38	0	0	1	38	22	59	6.99e-22	81.3	38
71	1560	1PUF:B	100	60	0	0	1	60	2	61	2.03e-39	126.0	60
72	1578	4J19:B	100	25	0	0	1	25	19	43	1.1e-11	55.1	25
73	1578	4J19:A	100	25	0	0	1	25	17	41	1.13e-11	55.1	25
74	1578	2CUF:A	100	25	0	0	1	25	25	49	1.71e-11	55.1	25
75	1633	4CYC:A	100	43	0	0	1	43	22	64	1.7e-25	90.9	43
76	1642	2CUE:A	100	55	0	0	1	55	8	62	5.13e-33	110.0	55
77	1708	1JGG:A	100	18	0	0	1	18	39	56	2.18e-06	40.8	18
78	1708	1JGG:B	100	18	0	0	1	18	39	56	2.18e-06	40.8	18
79	1709	2DMS:A	100	52	0	0	1	52	8	59	3.58e-30	103.0	52
80	1789	2CUE:A	100	47	0	0	1	47	18	64	1.1300000000000002e-27	96.7	47
81	1804	1HOM:A	100	46	0	0	1	46	3	48	1.07e-25	91.3	46
82	1847	2DMU:A	100	45	0	0	1	45	8	52	5.15e-24	87.0	45
83	1858	1IG7:A	100	57	0	0	1	57	1	57	1.4700000000000002e-31	106.0	57
84	1901	2DMS:A	100	44	0	0	1	44	21	64	5.52e-25	89.7	44
85	1905	5ZJR:B	100	60	0	0	1	60	3	62	1.72e-38	124.0	60
86	1913	2JWT:A	100	57	0	0	1	57	4	60	3.21e-31	105.0	57
87	1922	1HOM:A	100	52	0	0	1	52	3	54	1.09e-31	106.0	52
88	1972	2CUE:A	100	23	0	0	1	23	8	30	2.41e-08	46.6	23
89	2005	9B8U:B	100	57	0	0	1	57	2	58	2.67e-33	110.0	57
90	2030	8F37:A	100	49	0	0	1	49	12	60	3.21e-29	100.0	49
91	2132	1HOM:A	100	40	0	0	1	40	10	49	9.28e-23	83.6	40
92	2144	2KT0:A	100	57	0	0	1	57	23	79	8.9e-33	110.0	57
93	2242	1HOM:A	100	27	0	0	1	27	22	48	3.48e-12	56.2	27
94	2252	1NK3:P	100	33	0	0	1	33	16	48	2.55e-15	64.3	33
95	2252	1VND:A	100	33	0	0	1	33	23	55	3.61e-15	64.3	33
96	2252	1NK2:P	100	33	0	0	1	33	23	55	3.61e-15	64.3	33
97	2294	1FTZ:A	100	57	0	0	1	57	4	60	4.2300000000000004e-33	110.0	57
98	2411	2DMU:A	100	57	0	0	1	57	8	64	1.79e-34	114.0	57
99	2414	1HOM:A	100	28	0	0	1	28	32	59	2.68e-14	61.6	28
100	2462	1HOM:A	100	26	0	0	1	26	22	47	1.35e-11	54.7	26
101	2489	2LKX:A	100	57	0	0	1	57	5	61	1.74e-34	114.0	57
102	2551	2L7Z:A	100	57	0	0	1	57	8	64	7.65e-32	107.0	57
103	2610	3CMY:A	100	57	0	0	1	57	3	59	1.13e-33	111.0	57
104	2658	8F36:A	100	27	0	0	1	27	23	49	1.5e-12	57.0	27
105	2658	4UUT:A	100	27	0	0	1	27	15	41	1.69e-12	57.0	27
106	2658	4CYC:A	100	27	0	0	1	27	34	60	2.14e-12	57.0	27
107	2659	1FTZ:A	100	70	0	0	1	70	1	70	1.07e-43	137.0	70
108	2664	4CYC:A	100	37	0	0	1	37	35	71	1.64e-19	75.5	37
109	2679	2LP0:A	100	27	0	0	1	27	21	47	2.37e-11	53.9	27
110	2679	2MSY:A	100	27	0	0	1	27	29	55	2.86e-11	53.9	27
111	2715	6ES3:M	100	53	0	0	1	53	4	56	1.8e-31	106.0	53
112	2787	4RDU:A	100	19	0	0	1	19	39	57	5.01e-06	40.0	19
113	2787	4RDU:D	100	19	0	0	1	19	40	58	5.12e-06	40.0	19
114	2787	2DJN:A	100	19	0	0	1	19	46	64	6.05e-06	40.0	19
115	2858	8F37:A	100	40	0	0	1	40	11	50	3.9399999999999996e-23	84.3	40
116	2869	2CUE:A	100	34	0	0	1	34	8	41	1.73e-16	67.8	34
117	2928	1POG:A	100	38	0	0	1	38	3	40	1.94e-18	72.4	38
118	2928	1HF0:A	100	38	0	0	1	38	97	134	1.89e-17	72.4	38
119	2928	1HF0:B	100	38	0	0	1	38	97	134	1.89e-17	72.4	38
120	2928	1GT0:C	100	38	0	0	1	38	100	137	2.02e-17	72.4	38
121	2928	1OCT:C	100	38	0	0	1	38	98	135	2.02e-17	72.4	38
122	2928	1CQT:A	100	38	0	0	1	38	101	138	2.15e-17	72.4	38
123	2938	2CUE:A	100	57	0	0	1	57	8	64	3.36e-34	113.0	57
124	2961	8P7G:A	100	41	0	0	1	41	4	44	2.0200000000000003e-21	80.1	41
125	2962	1PUF:A	100	57	0	0	1	57	14	70	1.08e-34	114.0	57
126	2975	1FTT:A	100	54	0	0	1	54	3	56	2.9100000000000003e-32	108.0	54
127	3019	2CUF:A	100	40	0	0	1	40	8	47	4.0399999999999996e-24	87.8	40
128	3091	2H1K:B	100	27	0	0	1	27	21	47	1.17e-11	54.7	27
129	3143	2DMS:A	100	57	0	0	1	57	8	64	4.78e-34	113.0	57
130	3155	2H8R:B	100	76	0	0	1	76	143	218	1.1e-49	158.0	76
131	3226	2DJN:A	100	57	0	0	1	57	8	64	2.4500000000000002e-32	108.0	57
132	3434	8F36:A	100	29	0	0	1	29	22	50	4.19e-15	63.5	29
133	3434	4UUT:A	100	29	0	0	1	29	14	42	4.73e-15	63.5	29
134	3434	4CYC:A	100	29	0	0	1	29	33	61	6.07e-15	63.5	29
135	3463	7Q3O:E	100	23	0	0	1	23	37	59	1.88e-09	48.9	23
136	3463	7Q3O:G	100	23	0	0	1	23	39	61	1.92e-09	48.9	23
137	3463	7Q3O:K	100	23	0	0	1	23	39	61	1.92e-09	48.9	23
138	3463	5LUX:L	100	23	0	0	1	23	37	59	1.97e-09	48.9	23
139	3463	5LUX:K	100	23	0	0	1	23	37	59	2.01e-09	48.9	23
140	3463	7Q3O:C	100	23	0	0	1	23	39	61	2.01e-09	48.9	23
141	3473	2DMQ:A	100	46	0	0	1	46	8	53	1.04e-25	91.7	46
142	3485	2CUF:A	100	72	0	0	1	72	8	79	9.07e-48	149.0	72
143	3496	8F37:A	100	36	0	0	1	36	21	56	6.420000000000001e-21	78.6	36
144	3504	6E8C:A	100	57	0	0	1	57	5	61	2.48e-35	118.0	57
145	3552	2LP0:A	100	37	0	0	1	37	11	47	4.34e-19	73.9	37
146	3552	2MSY:A	100	37	0	0	1	37	19	55	5.3e-19	73.9	37
147	3570	2ME6:A	100	57	0	0	1	57	8	64	8.790000000000001e-33	109.0	57
148	3601	1FTZ:A	100	36	0	0	1	36	21	56	5.34e-19	73.9	36
149	3612	8QZ7:C	100	47	0	0	1	47	79	125	1.11e-25	97.8	47
150	3613	1FTT:A	100	68	0	0	1	68	1	68	3.0099999999999997e-40	129.0	68
151	3639	1BW5:A	100	57	0	0	1	57	4	60	4.78e-36	117.0	57
152	3651	8G88:X	100	34	0	0	1	34	115	148	2.83e-17	71.6	34
153	3709	2H8R:B	100	77	0	0	1	77	143	219	2.85e-50	159.0	77
154	3746	8P7G:A	100	57	0	0	1	57	4	60	2.4700000000000002e-33	110.0	57
155	3757	3A01:F	100	57	0	0	1	57	1	57	1.71e-35	116.0	57
156	3764	1OCP:A	100	57	0	0	1	57	9	65	3.45e-36	118.0	57
157	3782	3CMY:A	100	45	0	0	1	45	3	47	3.2799999999999995e-23	84.7	45
158	3901	1HOM:A	100	44	0	0	1	44	16	59	3.42e-26	92.4	44
159	3926	1HOM:A	100	47	0	0	1	47	3	49	2.3400000000000003e-27	95.5	47
160	3951	2LKX:A	100	48	0	0	1	48	14	61	2.14e-28	98.2	48
161	3975	6ES3:M	100	57	0	0	1	57	4	60	7.72e-34	112.0	57
162	4006	1YRN:B	100	59	0	0	1	59	4	62	3.73e-38	123.0	59
163	4049	2DMP:A	100	51	0	0	1	51	18	68	1.7300000000000003e-27	96.7	51
164	4073	8F37:A	100	28	0	0	1	28	22	49	1.91e-13	59.3	28
