	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	30	2CZC:A	100	139	0	0	1	139	3	141	2.14e-92	273.0	139
1	34	3HJA:D	100	147	0	0	1	147	7	153	1.9e-100	294.0	147
2	153	1J0X:O	100	76	0	0	1	76	74	149	1.6800000000000002e-47	155.0	76
3	153	1J0X:P	100	76	0	0	1	76	74	149	1.6800000000000002e-47	155.0	76
4	153	1J0X:Q	100	76	0	0	1	76	74	149	1.6800000000000002e-47	155.0	76
5	153	1J0X:R	100	76	0	0	1	76	74	149	1.6800000000000002e-47	155.0	76
6	156	4O63:R	100	125	0	0	1	125	25	149	2.15e-85	254.0	125
7	252	1GYP:D	100	358	0	0	1	358	1	358	1.3199999999999999e-239	656.0	358
8	322	5C7I:R	100	149	0	0	1	149	2	150	4.8e-106	308.0	149
9	332	2X0N:R	100	164	0	0	1	164	2	165	1.26e-113	329.0	164
10	347	2EP7:B	100	150	0	0	1	150	2	151	1.6400000000000002e-103	302.0	150
11	354	5VMT:D	100	149	0	0	1	149	4	152	1.54e-102	299.0	149
12	366	8I7E:A	100	148	0	0	1	148	3	150	6.680000000000001e-103	300.0	148
13	370	4O63:R	100	143	0	0	1	143	1	143	2.02e-98	288.0	143
14	429	6GHR:B	100	153	0	0	1	153	7	159	8.520000000000001e-110	318.0	153
15	436	8I7E:A	100	144	0	0	1	144	7	150	4.35e-100	293.0	144
16	472	8I7E:A	100	91	0	0	1	91	60	150	7.33e-60	188.0	91
17	546	6M61:P	100	64	0	0	1	64	90	153	8.41e-37	127.0	64
18	636	9IIM:D	100	161	0	0	1	161	2	162	4.92e-111	322.0	161
19	697	1J0X:O	100	72	0	0	1	72	78	149	3.91e-44	147.0	72
20	697	1J0X:P	100	72	0	0	1	72	78	149	3.91e-44	147.0	72
21	697	1J0X:Q	100	72	0	0	1	72	78	149	3.91e-44	147.0	72
22	697	1J0X:R	100	72	0	0	1	72	78	149	3.91e-44	147.0	72
23	723	8OHA:B	100	142	0	0	1	142	13	154	6.28e-98	287.0	142
24	752	7U4S:D	100	149	0	0	1	149	3	151	3.3999999999999995e-104	303.0	149
25	854	4O59:O	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
26	854	4O59:P	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
27	854	4O59:Q	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
28	854	4O59:R	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
29	854	7U5M:A	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
30	854	7U5M:B	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
31	854	7U5M:C	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
32	854	7U5M:D	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
33	854	4O63:O	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
34	854	4O63:P	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
35	854	4O63:Q	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
36	854	4O63:R	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
37	854	1J0X:O	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
38	854	1J0X:P	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
39	854	1J0X:Q	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
40	854	1J0X:R	100	57	0	0	1	57	64	120	2.3800000000000003e-31	113.0	57
41	879	8HRO:A	100	151	0	0	1	151	2	152	3.48e-102	298.0	151
42	884	1YWG:R	100	146	0	0	1	146	8	153	6.849999999999999e-106	308.0	146
43	909	6OK4:D	100	150	0	0	1	150	3	152	1.13e-102	300.0	150
44	939	1QXS:D	100	135	0	0	1	135	32	166	2.2699999999999998e-91	271.0	135
45	981	3V1Y:O	100	28	0	0	1	28	126	153	1.06e-12	61.6	28
46	1002	3LVF:P	100	149	0	0	1	149	5	153	1.24e-102	300.0	149
47	1014	4O63:R	100	149	0	0	1	149	1	149	5.070000000000001e-103	300.0	149
48	1024	4O63:R	100	140	0	0	1	140	10	149	1.18e-96	284.0	140
49	1042	4O59:O	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
50	1042	4O59:P	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
51	1042	4O59:Q	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
52	1042	4O59:R	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
53	1042	7U5M:A	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
54	1042	7U5M:B	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
55	1042	7U5M:C	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
56	1042	7U5M:D	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
57	1042	4O63:O	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
58	1042	4O63:P	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
59	1042	4O63:Q	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
60	1042	4O63:R	100	40	0	0	1	40	53	92	9.01e-22	87.0	40
61	1077	1J0X:O	100	26	0	0	1	26	124	149	4.3e-11	57.0	26
62	1077	1J0X:P	100	26	0	0	1	26	124	149	4.3e-11	57.0	26
63	1077	1J0X:Q	100	26	0	0	1	26	124	149	4.3e-11	57.0	26
64	1077	1J0X:R	100	26	0	0	1	26	124	149	4.3e-11	57.0	26
65	1077	5TSO:P	100	26	0	0	1	26	124	149	4.3e-11	57.0	26
