qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
B4DQA4_HUMAN/23-91	5IPZ:B	100	67	0	0	1	67	4	70	4.17e-46	150	69
Q2TWF5_ASPOR/52-271	3Q31:B	100	219	0	0	1	219	18	236	1.04e-157	438	220
CAH1_CHLRE/152-319	3B1B:B	100	148	0	0	1	148	132	279	1.97e-106	311	168
1koqa	1KOP:B	100	222	0	0	1	222	2	223	1.43e-166	460	222
C0QRB5_PERMH/23-243	6IM0:F	100	221	0	0	1	221	2	222	9.34e-167	461	221
B6JN26_HELP2/23-242	4YGF:G	100	220	0	0	1	220	4	223	4.54e-166	459	220
C1DTU5_SULAA/32-254	4X5S:B	100	223	0	0	1	223	2	224	4.62e-168	464	223
CAH9_HUMAN/132-390	6Y74:B	100	254	0	0	6	259	1	254	3.13e-188	518	259
Q31FD6_THICR/78-302	4XZ5:D	100	225	0	0	1	225	4	228	7.59e-169	466	225
B3KUB4_HUMAN/27-229	5MSA:C	100	194	0	0	10	203	67	260	3.43e-144	404	203
Q39588_CHLRE/75-309	4XIX:H	100	235	0	0	1	235	4	238	3.10e-175	483	235
O60420_HUMAN/2-142	5E5R:C	100	141	0	0	1	141	9	149	8.95e-103	297	141
PTPRG_HUMAN/60-321	5E5R:C	100	261	0	0	1	261	4	264	1.55e-197	542	262
PTPRG_MOUSE/60-321	3JXG:C	100	261	0	0	1	261	4	264	3.81e-198	543	262
C9JFM0_HUMAN/38-300	3JXF:B	100	263	0	0	1	263	8	270	8.18e-195	535	263
B2RE24_HUMAN/32-289	5MSA:C	100	258	0	0	1	258	3	260	4.98e-197	540	258
A1ECK7_HUMAN/132-356	6Y74:B	100	219	0	0	6	224	1	219	2.53e-160	446	225
CAH1_HUMAN/6-261	2FW4:B	100	256	0	0	1	256	1	256	2.16e-186	523	256
CAH13_HUMAN/6-261	5OGJ:B	100	256	0	0	1	256	7	262	7.29e-192	527	256
BIOR_THESB/1-25	5EZT:X	100	25	0	0	1	25	16	40	8.18e-10	53.1	25
BIOR_THESB/1-25	6SKT:A	100	25	0	0	1	25	17	41	8.21e-10	53.1	25
BIOR_THESB/1-25	5A25:A	100	25	0	0	1	25	17	41	8.21e-10	53.1	25
BIOR_THESB/1-25	5A25:B	100	25	0	0	1	25	17	41	8.21e-10	53.1	25
BIOR_THESB/1-25	6SKS:A	100	25	0	0	1	25	18	42	8.25e-10	53.1	25
BIOR_THESB/1-25	6SKV:A	100	25	0	0	1	25	18	42	8.25e-10	53.1	25
BIOR_THESB/1-25	1V9E:A	100	25	0	0	1	25	18	42	8.25e-10	53.1	25
BIOR_THESB/1-25	1V9E:B	100	25	0	0	1	25	18	42	8.25e-10	53.1	25
