qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
PTHP_BACSU/1-84	1KKL:J	100	84	0	0	1	84	1	84	2.65e-51	158	84
A7Z404_BACA2/1-84	1KKL:J	100	84	0	0	1	84	1	84	2.65e-51	158	84
D4FVW8_BACNA/1-84	1KKL:J	100	84	0	0	1	84	1	84	2.65e-51	158	84
2hid	1JEM:A	100	87	0	0	1	87	1	87	2.13e-53	163	87
2hid	2HID:A	100	87	0	0	1	87	1	87	2.13e-53	163	87
PTHP_BACME/1-84	2NZV:L	100	83	0	0	2	84	1	83	2.47e-49	153	84
Q5L1A0_GEOKA/1-84	1Y4Y:C	100	83	0	0	2	84	1	83	8.62e-50	154	84
PTHP_BACST/1-84	1Y4Y:C	100	83	0	0	2	84	1	83	8.62e-50	154	84
C3J589_9BACI/3-86	1Y4Y:C	100	83	0	0	2	84	1	83	8.62e-50	154	84
C9RYW3_GEOSY/3-86	1Y4Y:C	100	83	0	0	2	84	1	83	8.62e-50	154	84
C7VLT2_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C0X2C4_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7VZ44_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C2H130_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7WVZ3_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
D4EPT3_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
D4MEG9_9ENTE/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7U4R6_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7V904_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7WG89_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
PTHP_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7VRC7_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7UKW8_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7UDY3_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7WT94_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7W6E7_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C2DEV3_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C4VCU9_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7CQ68_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C2JPC7_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
D4EZ67_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7UTW0_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
C7V1E1_ENTFA/1-84	1QFR:A	100	84	0	0	1	84	1	84	3.31e-52	160	84
1ptf	1QFR:A	100	87	0	0	1	87	1	87	1.93e-54	166	87
D2G8N3_STAAU/13-96	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
D2FC25_STAAU/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
C5N4G6_STAA3/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
C8AJQ4_STAAU/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
C2K9G5_STAAU/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
C7ZVU8_STAAU/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
C5QI41_STAAU/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
PTHP_STAAR/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
A5IRX0_STAA9/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
PTHP_STAAC/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
D1QBX2_STAAU/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
PTHP_STAAU/1-84	1KA5:A	100	84	0	0	1	84	1	84	1.59e-52	161	84
