qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
18	1BTM:B	100	244	0	0	1	244	3	246	8.43e-176	486	244
49	1CI1:A	100	248	0	0	1	248	1	248	1.54e-176	488	248
49	1TCD:A	100	248	0	0	1	248	1	248	1.54e-176	488	248
49	1CI1:B	100	248	0	0	1	248	2	249	1.59e-176	488	248
49	1TCD:B	100	248	0	0	1	248	2	249	1.59e-176	488	248
49	1SUX:A	100	248	0	0	1	248	3	250	1.65e-176	488	248
49	1SUX:B	100	248	0	0	1	248	3	250	1.65e-176	488	248
49	2OMA:A	100	248	0	0	1	248	3	250	1.65e-176	488	248
49	2OMA:B	100	248	0	0	1	248	3	250	1.65e-176	488	248
109	1WYI:B	100	192	0	0	1	192	53	244	1.36e-137	387	192
168	1LYX:A	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1O5X:A	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1O5X:B	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	2VFI:A	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	2VFI:B	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1M7P:A	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1M7P:B	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1M7O:A	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1M7O:B	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1LZO:A	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1LZO:B	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1LZO:C	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1LZO:D	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1YDV:A	100	246	0	0	1	246	1	246	2.77e-178	492	246
168	1YDV:B	100	246	0	0	1	246	1	246	2.77e-178	492	246
184	4YMZ:B	100	173	0	0	1	173	22	194	3.16e-120	342	173
206	1WYI:B	100	248	0	0	1	248	1	248	5.82e-181	499	248
226	4BI7:A	100	170	0	0	1	170	9	178	8.99e-116	331	170
283	1W0M:H	100	212	0	0	1	212	4	215	2.53e-140	394	212
296	6OOI:C	100	61	0	0	1	61	157	217	1.02e-39	133	62
377	4BI7:A	100	177	0	0	1	177	5	181	3.94e-121	345	177
472	1TPF:A	100	249	0	0	1	249	2	250	6.72e-174	481	249
503	4BI7:A	100	190	0	0	1	190	6	195	5.08e-132	373	190
591	4BI7:A	100	191	0	0	1	191	5	195	3.20e-133	376	191
599	4G1K:C	100	241	0	0	1	241	4	244	2.58e-164	456	241
604	1TRE:A	100	255	0	0	1	255	1	255	7.56e-176	486	255
604	1TRE:B	100	253	0	0	1	253	1	253	8.20e-175	484	255
615	4Y8F:A	100	243	0	0	1	243	7	249	7.77e-174	481	243
626	4BI7:A	100	159	0	0	1	159	12	170	2.24e-106	306	159
659	1B9B:B	100	243	0	0	1	243	5	247	1.49e-172	478	243
740	3UWY:A	100	134	0	0	1	134	113	246	3.15e-91	267	134
838	4BI7:A	100	172	0	0	1	172	10	181	1.19e-116	333	172
869	4BI7:A	100	190	0	0	1	190	5	194	1.46e-131	372	190
873	4BI7:A	100	171	0	0	1	171	9	179	3.27e-116	332	171
942	6OOG:A	100	242	0	0	1	242	7	248	2.61e-181	499	242
966	4BI7:A	100	173	0	0	1	173	9	181	1.51e-117	335	173
968	4BI7:A	100	101	0	0	1	101	41	141	1.23e-63	196	101
993	1WYI:B	100	53	0	0	1	53	192	244	1.03e-28	104	53
1034	1TIM:B	100	245	0	0	3	247	4	248	1.08e-178	493	247
1055	6W4U:B	100	242	0	0	1	242	6	247	2.03e-167	464	242
1060	1WYI:B	100	239	0	0	1	239	6	244	4.16e-174	481	239
1067	4Y9A:D	100	248	0	0	1	248	4	251	1.70e-177	490	248
1081	5UJW:F	100	142	0	0	1	142	102	243	1.14e-91	268	142
1107	1AMK:A	100	250	0	0	1	250	1	250	1.32e-178	493	250
1116	1MO0:A	100	239	0	0	1	239	13	251	1.12e-171	475	239
1241	4BI7:A	100	91	0	0	1	91	22	112	1.42e-54	172	91
1335	4BI7:A	100	136	0	0	1	136	25	160	1.50e-86	255	136
1343	5UPR:A	100	249	0	0	1	249	8	256	2.18e-173	480	249
1345	3QST:A	100	242	0	0	1	242	3	244	6.66e-177	488	242
1491	4Y8F:A	100	150	0	0	1	150	37	186	5.31e-106	305	150
1494	1R2R:D	100	239	0	0	1	239	5	243	6.94e-175	483	239
1499	4BI7:A	100	193	0	0	1	193	5	197	7.32e-135	380	193
1536	4BI7:A	100	155	0	0	1	155	27	181	2.45e-102	296	155
1567	3KRS:B	100	242	0	0	1	242	4	245	1.77e-176	487	242
1600	4BI7:A	100	147	0	0	1	147	28	174	1.86e-97	283	147
1603	4OBT:B	100	241	0	0	1	241	4	244	2.31e-172	477	241
1677	7RPN:A	100	244	0	0	1	244	4	247	8.05e-172	476	244
1743	6CG9:B	100	241	0	0	1	241	8	248	1.09e-171	475	241
1782	4Y8F:A	100	68	0	0	1	68	82	149	1.26e-44	145	68
1819	5CSR:D	100	208	0	0	1	208	2	209	4.83e-147	410	208
1840	4OHQ:B	100	240	0	0	1	240	4	243	1.19e-174	483	240
1868	4YMZ:B	100	247	0	0	1	247	4	250	8.81e-174	481	247
1892	1M6J:B	100	249	0	0	1	249	5	253	7.11e-176	486	249
1897	2BTM:B	100	250	0	0	1	250	1	250	4.76e-179	494	250
1899	4BI7:A	100	149	0	0	1	149	16	164	1.65e-96	281	149
1960	1AW1:J	100	245	0	0	1	245	3	247	5.18e-169	469	245
1967	4OHQ:B	100	231	0	0	8	238	13	243	4.40e-165	458	238
2010	6OOI:C	100	242	0	0	1	242	10	251	5.42e-177	489	242
2021	4BI7:A	100	168	0	0	1	168	10	177	1.94e-114	327	168
2043	1YPI:B	100	247	0	0	1	247	1	247	1.42e-176	488	247
2076	1AW1:J	100	255	0	0	1	255	1	255	5.10e-174	482	255
2162	1WYI:B	100	163	0	0	1	163	82	244	8.47e-115	328	163
2181	1TPF:A	100	241	0	0	1	241	6	246	1.23e-167	465	241
2233	3UWY:A	100	246	0	0	1	246	12	257	9.28e-176	486	246
2242	1HG3:H	100	212	0	0	1	212	6	217	4.25e-143	400	212
2347	6BVE:B	100	235	0	0	1	235	4	238	1.02e-167	464	235
2370	4K6A:B	100	243	0	0	1	243	4	246	1.95e-168	467	243
2377	5IBX:H	100	244	0	0	1	244	4	247	5.24e-170	471	244
2385	4BI7:A	100	175	0	0	1	175	7	181	4.92e-119	339	175
