qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
91	1IYV:A	100	71	0	0	1	71	2	72	1.39e-41	132	71
142	7B9K:X	100	73	0	0	4	76	1	73	6.23e-39	135	80
149	5VYZ:D	100	68	0	0	1	68	1077	1144	1.20e-36	132	68
190	8RTH:K	100	67	0	0	1	67	597	663	8.83e-37	132	67
397	1GHK:A	100	74	0	0	1	74	2	75	5.91e-46	144	74
781	2B8F:A	100	67	0	0	2	68	1	67	2.37e-40	129	68
803	5CSL:A	100	67	0	0	1	67	676	742	8.45e-37	132	67
1011	1LAB:A	100	80	0	0	1	80	1	80	5.25e-53	162	80
1243	2DNE:A	100	75	0	0	1	75	8	82	3.76e-48	150	75
1884	3N6R:K	100	68	0	0	1	68	602	669	9.31e-37	132	68
2019	7YBU:J	100	68	0	0	1	68	602	669	4.54e-36	130	68
2174	7B9K:X	100	71	0	0	2	72	1	71	9.21e-38	132	72
2238	1LAB:A	100	74	0	0	1	74	2	75	5.20e-47	146	74
2374	2DNC:A	100	58	0	0	1	58	8	65	4.65e-34	114	69
2380	4RCN:B	100	65	0	0	1	65	491	555	1.34e-33	123	65
2385	1A6X:A	100	75	0	0	1	75	12	86	5.70e-48	149	75
2433	1FYC:A	100	75	0	0	1	75	10	84	2.49e-48	150	75
2592	1FYC:A	100	106	0	0	1	106	1	106	1.24e-72	213	106
2828	1O78:A	100	38	0	0	1	38	16	53	2.98e-18	73.9	68
2830	2L5T:A	100	74	0	0	1	74	2	75	5.57e-46	144	74
2853	2DN8:A	100	67	0	0	1	67	18	84	1.08e-41	133	67
3399	3U9S:A	100	67	0	0	1	67	603	669	2.31e-36	130	67
3532	6YBP:L	100	68	0	0	1	68	266	333	6.10e-38	130	68
3609	1GJX:A	100	73	0	0	1	73	3	75	4.59e-41	131	73
3666	1GHK:A	100	79	0	0	1	79	1	79	4.55e-49	152	79
4069	1PMR:A	100	80	0	0	1	80	1	80	2.93e-50	155	80
4715	2DNE:A	100	53	0	0	1	53	8	60	6.09e-32	108	53
4975	8XL0:D	100	67	0	0	1	67	655	721	4.29e-39	139	67
5110	1K8O:A	100	74	0	0	1	74	5	78	3.84e-48	149	74
5559	3HBL:D	100	69	0	0	1	69	1080	1148	4.10e-38	136	69
5682	7YBU:J	100	47	0	0	3	49	623	669	6.67e-24	94.7	49
5751	1PMR:A	100	74	0	0	1	74	3	76	1.23e-45	143	74
5933	2DNE:A	100	72	0	0	2	73	11	82	2.34e-46	145	73
6051	8JAW:K	100	65	0	0	1	65	605	669	2.93e-36	130	65
6393	2DNC:A	100	75	0	0	1	75	8	82	5.37e-46	144	75
6451	7WTC:B	100	68	0	0	1	68	1079	1146	1.86e-37	134	68
6803	1A6X:A	100	80	0	0	1	80	8	87	2.17e-51	158	80
7181	2EJF:D	100	42	0	0	1	42	1	42	1.81e-21	81.6	68
7181	2EVB:A	100	37	0	0	1	37	6	42	1.88e-17	71.6	68
7315	1IYV:A	100	79	0	0	1	79	1	79	5.32e-48	149	79
