qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
D4FY98_BACNA/10-153	1ZIS:J	100	144	0	0	1	144	10	153	2.15e-100	287	144
RISB_BACSU/10-153	1ZIS:J	100	144	0	0	1	144	10	153	2.15e-100	287	144
1rvva	1ZIS:J	100	154	0	0	1	154	1	154	3.80e-108	307	154
RISB_SALG2/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALDC/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALCH/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
D0ZMZ9_SALT1/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALSV/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALTI/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALNS/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALTY/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B3YBB0_SALET/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
A9MX14_SALPB/17-161	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALEP/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
C9X955_SALTD/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B5QDM5_SALVI/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B5CF40_SALET/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B5MNQ5_SALET/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B5PS86_SALHA/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALPA/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALPC/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALPK/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B5N0I2_SALET/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_SALA4/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B4A781_SALNE/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B5C4L9_SALET/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B5NS88_SALET/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
B5PCX0_SALET/10-154	3NQ4:Z	100	145	0	0	1	145	10	154	1.63e-93	270	145
RISB_AQUAE/10-153	8PVJ:A	100	144	0	0	1	144	10	153	2.60e-99	284	144
RISB_SPIOL/77-219	1C2Y:T	100	143	0	0	1	143	11	153	7.16e-99	283	143
1c2ya	1C2Y:T	100	155	0	0	1	155	1	155	2.89e-108	307	155
RISB_MYCLB/15-156	4J07:A	100	142	0	0	1	142	8	149	1.84e-91	264	142
RISB_MYCLE/15-156	4J07:A	100	142	0	0	1	142	8	149	1.84e-91	264	142
A1KIK5_MYCBP/9-150	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
A5WM99_MYCTF/15-156	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
C6DTG7_MYCTK/15-156	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
RISB_MYCTU/15-156	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
A4KGX2_MYCTU/15-156	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
RISB_MYCBO/15-156	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
C1AN61_MYCBT/9-150	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
A5U2B8_MYCTA/9-150	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
A2VHU5_MYCTU/15-156	2VI5:E	100	142	0	0	1	142	6	147	2.16e-92	266	142
D1FEU9_9RHIZ/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
RISB1_BRUME/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C9TUP4_9RHIZ/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
D1EYI2_BRUME/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
A5VPV1_BRUO2/6-151	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C9VI74_9RHIZ/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C9TMH4_9RHIZ/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
D0B2J2_BRUME/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
D1ERQ9_9RHIZ/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
D0GFZ5_BRUME/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C0RIA6_BRUMB/6-151	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
D0PK88_BRUSU/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C7LB75_BRUMC/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
D0RGT6_9RHIZ/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C9TF72_9RHIZ/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C0G5N3_9RHIZ/21-166	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C9T5M1_9RHIZ/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
D0BBY7_BRUSU/6-151	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
RISB1_BRUSU/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
A9MAE9_BRUC2/6-151	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
D0PC97_BRUSU/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C9V9U8_BRUNE/10-155	2O6H:E	100	145	0	0	2	146	1	145	1.24e-98	282	146
C4IQ54_BRUAB/21-166	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
D0AWQ9_BRUAB/10-155	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
C9U305_BRUAB/10-155	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
B2S517_BRUA1/6-151	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
C9UXF7_BRUAB/10-155	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
C9VS40_BRUAB/10-155	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
C9UC76_BRUAB/10-155	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
RISB1_BRUAB/10-155	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
Q2YNC6_BRUA2/10-155	2F59:D	100	145	0	0	2	146	1	145	4.33e-99	283	146
RIB4_MAGGR/93-194	1C41:J	100	88	0	0	15	102	103	190	9.45e-58	179	102
RIB4_SCHPO/15-157	1KYV:A	100	143	0	0	1	143	4	146	8.04e-101	288	143
RIB4_SCHPO/15-157	1KYV:B	100	143	0	0	1	143	4	146	8.04e-101	288	143
RIB4_SCHPO/15-157	1KYV:D	100	143	0	0	1	143	4	146	8.04e-101	288	143
RIB4_SCHPO/15-157	1KYY:B	100	143	0	0	1	143	4	146	8.04e-101	288	143
RIB4_SCHPO/15-157	1KYY:D	100	143	0	0	1	143	4	146	8.04e-101	288	143
RIB4_SCHPO/15-157	1KYX:A	100	143	0	0	1	143	4	146	8.04e-101	288	143
RIB4_SCHPO/15-157	1KYX:B	100	143	0	0	1	143	4	146	8.04e-101	288	143
RIB4_SCHPO/15-157	1KYX:D	100	143	0	0	1	143	4	146	8.04e-101	288	143
RIB4_SCHPO/15-157	1KYV:C	100	143	0	0	1	143	5	147	8.61e-101	288	143
RIB4_SCHPO/15-157	1KYY:A	100	143	0	0	1	143	6	148	8.61e-101	288	143
RIB4_SCHPO/15-157	1KYY:C	100	143	0	0	1	143	5	147	8.61e-101	288	143
RIB4_SCHPO/15-157	1KYX:C	100	143	0	0	1	143	5	147	8.61e-101	288	143
RIB4_SCHPO/15-157	1KYV:E	100	143	0	0	1	143	9	151	9.55e-101	288	143
RIB4_SCHPO/15-157	1KYY:E	100	143	0	0	1	143	9	151	9.55e-101	288	143
RIB4_SCHPO/15-157	1KYX:E	100	143	0	0	1	143	9	151	9.55e-101	288	143
C4YE92_CANAL/33-182	2JFB:O	100	150	0	0	1	150	4	153	5.17e-107	304	150
RIB4_YEAST/15-166	1EJB:E	100	152	0	0	1	152	14	165	1.15e-107	306	152
1ejba	1EJB:E	100	168	0	0	1	168	1	168	4.86e-120	338	168
Q6FXA8_CANGA/15-166	4KQ6:D	100	152	0	0	1	152	13	164	6.99e-106	301	152
RIB4_MAGGR/13-77	1C41:J	100	64	0	0	1	64	9	72	7.64e-39	129	65
D1EL58_9RHIZ/8-154	1T13:A	100	147	0	0	1	147	1	147	1.28e-101	290	147
C9UJ54_BRUAB/8-154	1T13:A	100	147	0	0	1	147	1	147	1.28e-101	290	147
D0PG19_BRUSU/8-154	1T13:A	100	147	0	0	1	147	1	147	1.28e-101	290	147
A9WYZ1_BRUSI/8-154	1T13:A	100	147	0	0	1	147	1	147	1.28e-101	290	147
D0BGL1_BRUSU/8-154	1T13:A	100	147	0	0	1	147	1	147	1.28e-101	290	147
