	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	1qh8a	1QH8:C	100	478	0	0	1	478	1	478	0.0	972	478
1	A9H5W5_GLUDA/78-484	5KOH:C	100	407	0	0	1	407	73	479	7.38e-312	847	407
2	C1DGZ7_AZOVD/62-468	4WZB:C	100	407	0	0	1	407	58	464	2.3700000000000003e-302	822	407
3	C1DGZ7_AZOVD/62-468	4TKU:A	100	407	0	0	1	407	59	465	2.46e-302	822	407
4	C1DGZ7_AZOVD/62-468	4TKU:C	100	407	0	0	1	407	59	465	2.46e-302	822	407
5	C1DGZ7_AZOVD/62-468	4TKV:A	100	407	0	0	1	407	59	465	2.46e-302	822	407
6	C1DGZ7_AZOVD/62-468	4TKV:C	100	407	0	0	1	407	59	465	2.46e-302	822	407
7	C1DGZ7_AZOVD/62-468	8P8G:A	100	407	0	0	1	407	59	465	2.46e-302	822	407
8	C1DGZ7_AZOVD/62-468	8P8G:C	100	407	0	0	1	407	59	465	2.46e-302	822	407
9	C1DGZ7_AZOVD/62-468	4ND8:A	100	407	0	0	1	407	59	465	2.46e-302	822	407
10	C1DGZ7_AZOVD/62-468	4ND8:C	100	407	0	0	1	407	59	465	2.46e-302	822	407
11	C1DGZ7_AZOVD/62-468	5BVG:A	100	407	0	0	1	407	59	465	2.46e-302	822	407
12	C1DGZ7_AZOVD/62-468	5BVG:C	100	407	0	0	1	407	59	465	2.46e-302	822	407
13	C1DGZ7_AZOVD/62-468	5BVH:A	100	407	0	0	1	407	59	465	2.46e-302	822	407
14	C1DGZ7_AZOVD/62-468	5BVH:C	100	407	0	0	1	407	59	465	2.46e-302	822	407
15	C1DGZ7_AZOVD/62-468	4WZA:A	100	407	0	0	1	407	59	465	2.46e-302	822	407
16	C1DGZ7_AZOVD/62-468	4WZA:C	100	407	0	0	1	407	59	465	2.46e-302	822	407
17	C1DGZ7_AZOVD/62-468	4WZB:A	100	407	0	0	1	407	59	465	2.46e-302	822	407
18	NIFD_AZOVI/62-468	8ENM:A	100	407	0	0	1	407	59	465	2.8300000000000004e-302	822	407
19	NIFD_CLOPA/53-508	1MIO:C	100	456	0	0	1	456	52	507	0.0	931	456
20	O68950_AZOSA/1-83	7ADR:D	100	83	0	0	1	83	365	447	5.6899999999999996e-55	179	83
21	VNFD_AZOVI/49-448	7ADR:D	100	400	0	0	1	400	48	447	1.39e-312	847	400
22	C1DI25_AZOVD/49-448	7ADR:D	100	400	0	0	1	400	48	447	1.39e-312	847	400
23	VNFD_AZOPA/1-265	7ADR:D	100	265	0	0	1	265	58	322	1.52e-204	568	265
24	ANFD_RHOCA/49-448	8OIE:F	100	400	0	0	1	400	48	447	5.51e-310	843	400
25	C1DK94_AZOVD/49-448	8BOQ:A	100	400	0	0	1	400	48	447	1.31e-309	842	400
26	C1DH03_AZOVD/37-443	3PDI:G	100	407	0	0	1	407	14	420	1.0199999999999999e-300	816	407
27	CHLB_THEEB/11-427	2XDQ:B	100	417	0	0	1	417	11	427	4.42e-310	840	417
28	BCHB_RHOCA/11-407	3AES:D	100	397	0	0	1	397	11	407	7.279999999999999e-290	788	397
29	VNFK_AZOVI/31-459	7ADR:E	100	429	0	0	1	429	22	450	0.0	868	429
30	C1DI23_AZOVD/31-459	7ADR:E	100	429	0	0	1	429	22	450	0.0	868	429
31	C1DK92_AZOVD/20-446	8BOQ:E	100	427	0	0	1	427	19	445	1.82e-317	860	427
32	ANFK_AZOVI/20-446	8BOQ:E	100	427	0	0	1	427	19	445	1.82e-317	860	427
33	NIFK_CLOPA/23-442	4WN9:D	100	420	0	0	1	420	23	442	1.89e-311	847	420
34	1miob	4WN9:D	100	457	0	0	1	457	2	458	0.0	915	457
35	A9H5W8_GLUDA/69-490	5KOJ:D	100	422	0	0	1	422	68	489	0.0	876	422
36	3minb	9CU0:D	100	491	0	0	1	491	32	522	0.0	1023	491
37	C1DGZ8_AZOVD/70-502	9CU0:D	100	433	0	0	1	433	69	501	0.0	908	433
38	NIFK_AZOVI/70-502	9CU0:D	100	433	0	0	1	433	69	501	0.0	908	433
39	NIFK_KLEPN/69-499	1QH8:D	100	431	0	0	1	431	68	498	0.0	890	431
40	1qh8b	1QH8:D	100	519	0	0	1	519	1	519	0.0	1061	519
41	C1DH04_AZOVD/19-432	3PDI:H	100	414	0	0	1	414	16	429	1.7599999999999999e-295	803	414
42	CHLN_PROMA/17-405	2YNM:C	100	389	0	0	1	389	23	411	7.699999999999999e-282	767	389
43	BCHN_RHOCA/26-407	3AES:A	100	382	0	0	1	382	20	401	1.35e-275	751	382
