	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	22	7W76:A	100	138	0	0	1	138	9	146	9.88e-101	288.0	138
1	56	5D1M:A	100	113	0	0	1	113	29	141	5.48e-84	244.0	113
2	56	5D1L:A	100	113	0	0	1	113	29	141	5.48e-84	244.0	113
3	56	5D1K:A	100	113	0	0	1	113	29	141	5.48e-84	244.0	113
4	56	4A49:B	100	113	0	0	1	113	29	141	5.48e-84	244.0	113
5	56	4A4B:C	100	113	0	0	1	113	29	141	5.48e-84	244.0	113
6	56	8B3G:D	100	113	0	0	1	113	29	141	5.48e-84	244.0	113
7	56	8B3I:D	100	113	0	0	1	113	29	141	5.48e-84	244.0	113
8	56	1W4U:A	100	113	0	0	1	113	30	142	5.67e-84	244.0	113
9	56	1UR6:A	100	113	0	0	1	113	30	142	5.67e-84	244.0	113
10	56	7BOL:A	100	113	0	0	1	113	31	143	5.86e-84	244.0	113
11	56	2ESK:A	100	113	0	0	1	113	32	144	6.06e-84	244.0	113
12	56	6M2C:A	100	113	0	0	1	113	32	144	6.06e-84	244.0	113
13	56	6M2C:B	100	113	0	0	1	113	32	144	6.06e-84	244.0	113
14	56	6M2C:C	100	113	0	0	1	113	32	144	6.06e-84	244.0	113
15	56	6M2C:D	100	113	0	0	1	113	32	144	6.06e-84	244.0	113
16	56	3EB6:B	100	113	0	0	1	113	32	144	6.06e-84	244.0	113
17	56	2CLW:A	100	113	0	0	1	113	33	145	6.27e-84	244.0	113
18	56	2CLW:B	100	113	0	0	1	113	33	145	6.27e-84	244.0	113
19	56	2CLW:C	100	113	0	0	1	113	33	145	6.27e-84	244.0	113
20	56	2CLW:D	100	113	0	0	1	113	33	145	6.27e-84	244.0	113
21	56	3TGD:A	100	113	0	0	1	113	35	147	6.71e-84	244.0	113
22	56	8V0D:A	100	113	0	0	1	113	31	143	1.05e-75	244.0	113
23	56	8V0D:B	100	113	0	0	1	113	31	143	1.05e-75	244.0	113
24	105	2R0J:A	100	138	0	0	1	138	4	141	7.65e-100	285.0	138
25	171	2AAK:A	100	150	0	0	1	150	1	150	4.1500000000000005e-110	311.0	150
26	174	2ONU:A	100	139	0	0	1	139	2	140	9.19e-102	290.0	139
27	218	2YBF:A	100	33	0	0	1	33	65	97	2.15e-19	77.0	33
28	218	2YB6:A	100	33	0	0	1	33	66	98	2.15e-19	77.0	33
29	218	1JAS:A	100	33	0	0	1	33	67	99	2.26e-19	77.0	33
30	218	2Y4W:A	100	33	0	0	1	33	67	99	2.26e-19	77.0	33
31	251	8IEJ:R	100	138	0	0	1	138	8	145	1.6400000000000002e-97	279.0	138
32	251	6CYO:A	100	138	0	0	1	138	9	146	1.76e-97	279.0	138
33	263	8QAT:D	100	140	0	0	1	140	13	152	2.4e-102	294.0	140
34	279	4X57:C	100	138	0	0	1	138	6	143	6e-102	290.0	138
35	314	2HLW:A	100	128	0	0	1	128	39	166	3.16e-90	261.0	128
36	320	6SYF:A	100	33	0	0	1	33	96	128	4.17e-17	71.2	33
37	320	6SYF:D	100	33	0	0	1	33	96	128	4.17e-17	71.2	33
38	320	5F6E:A	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
39	320	5F6X:A	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
40	320	5F6D:A	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
41	320	5F6V:A	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
42	320	5F6U:A	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
43	320	5F6W:A	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
44	320	5F6Y:A	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
45	320	2UYZ:A	100	33	0	0	1	33	98	130	4.45e-17	71.2	33
46	320	6SYF:B	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
47	320	6SYF:C	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
48	320	3A4S:A	100	33	0	0	1	33	98	130	4.45e-17	71.2	33
49	320	1Z5S:A	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
50	320	3UIO:A	100	33	0	0	1	33	98	130	4.45e-17	71.2	33
51	320	1KPS:C	100	33	0	0	1	33	98	130	4.45e-17	71.2	33
52	320	2O25:D	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
53	320	9B62:C	100	33	0	0	1	33	99	131	4.45e-17	71.2	33
54	320	3UIP:A	100	33	0	0	1	33	99	131	4.55e-17	71.2	33
55	320	3UIN:A	100	33	0	0	1	33	99	131	4.55e-17	71.2	33
56	320	2O25:C	100	33	0	0	1	33	99	131	4.55e-17	71.2	33
57	320	4Y1L:B	100	33	0	0	1	33	100	132	4.55e-17	71.2	33
58	320	2VRR:A	100	33	0	0	1	33	99	131	4.55e-17	71.2	33
59	320	5FQ2:A	100	33	0	0	1	33	99	131	4.55e-17	71.2	33
60	320	5D2M:A	100	33	0	0	1	33	100	132	4.55e-17	71.2	33
61	392	6GV3:A	100	145	0	0	1	145	7	151	6.38e-114	321.0	145
62	451	2E2C:A	100	156	0	0	1	156	1	156	1.4299999999999998e-113	321.0	156
63	564	2MT6:A	100	142	0	0	1	142	7	148	9.96e-107	303.0	142
64	590	3VON:C	100	138	0	0	1	138	4	141	2.11e-97	279.0	138
