qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
12	2IE7:A	100	66	0	0	1	66	88	153	5.79e-38	130	66
49	1DK5:A	100	66	0	0	1	66	247	312	7.82e-38	130	66
102	8GYC:B	100	67	0	0	1	67	172	238	1.01e-39	135	67
122	4HRE:D	100	66	0	0	1	66	36	101	7.36e-36	125	66
127	2ZHI:A	100	66	0	0	1	66	87	152	1.38e-38	132	66
129	6TU2:A	100	20	0	0	1	20	290	309	5.43e-07	45.1	20
129	6TU2:B	100	20	0	0	1	20	290	309	5.43e-07	45.1	20
129	6TU2:C	100	20	0	0	1	20	290	309	5.43e-07	45.1	20
136	1N00:A	100	66	0	0	1	66	89	154	2.64e-39	134	66
138	6T58:A	100	31	0	0	1	31	514	544	7.94e-14	65.1	31
154	6TU2:A	100	19	0	0	1	19	131	149	1.62e-05	40.8	19
154	6TU2:B	100	19	0	0	1	19	131	149	1.62e-05	40.8	19
154	6TU2:C	100	19	0	0	1	19	131	149	1.62e-05	40.8	19
195	8W5S:C	100	66	0	0	1	66	233	298	4.01e-38	130	66
213	1DK5:A	100	66	0	0	1	66	91	156	9.02e-40	135	66
230	8GYC:B	100	66	0	0	1	66	248	313	1.06e-38	132	66
247	1DK5:A	100	66	0	0	1	66	19	84	6.40e-40	135	66
251	2IE7:A	100	67	0	0	1	67	171	237	1.95e-39	134	67
265	4EVF:A	100	65	0	0	1	65	4	68	6.96e-34	119	65
344	2ZOC:A	100	32	0	0	1	32	208	239	3.19e-12	60.5	32
373	2ZOC:A	100	66	0	0	1	66	18	83	4.62e-37	128	66
387	6T58:A	100	66	0	0	1	66	479	544	3.07e-36	129	66
412	4HRE:D	100	67	0	0	1	67	192	258	1.75e-41	140	67
427	5LQ0:B	100	51	0	0	12	62	104	154	1.66e-26	100	62
492	1AOW:A	100	29	0	0	1	29	250	278	9.66e-12	58.9	29
492	1I4A:A	100	29	0	0	1	29	250	278	9.66e-12	58.9	29
492	1ANN:A	100	29	0	0	1	29	256	284	9.82e-12	58.9	29
519	8GYC:B	100	318	0	0	1	318	1	318	5.95e-223	611	318
568	1HVE:A	100	26	0	0	1	26	87	112	2.78e-10	54.7	26
568	1HVD:A	100	26	0	0	1	26	88	113	2.79e-10	54.7	26
568	1HVG:A	100	26	0	0	1	26	88	113	2.79e-10	54.7	26
568	1HVF:A	100	26	0	0	1	26	88	113	2.79e-10	54.7	26
568	6K25:A	100	26	0	0	1	26	89	114	2.80e-10	54.7	26
568	6K22:A	100	26	0	0	1	26	89	114	2.80e-10	54.7	26
