	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	31	4LTC:X	100	198	0	0	1	198	1	198	1.0199999999999999e-138	388.0	198
1	52	6AVO:F	100	175	0	0	1	175	4	178	2.01e-121	343.0	175
2	106	5LN3:D	100	186	0	0	1	186	26	211	8.92e-130	367.0	186
3	161	2KU1:G	100	221	0	0	1	221	17	237	4.03e-151	422.0	221
4	164	8G6E:Y	100	182	0	0	1	182	2	183	8.86e-135	377.0	182
5	171	8YIY:R	100	190	0	0	1	190	31	220	2.35e-129	365.0	190
6	187	6EPE:7	100	188	0	0	1	188	5	192	1.96e-133	375.0	188
7	193	8TM6:b	100	67	0	0	1	67	124	190	3.67e-39	130.0	67
8	211	4RUR:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
9	211	4RUR:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
10	211	4INU:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
11	211	4INU:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
12	211	4INT:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
13	211	4INT:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
14	211	4INR:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
15	211	4INR:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
16	211	5JHS:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
17	211	5JHS:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
18	211	5JHR:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
19	211	5JHR:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
20	211	4R00:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
21	211	4R00:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
22	211	4R02:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
23	211	4R02:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
24	211	4QV9:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
25	211	4QV9:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
26	211	4QVM:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
27	211	4QVM:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
28	211	4QV4:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
29	211	4QV4:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
30	211	4QV6:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
31	211	4QV6:a	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
32	211	4QV5:M	100	233	0	0	1	233	1	233	6.52e-166	459.0	233
33	217	8G6E:P	100	185	0	0	1	185	29	213	7.16e-130	366.0	185
34	230	3UNF:M	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
35	230	3UNF:a	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
36	230	3UNH:M	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
37	230	3UNH:a	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
38	230	3UNB:3	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
39	230	3UNB:M	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
40	230	3UNB:a	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
41	230	3UNB:o	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
42	230	3UNE:3	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
43	230	3UNE:M	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
44	230	3UNE:a	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
45	230	3UNE:o	100	188	0	0	1	188	5	192	4.63e-132	371.0	188
46	265	8QYS:K	100	182	0	0	1	182	39	220	1.02e-128	364.0	182
47	265	8QYS:b	100	182	0	0	1	182	39	220	1.02e-128	364.0	182
48	265	8YIY:H	100	182	0	0	1	182	40	221	1.0499999999999999e-128	364.0	182
49	265	8YIY:V	100	182	0	0	1	182	40	221	1.0499999999999999e-128	364.0	182
50	293	8YIY:R	100	54	0	0	1	54	74	127	1.48e-30	108.0	54
51	331	8RVO:D	100	241	0	0	1	241	2	242	3.7299999999999995e-170	471.0	241
52	347	8P0T:b	100	185	0	0	1	185	4	188	7.56e-133	373.0	185
53	410	9F9T:R	100	184	0	0	1	184	25	208	4.1200000000000006e-129	364.0	184
54	556	5M32:Q	100	141	0	0	1	141	70	210	5.86e-97	281.0	141
55	556	3UNF:C	100	141	0	0	1	141	70	210	6.480000000000001e-97	281.0	141
56	556	3UNF:Q	100	141	0	0	1	141	70	210	6.480000000000001e-97	281.0	141
57	556	3UNH:C	100	141	0	0	1	141	70	210	6.480000000000001e-97	281.0	141
58	556	3UNH:Q	100	141	0	0	1	141	70	210	6.480000000000001e-97	281.0	141
59	556	3UNB:C	100	141	0	0	1	141	70	210	6.71e-97	281.0	141
60	556	3UNB:Q	100	141	0	0	1	141	70	210	6.71e-97	281.0	141
61	556	3UNB:e	100	141	0	0	1	141	70	210	6.71e-97	281.0	141
62	556	3UNB:s	100	141	0	0	1	141	70	210	6.71e-97	281.0	141
63	556	3UNE:C	100	141	0	0	1	141	70	210	6.71e-97	281.0	141
64	556	3UNE:Q	100	141	0	0	1	141	70	210	6.71e-97	281.0	141
65	556	3UNE:e	100	141	0	0	1	141	70	210	6.71e-97	281.0	141
66	556	3UNE:s	100	141	0	0	1	141	70	210	6.71e-97	281.0	141
67	619	8G6E:T	100	186	0	0	1	186	27	212	1.31e-129	366.0	186
68	631	1OFI:N	100	172	0	0	1	172	1	172	5.5800000000000005e-117	331.0	172
69	676	5LN3:1	100	183	0	0	1	183	6	188	1.6e-128	362.0	183
70	684	1IRU:U	100	27	0	0	1	27	59	85	1.7e-11	57.8	27
71	688	6EPE:E	100	190	0	0	1	190	23	212	4.3500000000000004e-130	367.0	190
72	746	5M32:E	100	187	0	0	1	187	26	212	5.08e-133	374.0	187
73	746	5M32:S	100	187	0	0	1	187	28	214	5.85e-133	374.0	187
74	746	3UNF:E	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
75	746	3UNF:S	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
76	746	3UNH:E	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
77	746	3UNH:S	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
78	746	3UNB:E	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
79	746	3UNB:S	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
80	746	3UNB:g	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
81	746	3UNB:u	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
82	746	3UNE:E	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
83	746	3UNE:S	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
84	746	3UNE:g	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
85	746	3UNE:u	100	187	0	0	1	187	26	212	5.85e-133	374.0	187
86	800	6AVO:F	100	131	0	0	1	131	4	134	1.3e-87	256.0	131
87	850	8P0T:P	100	185	0	0	1	185	25	209	7.569999999999999e-131	369.0	185
88	875	8RVO:T	100	233	0	0	1	233	2	234	1.17e-166	461.0	233
89	906	2Z3A:L	100	178	0	0	1	178	2	179	1.58e-119	338.0	178
90	952	8G6E:R	100	184	0	0	1	184	25	208	8.91e-129	363.0	184
91	1003	8RVO:T	100	188	0	0	1	188	29	216	7.19e-131	369.0	188
92	1006	8G6E:U	100	187	0	0	1	187	27	213	1.45e-135	381.0	187
93	1030	9GBK:J	100	184	0	0	1	184	3	186	1.33e-131	369.0	184
94	1030	7LS5:X	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
95	1030	7TEO:J	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
96	1030	7TEO:X	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
97	1030	7TEJ:J	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
98	1030	7TEJ:X	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
99	1030	4G4S:J	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
100	1030	8RVQ:J	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
101	1030	8RVQ:X	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
102	1030	9GBK:X	100	184	0	0	1	184	5	188	1.43e-131	369.0	184
103	1030	4RUR:I	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
104	1030	4RUR:W	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
105	1030	4INU:I	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
106	1030	4INU:W	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
107	1030	4INT:I	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
108	1030	4INT:W	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
109	1030	4INR:I	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
110	1030	4INR:W	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
111	1030	5JHS:I	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
112	1030	5JHS:W	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
113	1030	5JHR:I	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
114	1030	5JHR:W	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
115	1030	6EF3:3	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
116	1030	4R00:I	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
117	1030	4R00:W	100	184	0	0	1	184	6	189	1.48e-131	369.0	184
118	1081	3H4P:N	100	184	0	0	1	184	20	203	1.0100000000000002e-124	353.0	184
119	1194	7DR7:A	100	166	0	0	1	166	32	197	4.72e-116	330.0	166
120	1194	7DR7:O	100	166	0	0	1	166	32	197	4.72e-116	330.0	166
121	1194	7DRW:D	100	166	0	0	1	166	32	197	4.72e-116	330.0	166
122	1194	7DRW:P	100	166	0	0	1	166	32	197	4.72e-116	330.0	166
123	1194	7DR6:O	100	166	0	0	1	166	32	197	4.72e-116	330.0	166
124	1194	7DR6:a	100	166	0	0	1	166	32	197	4.72e-116	330.0	166
125	1194	8FZ5:D	100	166	0	0	1	166	32	197	6.91e-116	330.0	166
126	1194	8FZ5:R	100	166	0	0	1	166	32	197	6.91e-116	330.0	166
127	1194	8FZ6:D	100	166	0	0	1	166	32	197	6.91e-116	330.0	166
128	1194	8FZ6:R	100	166	0	0	1	166	32	197	6.91e-116	330.0	166
129	1218	8TM6:O	100	185	0	0	1	185	29	213	1.56e-131	370.0	185
130	1239	8QYL:E	100	86	0	0	1	86	130	215	3.96e-57	178.0	86
