qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
228	6KKS:A	100	46	0	0	1	46	58	103	2.34e-29	101	46
253	7VDV:W	100	46	0	0	1	46	182	227	8.98e-26	99.8	46
283	7D3T:A	100	52	0	0	1	52	2	53	3.63e-33	110	52
283	7D3T:B	100	52	0	0	1	52	2	53	3.63e-33	110	52
283	7D3T:C	100	52	0	0	1	52	2	53	3.63e-33	110	52
283	7D3T:D	100	52	0	0	1	52	2	53	3.92e-33	110	52
283	7D3Y:C	100	52	0	0	1	52	1	52	2.21e-32	110	52
283	7D3Y:D	100	51	0	0	2	52	1	51	1.07e-31	108	52
294	1MBG:A	100	41	0	0	1	41	9	49	2.34e-25	89.7	41
435	1A5J:A	100	55	0	0	1	55	56	110	1.27e-34	115	55
469	3ZQC:J	100	47	0	0	1	47	2	48	4.68e-32	108	47
553	6KKS:A	100	30	0	0	1	30	23	52	3.42e-17	70.1	30
595	7W59:L	100	39	0	0	1	39	13	51	2.62e-20	84.0	39
630	1XG1:A	100	49	0	0	1	49	14	62	6.54e-32	107	49
638	6JUI:A	100	45	0	0	1	45	52	96	1.92e-27	96.7	45
643	1H88:C	100	47	0	0	1	47	2	48	2.18e-29	103	47
694	2LTP:A	100	31	0	0	8	38	13	43	9.93e-18	70.9	38
709	2LLK:A	100	45	0	0	1	45	5	49	7.60e-28	96.3	45
780	1H8A:C	100	47	0	0	1	47	6	52	2.49e-31	106	47
869	2K9N:A	100	47	0	0	1	47	1	47	2.93e-28	99.0	47
942	2EQR:A	100	46	0	0	1	46	12	57	2.34e-30	102	46
984	6TDA:L	100	44	0	0	4	47	257	300	1.29e-24	96.7	47
1229	1IRZ:A	100	51	0	0	1	51	7	57	9.36e-32	106	51
1246	7FDL:F	100	21	0	0	42	62	20	40	1.29e-09	50.8	65
1423	2M2E:A	100	49	0	0	1	49	2	50	2.02e-29	100	49
1487	2D9A:A	100	47	0	0	1	47	8	54	5.84e-31	104	47
1546	1H88:C	100	46	0	0	1	46	106	151	8.44e-29	101	46
1593	2ELK:A	100	48	0	0	1	48	9	56	1.72e-32	108	48
1596	9ESI:W	100	45	0	0	1	45	55	99	5.60e-24	94.7	45
1664	7C4J:B	100	46	0	0	1	46	226	271	2.16e-26	101	46
1718	1MBG:A	100	47	0	0	1	47	3	49	1.17e-31	105	47
1928	7W59:L	100	47	0	0	1	47	5	51	1.65e-26	102	47
1938	8XI2:L	100	47	0	0	1	47	1	47	1.65e-26	102	47
2071	1ITY:A	100	53	0	0	1	53	6	58	2.81e-34	113	53
2109	3OSG:A	100	46	0	0	1	46	10	55	1.10e-28	100	46
2192	1H88:C	100	47	0	0	1	47	54	100	3.81e-30	105	47
2260	7FDL:D	100	45	0	0	2	46	1	45	1.91e-29	100	46
2260	7FDL:B	100	44	0	0	3	46	1	44	1.54e-28	97.8	46
2260	7FDL:H	100	44	0	0	3	46	1	44	1.54e-28	97.8	46
2260	7FDL:J	100	43	0	0	4	46	1	43	1.22e-27	95.5	46
2260	7FDL:F	100	40	0	0	4	43	1	40	6.46e-25	88.6	46
2294	4CZZ:B	100	45	0	0	1	45	74	118	3.69e-26	94.4	45
2498	6J4K:A	100	52	0	0	1	52	4	55	5.29e-33	109	52
2596	8X6D:B	100	56	0	0	1	56	6	61	7.36e-36	117	56
2623	2LTP:A	100	31	0	0	6	36	13	43	1.29e-17	70.5	36
2636	8XI2:L	100	45	0	0	1	45	53	97	1.33e-25	99.4	45
3104	6NVZ:A	100	46	0	0	1	46	8	53	3.80e-29	99.8	46
3179	1H8A:C	100	46	0	0	1	46	58	103	2.28e-29	101	46
3490	1MBH:A	100	36	0	0	1	36	14	49	6.11e-22	80.9	36
3490	1MBG:A	100	36	0	0	1	36	14	49	6.11e-22	80.9	36
3573	6CW3:E	100	46	0	0	1	46	63	108	3.00e-30	104	46
3887	6EXN:O	100	44	0	0	1	44	61	104	1.19e-22	90.9	44
3918	7W59:L	100	45	0	0	1	45	57	101	4.10e-24	95.1	45
4129	6EXN:O	100	47	0	0	1	47	8	54	6.69e-25	97.4	47
4223	1ITY:A	100	49	0	0	1	49	8	56	1.13e-32	108	49
4261	8IUE:4	100	47	0	0	1	47	253	299	2.19e-27	102	47
4367	2CJJ:A	100	47	0	0	1	47	1	47	5.21e-30	102	47
4391	6S35:B	100	45	0	0	1	45	75	119	2.18e-25	92.4	45
4397	6JUI:A	100	46	0	0	2	47	1	46	1.26e-28	99.8	47
4472	6QEC:A	100	51	0	0	1	51	150	200	4.35e-30	106	51
4495	3ZQC:J	100	45	0	0	1	45	54	98	6.72e-29	100	45
4644	5EYB:A	100	45	0	0	1	45	160	204	8.47e-27	100	45
4765	2K9N:A	100	45	0	0	1	45	53	97	1.09e-27	97.4	45
4771	1A5J:A	100	47	0	0	1	47	7	53	3.35e-30	103	47
4932	1H88:C	100	39	0	0	1	39	10	48	8.73e-24	88.6	39
4969	1A5J:A	100	55	0	0	1	55	1	55	4.64e-37	121	55
5041	7Y8R:N	100	42	0	0	4	45	185	226	2.26e-22	90.1	45
5041	6LTH:N	100	40	0	0	4	43	180	219	7.07e-21	85.9	45
5041	6LTJ:N	100	40	0	0	4	43	180	219	7.07e-21	85.9	45
5163	7FDO:B	100	44	0	0	2	45	1	44	1.01e-26	93.2	45
5353	2CU7:A	100	46	0	0	1	46	9	54	7.16e-27	94.4	46
5452	1H88:C	100	47	0	0	1	47	106	152	3.52e-29	102	50
5720	1H88:C	100	33	0	0	1	33	106	138	2.89e-17	71.6	33
