qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
Q9RQQ5_STRPY/10-95	1ET6:A	100	86	0	0	1	86	11	96	3.13e-57	177	86
A2RGL0_STRPG/33-119	1ET6:A	100	87	0	0	1	87	10	96	8.06e-58	179	87
Q9S1H8_STRPY/56-142	1ET6:A	100	87	0	0	1	87	10	96	8.06e-58	179	87
Q1CQV0_STRPC/41-121	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
SPEC_STRP6/41-121	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
Q76MJ3_STRPY/41-121	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
Q6LD36_STRPY/21-101	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
A2RFG0_STRPG/41-121	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
Q48T78_STRPM/41-121	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
Q1CPD8_STRPF/41-121	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
SPEC_STRP8/41-121	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
Q71US9_STRPY/8-88	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
Q1CQC6_STRPD/41-121	1KTK:C	100	81	0	0	1	81	14	94	2.25e-55	172	81
D0EZH7_STREQ/1-66	1KTK:C	100	66	0	0	1	66	29	94	3.28e-43	140	66
1an8	1KTK:C	100	206	0	0	1	206	3	208	1.89e-152	423	206
Q99QN1_STRP1/36-116	1TY0:B	100	81	0	0	1	81	15	95	1.15e-53	168	81
Q7BAE3_STRPY/36-116	1TY0:B	100	81	0	0	1	81	15	95	1.15e-53	168	81
C8KPR5_STAAU/31-109	3EA6:A	100	79	0	0	1	79	6	84	3.94e-52	164	79
O54476_STAAU/31-109	3EA6:A	100	79	0	0	1	79	6	84	3.94e-52	164	79
Q5HHK0_STAAC/31-109	3EA6:A	100	79	0	0	1	79	6	84	3.94e-52	164	79
D0EMB7_STAAU/8-86	3EA6:A	100	79	0	0	1	79	6	84	3.94e-52	164	79
Q93CC5_STAAU/31-109	3EA6:A	100	79	0	0	1	79	6	84	3.94e-52	164	79
D1GR64_STAA0/31-109	3EA6:A	100	79	0	0	1	79	6	84	3.94e-52	164	79
C7FFG6_STAAU/31-109	3EA6:A	100	79	0	0	1	79	6	84	3.94e-52	164	79
D1QCY2_STAAU/31-109	3EA6:A	100	79	0	0	1	79	6	84	3.94e-52	164	79
Q52T95_STAAU/8-86	2G9H:D	100	79	0	0	1	79	5	83	3.22e-53	167	79
ETXH_STAAW/37-125	2XNA:C	100	89	0	0	1	89	13	101	1.88e-60	186	89
ETXH_STAAU/37-125	2XNA:C	100	89	0	0	1	89	13	101	1.88e-60	186	89
Q334J6_STAAU/37-125	2XNA:C	100	89	0	0	1	89	13	101	1.88e-60	186	89
Q6GD45_STAAS/37-125	2XNA:C	100	89	0	0	1	89	13	101	1.88e-60	186	89
Q8RR76_STAAU/13-101	2XNA:C	100	89	0	0	1	89	13	101	1.88e-60	186	89
C5QEN0_STAAU/37-125	2XNA:C	100	89	0	0	1	89	13	101	1.88e-60	186	89
D2FWH0_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
D2F890_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
D2UT85_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
C8AD54_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
C2GB82_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
C8A574_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
D2GAE0_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
C8AT67_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
D2GSM0_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
Q6YCN3_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
D2GHH0_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
C8AJD5_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
D2FED0_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
C7ZY49_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
C2K7X0_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
D2G1J2_STAAU/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
Q6GFN1_STAAR/44-135	6KRY:A	100	92	0	0	1	92	18	109	2.82e-60	186	92
Q6R2G0_STAAU/1-40	4UDU:C	100	40	0	0	1	40	67	106	2.11e-24	92.0	40
C5QKZ6_STAAU/49-139	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
ETXA_STAAU/49-139	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
Q6G7Y7_STAAS/49-139	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
Q931M4_STAAM/52-142	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
ETXA_STAAW/49-139	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
D1QCQ9_STAAU/52-142	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
D1GPD7_STAA0/49-139	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
A7X491_STAA1/52-142	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
Q5PSP6_STAAU/52-142	1LO5:D	100	91	0	0	1	91	25	115	2.83e-64	196	91
A5X5R8_STAAU/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
A5X5R1_STAAU/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
A5X5P6_9STAP/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
A5X5R4_STAAU/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
A5X5R3_STAAU/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
A5X5R6_STAAU/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
A5X5P4_9STAP/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
A5X5P5_9STAP/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
A5X5Q0_9STAP/1-41	1LO5:D	100	41	0	0	1	41	75	115	9.45e-25	93.2	41
Q9R931_STRPY/29-117	1UUP:D	100	89	0	0	1	89	19	107	8.41e-63	192	89
Q79AQ0_STRPY/41-129	1UUP:D	100	89	0	0	1	89	19	107	8.41e-63	192	89
SPEA_STRPY/49-137	1UUP:D	100	89	0	0	1	89	19	107	8.41e-63	192	89
SPEA_STRP8/49-137	1UUP:D	100	89	0	0	1	89	19	107	8.41e-63	192	89
P97163_STRPY/41-129	1UUP:D	100	89	0	0	1	89	19	107	8.41e-63	192	89
Q4EVY5_STRPY/1-20	1HA5:A	100	20	0	0	1	20	59	78	3.45e-07	45.4	20
Q4EVY5_STRPY/1-20	1HA5:B	100	20	0	0	1	20	59	78	3.45e-07	45.4	20
Q4EVY5_STRPY/1-20	1HA5:C	100	20	0	0	1	20	59	78	3.45e-07	45.4	20
Q4EVY5_STRPY/1-20	1HA5:D	100	20	0	0	1	20	59	78	3.45e-07	45.4	20
Q4EVY5_STRPY/1-20	1B1Z:A	100	20	0	0	1	20	59	78	3.45e-07	45.4	20
Q4EVY5_STRPY/1-20	1B1Z:B	100	20	0	0	1	20	59	78	3.45e-07	45.4	20
Q4EVY5_STRPY/1-20	1B1Z:C	100	20	0	0	1	20	59	78	3.45e-07	45.4	20
Q4EVY5_STRPY/1-20	1B1Z:D	100	20	0	0	1	20	59	78	3.45e-07	45.4	20
Q4EVY5_STRPY/1-20	1L0Y:B	100	20	0	0	1	20	61	80	3.48e-07	45.4	20
Q4EVY5_STRPY/1-20	1L0Y:D	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1L0X:B	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1L0X:D	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNV:A	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNV:B	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNV:C	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNV:D	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNW:A	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNW:B	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNW:C	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNW:D	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNW:E	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNW:F	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNW:G	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNW:H	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY5_STRPY/1-20	1FNU:A	100	20	0	0	1	20	61	80	3.49e-07	45.4	20
Q4EVY4_STRPY/1-20	1HA5:A	100	19	0	0	1	19	59	77	8.56e-06	41.6	20
Q4EVY4_STRPY/1-20	1HA5:B	100	19	0	0	1	19	59	77	8.56e-06	41.6	20
Q4EVY4_STRPY/1-20	1HA5:C	100	19	0	0	1	19	59	77	8.56e-06	41.6	20
Q4EVY4_STRPY/1-20	1HA5:D	100	19	0	0	1	19	59	77	8.56e-06	41.6	20
Q4EVY4_STRPY/1-20	1B1Z:A	100	19	0	0	1	19	59	77	8.56e-06	41.6	20
Q4EVY4_STRPY/1-20	1B1Z:B	100	19	0	0	1	19	59	77	8.56e-06	41.6	20
Q4EVY4_STRPY/1-20	1B1Z:C	100	19	0	0	1	19	59	77	8.56e-06	41.6	20
Q4EVY4_STRPY/1-20	1B1Z:D	100	19	0	0	1	19	59	77	8.56e-06	41.6	20
Q4EVY4_STRPY/1-20	1L0Y:B	100	19	0	0	1	19	61	79	8.60e-06	41.6	20
Q4EVY4_STRPY/1-20	1L0Y:D	100	19	0	0	1	19	61	79	8.62e-06	41.6	20
Q4EVY4_STRPY/1-20	1L0X:B	100	19	0	0	1	19	61	79	8.62e-06	41.6	20
Q4EVY4_STRPY/1-20	1L0X:D	100	19	0	0	1	19	61	79	8.62e-06	41.6	20
Q4EVY4_STRPY/1-20	1FNV:A	100	19	0	0	1	19	61	79	8.62e-06	41.6	20
Q4EVY4_STRPY/1-20	1FNV:B	100	19	0	0	1	19	61	79	8.62e-06	41.6	20
