	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	22	5VQF:D	100	49	0	0	1	49	262	310	1.1599999999999999e-34	122.0	49
1	24	3HH2:B	100	90	0	0	1	90	12	101	7.850000000000001e-70	206.0	90
2	48	5VQF:D	100	50	0	0	1	50	262	311	4.39e-35	123.0	50
3	50	6OMN:G	100	82	0	0	1	82	5	86	9.42e-62	185.0	82
4	72	5NXS:A	100	29	0	0	1	29	306	334	1.75e-14	66.6	29
5	82	1M4U:L	100	25	0	0	1	25	8	32	3.37e-14	62.4	25
6	94	7L0J:A	100	102	0	0	1	102	1	102	2.74e-74	217.0	102
7	96	1M4U:L	100	105	0	0	1	105	8	112	6.82e-80	232.0	105
8	107	1M4U:L	100	104	0	0	1	104	9	112	7.650000000000001e-79	229.0	104
9	108	6OMN:G	100	78	0	0	1	78	5	82	1.81e-58	176.0	78
10	113	6OMN:G	100	104	0	0	1	104	5	108	1.1600000000000001e-79	231.0	104
11	138	3HH2:B	100	98	0	0	1	98	12	109	7.39e-77	224.0	98
12	146	5NMZ:C	100	98	0	0	1	98	4	101	2.3499999999999997e-67	199.0	98
13	166	2ARV:A	100	109	0	0	1	109	8	116	5.74e-83	240.0	109
14	198	4MPL:A	100	106	0	0	1	106	2	107	3.6299999999999997e-81	235.0	106
15	203	1M4U:L	100	83	0	0	1	83	8	90	2.7399999999999998e-62	186.0	83
16	228	2ARV:A	100	104	0	0	1	104	8	111	5.05e-78	227.0	104
17	240	8VSB:B	100	52	0	0	1	52	338	389	4.71e-30	110.0	52
18	250	5VQF:D	100	98	0	0	1	98	262	359	1.23e-72	222.0	98
19	257	6OMN:G	100	91	0	0	1	91	5	95	2.66e-68	202.0	91
20	279	1M4U:L	100	41	0	0	1	41	8	48	2.6e-28	99.0	41
21	288	1TFG:A	100	101	0	0	1	101	12	112	7.89e-78	226.0	101
22	307	1M4U:L	100	49	0	0	1	49	64	112	5.750000000000001e-32	108.0	49
23	312	2QCQ:B	100	106	0	0	1	106	3	108	2.98e-78	228.0	106
24	321	5VQF:D	100	43	0	0	1	43	262	304	3.0799999999999997e-30	110.0	43
25	401	7U5O:C	100	108	0	0	1	108	8	115	1.07e-82	239.0	108
26	418	5VQF:D	100	45	0	0	1	45	262	306	5.950000000000001e-32	114.0	45
27	435	6OMN:G	100	100	0	0	1	100	5	104	2.61e-75	220.0	100
28	442	3FUB:D	100	97	0	0	1	97	7	103	6.12e-70	206.0	97
29	445	7U5O:C	100	99	0	0	1	99	8	106	6.35e-75	219.0	99
30	455	5VQF:D	100	97	0	0	1	97	262	358	2.69e-71	218.0	97
31	466	5VQF:C	100	112	0	0	1	112	250	361	3.47e-84	252.0	112
32	491	5VT2:B	100	101	0	0	1	101	8	108	3.19e-74	217.0	101
33	494	5VQF:D	100	101	0	0	1	101	262	362	2.67e-75	229.0	101
34	527	5NXS:A	100	37	0	0	1	37	237	273	7.75e-24	92.4	37
35	530	6OMN:G	100	60	0	0	1	60	12	71	1.5100000000000001e-43	138.0	60
36	536	1M4U:L	100	69	0	0	1	69	8	76	5.93e-51	157.0	69
37	540	1TFG:A	100	112	0	0	1	112	1	112	3.5600000000000005e-86	248.0	112
38	541	5VQF:D	100	47	0	0	1	47	262	308	2.23e-33	118.0	47
39	583	8VSB:B	100	101	0	0	1	101	289	389	2.29e-74	227.0	101
40	616	5VQF:D	100	67	0	0	1	67	286	352	2.7999999999999998e-45	150.0	67
41	670	2R53:B	100	55	0	0	1	55	14	68	4.43e-39	126.0	55
42	686	7PPA:B	100	105	0	0	1	105	1	105	5.43e-80	232.0	105
43	692	5HK5:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
44	692	5HK5:B	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
45	692	5HK5:C	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
46	692	5HK5:D	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
47	692	8E3G:B	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
48	692	8E3G:D	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
49	692	8BWL:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
50	692	8BWM:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
51	692	8BWN:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
52	692	2BHK:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
53	692	6Z3G:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
54	692	6Z3H:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
55	692	6Z3L:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
56	692	6Z3J:A	100	67	0	0	1	67	1	67	7.01e-48	149.0	67
57	692	6Z3J:B	100	67	0	0	1	67	2	68	7.219999999999999e-48	149.0	67
58	759	5HK5:A	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
59	759	5HK5:B	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
60	759	5HK5:C	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
61	759	5HK5:D	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
62	759	8E3G:B	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
63	759	8E3G:D	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
64	759	8BWL:A	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
65	759	8BWM:A	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
66	759	8BWN:A	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
67	759	2BHK:A	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
68	759	6Z3G:A	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
69	759	6Z3H:A	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
70	759	6Z3L:A	100	105	0	0	1	105	1	105	7.44e-78	226.0	105
71	764	1M4U:L	100	102	0	0	1	102	11	112	1.66e-77	226.0	102
72	783	2ARV:A	100	108	0	0	1	108	8	115	2.2399999999999998e-82	238.0	108
73	833	5JHW:B	100	88	0	0	1	88	12	99	3.4399999999999996e-68	201.0	88
74	847	2ASK:B	100	100	0	0	1	100	1	100	2.27e-70	207.0	100
75	881	5VQF:D	100	78	0	0	1	78	267	344	1.36e-56	180.0	78
76	885	7AB8:B	100	97	0	0	1	97	2	98	3.8100000000000003e-72	211.0	97
77	914	6OMN:G	100	99	0	0	1	99	5	103	2.93e-74	217.0	99
78	948	1TFG:A	100	73	0	0	1	73	40	112	9.99e-51	157.0	73
79	950	7ZJF:B	100	67	0	0	1	67	39	105	2.09e-45	143.0	67
80	951	5JHW:B	100	98	0	0	1	98	12	109	1.05e-76	223.0	98
81	952	1M4U:L	100	49	0	0	1	49	8	56	7.33e-35	115.0	49
82	966	6OMN:G	100	106	0	0	1	106	3	108	5.33e-81	234.0	106
83	982	5VQF:D	100	42	0	0	1	42	262	303	1.58e-29	108.0	42
