qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
1wba	1WBA:A	100	171	0	0	1	171	1	171	7.16e-128	358	171
4wbca	2WBC:A	100	179	0	0	1	179	1	179	8.15e-132	369	179
BBKI_BAUBA/2-160	7JOD:I	100	159	0	0	1	159	4	162	7.10e-117	330	159
1avac	1AVA:D	100	181	0	0	1	181	1	181	4.78e-140	390	181
O04797_LEPVR/32-191	2DRE:D	100	160	0	0	1	160	4	163	1.54e-116	329	160
O04797_LEPVR/32-191	2DRE:A	100	157	0	0	1	157	5	161	3.10e-114	323	160
A3AVR1_ORYSJ/26-121	2QN4:B	100	83	0	0	1	83	4	86	4.17e-57	176	96
API11_SOLTU/7-187	5DZU:A	100	181	0	0	1	181	6	186	9.46e-137	382	181
API3_SOLTU/1-168	5G00:A	100	168	0	0	1	168	17	184	1.36e-123	348	168
D2YW43_9ROSI/2-178	3IIR:B	100	177	0	0	1	177	2	178	2.36e-132	370	177
IAAS_HORVU/27-199	1AVA:D	100	173	0	0	1	173	5	177	6.17e-134	374	173
O82795_BRAOL/22-162	6S2Z:A	100	141	0	0	1	141	3	143	1.12e-99	286	141
Q6WEE8_BAUBA/21-179	2GZB:A	100	159	0	0	1	159	4	162	4.48e-115	325	159
Q39898_SOYBN/27-200	6O1F:I	100	174	0	0	1	174	2	175	1.00e-127	358	174
ALB1_PSOTE/4-171	1WBA:A	100	168	0	0	1	168	3	170	7.11e-125	350	168
ICW3_PSOTE/27-198	2WBC:A	100	172	0	0	1	172	3	174	6.60e-127	356	172
Q9M3Z7_CICAR/29-202	5XOZ:B	100	174	0	0	1	174	3	176	1.41e-132	370	174
D3G8R9_9ROSI/27-203	3IIR:B	100	177	0	0	1	177	2	178	2.36e-132	370	177
Q7GDB3_BRAOB/22-162	6S2Z:A	100	141	0	0	1	141	3	143	1.12e-99	286	141
Q6VEQ7_BAUBA/21-179	7JOD:I	100	159	0	0	1	159	4	162	7.10e-117	330	159
BBCI_BAUBA/2-160	2GZB:A	100	159	0	0	1	159	4	162	4.48e-115	325	159
ITRA_SOYBN/26-199	6O1F:I	100	174	0	0	1	174	2	175	1.00e-127	358	174
Q6IT03_CICAR/6-179	5XOZ:B	100	174	0	0	1	174	3	176	1.41e-132	370	174
