qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
106	5XTB:C	100	95	0	0	1	95	30	124	1.56e-67	202	96
106	5XTD:C	100	95	0	0	1	95	30	124	1.56e-67	202	96
265	3MYR:C	100	148	0	0	1	148	14	161	3.48e-103	298	148
274	5O31:B	100	111	0	0	1	111	27	137	8.32e-81	236	111
274	5LC5:B	100	111	0	0	1	111	27	137	8.32e-81	236	111
274	5LDW:B	100	111	0	0	1	111	27	137	8.32e-81	236	111
274	5LDX:B	100	111	0	0	1	111	27	137	8.32e-81	236	111
274	7ZEB:6	100	111	0	0	1	111	24	134	9.19e-81	236	111
274	7DGZ:D	100	111	0	0	1	111	27	137	9.83e-81	236	111
274	7DH0:D	100	111	0	0	1	111	27	137	9.83e-81	236	111
274	7R4F:B	100	111	0	0	1	111	28	138	1.05e-80	236	111
274	7R4C:B	100	111	0	0	1	111	28	138	1.05e-80	236	111
274	7R47:B	100	111	0	0	1	111	28	138	1.05e-80	236	111
274	7R4G:B	100	111	0	0	1	111	28	138	1.05e-80	236	111
274	7R4D:B	100	111	0	0	1	111	28	138	1.05e-80	236	111
274	7R43:B	100	111	0	0	1	111	28	138	1.05e-80	236	111
274	7R45:B	100	111	0	0	1	111	28	138	1.05e-80	236	111
274	7QSL:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	7QSK:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	7QSD:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	8Q48:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	8Q45:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	8Q0M:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	8Q0A:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	7R42:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	7R46:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	7R44:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
274	7R41:B	100	111	0	0	1	111	29	139	1.09e-80	236	111
278	8QBY:B	100	111	0	0	1	111	26	136	2.47e-80	234	111
286	5XVD:T	100	147	0	0	1	147	14	160	3.18e-101	293	147
353	4KL8:T	100	161	0	0	1	161	14	174	7.91e-115	329	161
371	2FRV:S	100	261	0	0	1	261	1	261	2.60e-204	559	261
466	8E9H:B	100	111	0	0	1	111	35	145	7.59e-78	229	111
570	7EU3:K	100	69	0	0	1	69	87	155	1.76e-43	141	69
611	6U8Y:j	100	113	0	0	1	113	19	131	3.13e-83	243	113
632	1FRF:S	100	261	0	0	1	261	1	261	6.38e-205	560	261
643	5JT1:A	100	156	0	0	1	156	18	173	3.15e-109	315	156
695	7Q5Y:X	100	110	0	0	1	110	15	124	2.55e-79	231	110
710	7WFG:K	100	54	0	0	1	54	98	151	1.70e-32	112	54
809	1H2R:S	100	148	0	0	1	148	17	164	1.61e-103	299	148
820	7EU3:K	100	52	0	0	1	52	57	108	3.54e-30	106	52
849	4GD3:S	100	147	0	0	1	147	14	160	7.56e-103	299	147
878	6QGR:G	100	129	0	0	1	129	14	142	1.97e-91	267	129
885	5O31:B	100	33	0	0	1	33	76	108	9.14e-18	72.8	33
885	5LC5:B	100	33	0	0	1	33	76	108	9.14e-18	72.8	33
885	5LDW:B	100	33	0	0	1	33	76	108	9.14e-18	72.8	33
885	5LDX:B	100	33	0	0	1	33	76	108	9.14e-18	72.8	33
885	7ZEB:6	100	33	0	0	1	33	73	105	9.78e-18	72.8	33
885	7DGZ:D	100	33	0	0	1	33	76	108	1.02e-17	72.8	33
885	7DH0:D	100	33	0	0	1	33	76	108	1.02e-17	72.8	33
885	7R4F:B	100	33	0	0	1	33	77	109	1.07e-17	72.8	33
885	7R4C:B	100	33	0	0	1	33	77	109	1.07e-17	72.8	33
885	7R47:B	100	33	0	0	1	33	77	109	1.07e-17	72.8	33
885	7R4G:B	100	33	0	0	1	33	77	109	1.07e-17	72.8	33
885	7R4D:B	100	33	0	0	1	33	77	109	1.07e-17	72.8	33
885	7R43:B	100	33	0	0	1	33	77	109	1.07e-17	72.8	33
885	7R45:B	100	33	0	0	1	33	77	109	1.07e-17	72.8	33
885	6G2J:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	7QSL:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	7QSK:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	7QSD:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	8Q48:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	8Q45:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	7AK6:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	7AK5:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	8Q0M:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	8Q0A:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
885	6G72:B	100	33	0	0	1	33	78	110	1.09e-17	72.8	33
905	7Z80:B	100	111	0	0	1	111	61	171	7.09e-77	228	111
922	5D51:S	100	147	0	0	1	147	13	159	2.97e-105	303	147
922	4IUB:S	100	147	0	0	1	147	13	159	2.97e-105	303	147
922	4IUD:S	100	147	0	0	1	147	13	159	3.07e-105	303	147
922	4IUC:S	100	147	0	0	1	147	13	159	3.07e-105	303	147
922	7ODH:S	100	147	0	0	1	147	14	160	3.28e-105	303	147
922	5MDL:S	100	147	0	0	1	147	13	159	3.51e-105	303	147
922	5MDK:S	100	147	0	0	1	147	13	159	3.51e-105	303	147
922	4TTT:S	100	147	0	0	1	147	13	159	3.51e-105	303	147
922	7ODG:S	100	147	0	0	1	147	13	159	3.63e-105	303	147
922	3RGW:S	100	147	0	0	1	147	13	159	3.63e-105	303	147
925	7EU3:K	100	65	0	0	1	65	44	108	2.27e-40	133	65
972	6CFW:J	100	112	0	0	1	112	23	134	2.54e-79	232	112
979	7UTD:P	100	164	0	0	1	164	11	174	9.54e-122	348	164
1046	7Z0S:G	100	112	0	0	1	112	45	156	1.58e-80	239	112
1047	1E3D:C	100	262	0	0	1	262	1	262	1.19e-205	562	262
1078	4C3O:F	100	147	0	0	1	147	13	159	1.35e-103	299	147
1170	1E3D:C	100	148	0	0	1	148	13	160	2.14e-107	309	148
1209	1FRV:C	100	146	0	0	1	146	15	160	2.18e-104	301	146
1217	5O31:B	100	94	0	0	1	94	27	120	8.79e-67	199	94
1217	5LC5:B	100	94	0	0	1	94	27	120	8.79e-67	199	94
1217	5LDW:B	100	94	0	0	1	94	27	120	8.79e-67	199	94
1217	5LDX:B	100	94	0	0	1	94	27	120	8.79e-67	199	94
1217	7ZEB:6	100	94	0	0	1	94	24	117	9.69e-67	199	94
1217	7DGZ:D	100	94	0	0	1	94	27	120	1.03e-66	199	94
1217	7DH0:D	100	94	0	0	1	94	27	120	1.03e-66	199	94
1217	7R4F:B	100	94	0	0	1	94	28	121	1.10e-66	199	94
1217	7R4C:B	100	94	0	0	1	94	28	121	1.10e-66	199	94
1217	7R47:B	100	94	0	0	1	94	28	121	1.10e-66	199	94
1217	7R4G:B	100	94	0	0	1	94	28	121	1.10e-66	199	94
1217	7R4D:B	100	94	0	0	1	94	28	121	1.10e-66	199	94
