qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
Q712V0_9SYNC/1-93	4F0T:B	100	93	0	0	1	93	82	174	5.85e-59	181	93
PHCB_SYNY3/6-172	8TO5:X	100	167	0	0	1	167	6	172	7.58e-111	315	167
Q19J82_9CYAN/1-83	5TOU:L	100	83	0	0	1	83	90	172	2.95e-51	160	83
Q19J84_9CYAN/1-83	5TOU:L	100	83	0	0	1	83	90	172	2.95e-51	160	83
PHCB_THEEB/6-172	8FWA:B	100	167	0	0	1	167	6	172	2.26e-112	319	167
Q71RW8_THEVL/6-172	8FWA:B	100	167	0	0	1	167	6	172	2.26e-112	319	167
PHCB_POLUR/6-172	1F99:N	100	167	0	0	1	167	6	172	6.23e-110	313	167
Q5SCD5_SPIPL/1-87	1GH0:B	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:D	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:F	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:H	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:J	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:L	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:N	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:P	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:R	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:T	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:V	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCD5_SPIPL/1-87	1GH0:X	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:B	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:D	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:F	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:H	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:J	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:L	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:N	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:P	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:R	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:T	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:V	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q5SCC7_ARTFS/1-87	1GH0:X	100	87	0	0	1	87	86	172	2.59e-53	166	87
Q27K13_SPIPL/1-85	1GH0:B	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:D	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:F	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:H	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:J	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:L	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:N	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:P	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:R	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:T	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:V	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q27K13_SPIPL/1-85	1GH0:X	100	85	0	0	1	85	88	172	7.91e-52	162	85
Q9F4X3_9CYAN/1-84	1GH0:B	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:D	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:F	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:H	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:J	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:L	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:N	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:P	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:R	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:T	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:V	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4X3_9CYAN/1-84	1GH0:X	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:B	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:D	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:F	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:H	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:J	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:L	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:N	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:P	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:R	100	84	0	0	1	84	89	172	4.37e-51	160	84
Q9F4Y3_9CYAN/1-84	1GH0:T	100	84	0	0	1	84	89	172	4.37e-51	160	84
