qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
HCRA_THAAR/25-131	1SB3:A	100	107	0	0	1	107	17	123	1.21e-61	202	107
Q0QLF2_EUBBA/22-128	3HRD:E	100	107	0	0	1	107	21	127	4.92e-68	212	107
B4DNI5_HUMAN/150-257	7ORC:B	100	108	0	0	1	108	591	698	2.30e-64	213	108
ADO_HUMAN/594-701	7ORC:B	100	108	0	0	1	108	591	698	2.30e-64	213	108
Q9BYF0_HUMAN/594-701	7ORC:B	100	108	0	0	1	108	591	698	2.30e-64	213	108
B4DVF1_HUMAN/594-701	7ORC:B	100	108	0	0	1	108	591	698	2.30e-64	213	108
XDH_RAT/587-693	6AC4:B	100	107	0	0	1	107	585	691	7.24e-66	217	107
XDH_HUMAN/588-694	2CKJ:B	100	107	0	0	1	107	587	693	2.85e-66	218	107
XDH_BOVIN/587-693	1FO4:B	100	107	0	0	1	107	585	691	2.85e-66	218	107
Q9VF53_DROME/555-668	7PX0:D	100	114	0	0	1	114	554	667	2.63e-71	233	114
O54051_RHOCA/17-124	2W3S:H	100	108	0	0	1	108	16	123	1.45e-65	213	108
MOP_DESGI/190-308	4US9:A	100	119	0	0	1	119	190	308	7.00e-76	243	119
B8J261_DESDA/190-308	1DGJ:A	100	119	0	0	1	119	190	308	4.97e-73	236	119
Q9REC4_DESDE/190-308	1DGJ:A	100	119	0	0	1	119	190	308	4.97e-73	236	119
Q933N0_ARTNI/40-158	7DQX:D	100	119	0	0	1	119	20	138	9.15e-73	233	119
Q84IX8_9PROT/48-160	5Y6Q:C	100	113	0	0	1	113	21	133	1.12e-69	224	113
A0QQG4_MYCS2/37-146	8UEM:D	100	110	0	0	1	110	21	130	1.71e-65	213	110
DCML_HYDPS/32-141	1FFU:E	100	110	0	0	1	110	26	135	1.02e-67	219	110
DCML_OLICO/35-144	1N63:B	100	110	0	0	1	110	31	140	2.18e-67	219	110
Q96Y29_SULTO/17-106	4ZOH:A	100	90	0	0	1	90	17	106	2.35e-54	181	90
A8V4U7_9PSED/28-142	1T3Q:E	100	115	0	0	1	115	28	142	1.57e-65	214	115
P72224_PSEPU/28-142	1T3Q:E	100	115	0	0	1	115	28	142	1.57e-65	214	115
1dgja	1DGJ:A	100	713	0	0	1	713	194	906	0.0	1444	713
1fo4a	1FO4:B	100	796	0	0	1	796	535	1330	0.0	1617	796
1n62b	1N63:B	100	804	0	0	1	804	2	805	0.0	1635	804
