	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	Q3HNQ6_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
1	Q58HM8_9ENTO/608-792	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
2	Q45RD1_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
3	Q5EIB2_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
4	Q45RD0_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
5	A7J0E0_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
6	Q5EIB1_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
7	Q670U5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
8	Q45RD8_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
9	Q45RE0_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
10	Q3HNQ5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
11	Q670T9_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
12	A7J0D4_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
13	Q45RE6_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
14	Q8B4U7_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
15	Q9Q9N2_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
16	Q8B4V3_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
17	C7EZ91_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
18	A7J0D8_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
19	Q8B4U9_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
20	Q8B4T8_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
21	A7J0C5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
22	Q2HXF9_9ENTO/2-186	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
23	Q66RL7_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
24	Q2HXG0_9ENTO/2-186	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
25	Q8B4U4_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
26	A7J0E7_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
27	A7J0D3_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
28	Q66NY8_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
29	A7J0D7_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
30	Q670T5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
31	Q2HXF6_9ENTO/2-186	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
32	Q45RC9_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
33	Q8B4U5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
34	Q8B4U3_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
35	A7J0D5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
36	Q306E5_9ENTO/608-792	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
37	A7J0E1_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
38	Q45RC8_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
39	Q670T2_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
40	Q3HNQ7_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
41	Q8B4U2_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
42	Q45RD7_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
43	Q8B4U6_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
44	Q2HXF8_9ENTO/2-186	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
45	Q2HXF7_9ENTO/2-186	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
46	A7J0E6_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
47	A8BJG1_9ENTO/608-792	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
48	Q45RD2_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
49	Q670T8_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
50	Q670S9_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
51	Q8B4V2_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
52	Q66NY6_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
53	A7J0E5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
54	Q45RD5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
55	Q45RE2_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
56	Q2HXF0_9ENTO/2-186	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
57	Q45RD6_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
58	Q670T4_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
59	Q8B4V1_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
60	Q2HXE9_9ENTO/2-186	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
61	A7J0E4_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
62	Q45RD9_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
63	Q5EIA4_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
64	A8BJF8_9ENTO/608-792	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
65	Q45RE3_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
66	Q45RE1_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
67	Q45RE5_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
68	Q66NY9_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
69	Q2HXF3_9ENTO/2-186	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
70	Q45RD4_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
71	Q8B4T9_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
72	Q8B4U1_9ENTO/40-224	7C9W:A	100	185	0	0	1	185	32	216	3.9e-137	386.0	185
73	Q2HXF5_9ENTO/1-183	7C9W:A	100	183	0	0	1	183	34	216	4.19e-136	384.0	183
74	Q2HXG1_9ENTO/1-183	7C9W:A	100	183	0	0	1	183	34	216	4.19e-136	384.0	183
75	Q2HXE8_9ENTO/1-183	7C9W:A	100	183	0	0	1	183	34	216	4.19e-136	384.0	183
76	Q6J4K4_9ENTO/1-79	7C9W:A	100	79	0	0	1	79	138	216	1.43e-57	180.0	79
