	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	SODF_AQUPY/6-90	1COJ:A	100	85	0	0	1	85	4	88	2.9199999999999998e-55	172.0	85
1	D0VWV6_PLAKN/3-82	2AWP:A	100	80	0	0	1	80	3	82	5.109999999999999e-54	168.0	80
2	Q2GKX4_ANAPZ/1-88	3JS4:B	100	88	0	0	1	88	2	89	1.1500000000000001e-59	183.0	88
3	3sdpa	3SDP:B	100	186	0	0	1	186	1	186	7.3e-142	395.0	186
4	SODF_METTH/8-89	1MA1:F	100	82	0	0	1	82	4	85	5.42e-55	171.0	82
5	1idsa	1IDS:D	100	198	0	0	1	198	1	198	1.77e-148	412.0	198
6	Q6PXZ9_STAXY/1-54	7W6W:C	100	54	0	0	1	54	35	88	1.4299999999999999e-30	107.0	54
7	Q6PXZ9_STAXY/1-54	7W6W:A	100	54	0	0	1	54	35	88	1.47e-30	107.0	54
8	Q6PXZ9_STAXY/1-54	7W6W:D	100	54	0	0	1	54	35	88	1.47e-30	107.0	54
9	Q6PXZ9_STAXY/1-54	7DDW:B	100	54	0	0	1	54	35	88	1.47e-30	107.0	54
10	Q6PXZ9_STAXY/1-54	7W6W:B	100	54	0	0	1	54	35	88	1.5099999999999999e-30	107.0	54
11	Q6PXZ9_STAXY/1-54	7DDW:A	100	54	0	0	1	54	35	88	1.5099999999999999e-30	107.0	54
12	Q6PXZ9_STAXY/1-54	7DDW:C	100	54	0	0	1	54	35	88	1.5099999999999999e-30	107.0	54
13	Q6PXZ9_STAXY/1-54	7DDW:D	100	54	0	0	1	54	35	88	1.5099999999999999e-30	107.0	54
14	Q6PXZ9_STAXY/1-54	7DDW:E	100	54	0	0	1	54	35	88	1.5099999999999999e-30	107.0	54
15	Q6PXZ9_STAXY/1-54	7DDW:F	100	54	0	0	1	54	35	88	1.5099999999999999e-30	107.0	54
16	Q6PXZ9_STAXY/1-54	5X2J:A	100	54	0	0	1	54	36	89	1.5399999999999998e-30	107.0	54
17	1sssa	1WB8:B	100	205	0	0	1	205	1	205	2.06e-155	431.0	205
18	3mdsa	1MNG:B	100	203	0	0	1	203	1	203	3.57e-155	430.0	203
19	1isaa	1ISA:A	100	192	0	0	1	192	1	192	1.41e-142	397.0	192
20	1isaa	1ISA:B	100	192	0	0	1	192	1	192	1.41e-142	397.0	192
21	1isaa	1ISB:A	100	192	0	0	1	192	1	192	1.41e-142	397.0	192
22	1isaa	1ISB:B	100	192	0	0	1	192	1	192	1.41e-142	397.0	192
23	1isaa	1ISC:A	100	192	0	0	1	192	1	192	1.41e-142	397.0	192
24	1isaa	1ISC:B	100	192	0	0	1	192	1	192	1.41e-142	397.0	192
25	1ar5a	1AR5:B	100	201	0	0	1	201	1	201	6.93e-152	421.0	201
26	1n0ja	5T30:B	100	198	0	0	1	198	2	199	5.6999999999999995e-152	421.0	198
27	1mmma	3K9S:D	100	205	0	0	1	205	1	205	8.07e-153	424.0	205
28	Q2KN30_9TRYP/2-84	3ESF:D	100	83	0	0	1	83	2	84	3.73e-57	176.0	83
29	Q9FA75_VIBLO/1-75	2W7W:B	100	75	0	0	1	75	7	81	4.91e-52	163.0	75
30	B6ENP9_ALISL/2-82	2W7W:B	100	81	0	0	1	81	1	81	1.74e-56	174.0	81
31	Q45FY7_PSEHT/1-48	3LIO:B	100	48	0	0	1	48	34	81	1.61e-29	104.0	48
32	SODF_PSEHT/1-81	3LIO:B	100	81	0	0	1	81	1	81	4.83e-56	173.0	81
33	B3INL9_ECOLX/2-82	1ISA:A	100	81	0	0	1	81	1	81	4.83e-56	173.0	81
34	B3INL9_ECOLX/2-82	1ISA:B	100	81	0	0	1	81	1	81	4.83e-56	173.0	81
35	B3INL9_ECOLX/2-82	1ISB:A	100	81	0	0	1	81	1	81	4.83e-56	173.0	81
36	B3INL9_ECOLX/2-82	1ISB:B	100	81	0	0	1	81	1	81	4.83e-56	173.0	81
37	B3INL9_ECOLX/2-82	1ISC:A	100	81	0	0	1	81	1	81	4.83e-56	173.0	81
38	B3INL9_ECOLX/2-82	1ISC:B	100	81	0	0	1	81	1	81	4.83e-56	173.0	81
39	Q9R3B9_ECOLX/1-75	1ISA:A	100	75	0	0	1	75	7	81	6.75e-52	162.0	75
40	Q9R3B9_ECOLX/1-75	1ISA:B	100	75	0	0	1	75	7	81	6.75e-52	162.0	75
41	Q9R3B9_ECOLX/1-75	1ISB:A	100	75	0	0	1	75	7	81	6.75e-52	162.0	75
42	Q9R3B9_ECOLX/1-75	1ISB:B	100	75	0	0	1	75	7	81	6.75e-52	162.0	75
43	Q9R3B9_ECOLX/1-75	1ISC:A	100	75	0	0	1	75	7	81	6.75e-52	162.0	75
44	Q9R3B9_ECOLX/1-75	1ISC:B	100	75	0	0	1	75	7	81	6.75e-52	162.0	75
45	Q6U5G9_BACCE/1-56	1ISA:A	100	56	0	0	1	56	26	81	4.45e-37	124.0	56
46	Q6U5G9_BACCE/1-56	1ISA:B	100	56	0	0	1	56	26	81	4.45e-37	124.0	56
47	Q6U5G9_BACCE/1-56	1ISB:A	100	56	0	0	1	56	26	81	4.45e-37	124.0	56
48	Q6U5G9_BACCE/1-56	1ISB:B	100	56	0	0	1	56	26	81	4.45e-37	124.0	56
49	Q6U5G9_BACCE/1-56	1ISC:A	100	56	0	0	1	56	26	81	4.45e-37	124.0	56
50	Q6U5G9_BACCE/1-56	1ISC:B	100	56	0	0	1	56	26	81	4.45e-37	124.0	56
51	B9XW73_HELPY/1-81	3CEI:A	100	81	0	0	1	81	1	81	4.560000000000001e-56	174.0	81
52	B2L5V3_COXBU/1-71	3TQJ:B	100	71	0	0	1	71	11	81	6.6e-51	160.0	71
53	D0UXY9_COXBU/1-50	3TQJ:B	100	50	0	0	1	50	32	81	2.08e-33	114.0	50
54	SODF_COXBU/2-82	3TQJ:B	100	81	0	0	1	81	1	81	6.23e-59	181.0	81
55	Q7SIC3_BACHA/2-90	1JR9:A	100	89	0	0	1	89	1	89	2.12e-61	187.0	89
56	A3F5C1_BACNA/2-90	2RCV:G	100	89	0	0	1	89	1	89	9.659999999999999e-60	183.0	89
57	A5HE80_BACSU/1-72	2RCV:G	100	72	0	0	1	72	18	89	2.5399999999999998e-45	146.0	72
58	A5HE84_BACSU/1-72	1XUQ:B	100	72	0	0	1	72	18	89	7.740000000000001e-47	150.0	72
59	Q7WTZ4_BACTU/1-69	1XUQ:B	100	69	0	0	1	69	21	89	5.19e-44	142.0	69
60	B3ZEV2_BACCE/3-91	1XUQ:B	100	89	0	0	1	89	1	89	7.18e-62	189.0	89
61	Q71U32_GEOTH/2-90	6PRO:B	100	89	0	0	1	89	1	89	8.86e-61	186.0	89
62	C3RXY2_STAAU/1-73	6QV8:A	100	73	0	0	1	73	16	88	2.84e-49	156.0	73
63	C3RXY2_STAAU/1-73	6QV8:B	100	73	0	0	1	73	16	88	2.84e-49	156.0	73
64	C3RXY2_STAAU/1-73	5N57:A	100	73	0	0	1	73	16	88	2.84e-49	156.0	73
65	C3RXY2_STAAU/1-73	5N57:B	100	73	0	0	1	73	16	88	2.84e-49	156.0	73
66	C3RXY2_STAAU/1-73	6EX4:A	100	73	0	0	1	73	16	88	2.84e-49	156.0	73
67	C3RXY2_STAAU/1-73	6EX4:B	100	73	0	0	1	73	16	88	2.84e-49	156.0	73
68	A8YZ59_STAAT/2-89	6QV8:A	100	88	0	0	1	88	1	88	2.6199999999999997e-61	187.0	88
69	A8YZ59_STAAT/2-89	6QV8:B	100	88	0	0	1	88	1	88	2.6199999999999997e-61	187.0	88
70	A8YZ59_STAAT/2-89	5N57:A	100	88	0	0	1	88	1	88	2.6199999999999997e-61	187.0	88
71	A8YZ59_STAAT/2-89	5N57:B	100	88	0	0	1	88	1	88	2.6199999999999997e-61	187.0	88
72	A8YZ59_STAAT/2-89	6EX4:A	100	88	0	0	1	88	1	88	2.6199999999999997e-61	187.0	88
73	A8YZ59_STAAT/2-89	6EX4:B	100	88	0	0	1	88	1	88	2.6199999999999997e-61	187.0	88
74	Q6RYZ3_STAAU/1-79	6QV8:A	100	79	0	0	1	79	10	88	7.159999999999999e-54	168.0	79
75	Q6RYZ3_STAAU/1-79	6QV8:B	100	79	0	0	1	79	10	88	7.159999999999999e-54	168.0	79
76	Q6RYZ3_STAAU/1-79	5N57:A	100	79	0	0	1	79	10	88	7.159999999999999e-54	168.0	79
77	Q6RYZ3_STAAU/1-79	5N57:B	100	79	0	0	1	79	10	88	7.159999999999999e-54	168.0	79
78	Q6RYZ3_STAAU/1-79	6EX4:A	100	79	0	0	1	79	10	88	7.159999999999999e-54	168.0	79
79	Q6RYZ3_STAAU/1-79	6EX4:B	100	79	0	0	1	79	10	88	7.159999999999999e-54	168.0	79
80	D2UMH9_STAAU/2-89	5N56:B	100	88	0	0	1	88	1	88	2.49e-59	182.0	88
81	Q6PY02_STAXY/1-47	7WNL:D	100	47	0	0	1	47	42	88	2.26e-25	94.4	47
82	Q5IBM8_9STAP/1-72	7W6W:C	100	72	0	0	1	72	17	88	3.21e-45	145.0	72
83	Q5IBM8_9STAP/1-72	7W6W:A	100	72	0	0	1	72	17	88	3.31e-45	145.0	72
84	Q5IBM8_9STAP/1-72	7W6W:D	100	72	0	0	1	72	17	88	3.31e-45	145.0	72
85	Q5IBM8_9STAP/1-72	7DDW:B	100	72	0	0	1	72	17	88	3.31e-45	145.0	72
86	Q5IBM8_9STAP/1-72	7W6W:B	100	72	0	0	1	72	17	88	3.4e-45	145.0	72
87	Q5IBM8_9STAP/1-72	7DDW:A	100	72	0	0	1	72	17	88	3.4e-45	145.0	72
88	Q5IBM8_9STAP/1-72	7DDW:C	100	72	0	0	1	72	17	88	3.4e-45	145.0	72
89	Q5IBM8_9STAP/1-72	7DDW:D	100	72	0	0	1	72	17	88	3.4e-45	145.0	72
90	Q5IBM8_9STAP/1-72	7DDW:E	100	72	0	0	1	72	17	88	3.4e-45	145.0	72
91	Q5IBM8_9STAP/1-72	7DDW:F	100	72	0	0	1	72	17	88	3.4e-45	145.0	72
92	Q5IBM8_9STAP/1-72	5X2J:A	100	72	0	0	1	72	18	89	3.5e-45	145.0	72
93	Q5IBN1_9STAP/1-77	7W6W:C	100	77	0	0	1	77	12	88	2.23e-49	156.0	77
94	Q5IBN1_9STAP/1-77	7W6W:A	100	77	0	0	1	77	12	88	2.3e-49	156.0	77
95	Q5IBN1_9STAP/1-77	7W6W:D	100	77	0	0	1	77	12	88	2.3e-49	156.0	77
96	Q5IBN1_9STAP/1-77	7DDW:B	100	77	0	0	1	77	12	88	2.3e-49	156.0	77
97	Q5IBN1_9STAP/1-77	7W6W:B	100	77	0	0	1	77	12	88	2.37e-49	156.0	77
98	Q5IBN1_9STAP/1-77	7DDW:A	100	77	0	0	1	77	12	88	2.37e-49	156.0	77
99	Q5IBN1_9STAP/1-77	7DDW:C	100	77	0	0	1	77	12	88	2.37e-49	156.0	77
100	Q5IBN1_9STAP/1-77	7DDW:D	100	77	0	0	1	77	12	88	2.37e-49	156.0	77
101	Q5IBN1_9STAP/1-77	7DDW:E	100	77	0	0	1	77	12	88	2.37e-49	156.0	77
102	Q5IBN1_9STAP/1-77	7DDW:F	100	77	0	0	1	77	12	88	2.37e-49	156.0	77
