	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	API11_SOLTU/7-187	5DZU:A	100	181	0	0	1	181	6	186	9.46e-137	382	181
1	API3_SOLTU/1-168	5G00:A	100	168	0	0	1	168	17	184	1.36e-123	348	168
2	D2YW43_9ROSI/2-178	3IIR:B	100	177	0	0	1	177	2	178	2.3600000000000002e-132	370	177
3	D3G8R9_9ROSI/27-203	3IIR:B	100	177	0	0	1	177	2	178	2.3600000000000002e-132	370	177
4	IAAS_HORVU/27-199	1AVA:D	100	173	0	0	1	173	5	177	6.169999999999999e-134	374	173
5	O04797_LEPVR/32-191	2DRE:D	100	160	0	0	1	160	4	163	1.54e-116	329	160
6	O82795_BRAOL/22-162	6S2Z:A	100	141	0	0	1	141	3	143	1.12e-99	286	141
7	Q7GDB3_BRAOB/22-162	6S2Z:A	100	141	0	0	1	141	3	143	1.12e-99	286	141
8	BBKI_BAUBA/2-160	7JOD:I	100	159	0	0	1	159	4	162	7.1e-117	330	159
9	Q6VEQ7_BAUBA/21-179	7JOD:I	100	159	0	0	1	159	4	162	7.1e-117	330	159
10	Q6WEE8_BAUBA/21-179	2GZB:A	100	159	0	0	1	159	4	162	4.48e-115	325	159
11	BBCI_BAUBA/2-160	2GZB:A	100	159	0	0	1	159	4	162	4.48e-115	325	159
12	Q39898_SOYBN/27-200	6O1F:I	100	174	0	0	1	174	2	175	1e-127	358	174
13	ITRA_SOYBN/26-199	6O1F:I	100	174	0	0	1	174	2	175	1e-127	358	174
14	ALB1_PSOTE/4-171	1WBA:A	100	168	0	0	1	168	3	170	7.110000000000001e-125	350	168
15	ICW3_PSOTE/27-198	2WBC:A	100	172	0	0	1	172	3	174	6.6e-127	356	172
16	Q9M3Z7_CICAR/29-202	5XOZ:B	100	174	0	0	1	174	3	176	1.4100000000000002e-132	370	174
17	Q6IT03_CICAR/6-179	5XOZ:B	100	174	0	0	1	174	3	176	1.4100000000000002e-132	370	174
18	1wba	1WBA:A	100	171	0	0	1	171	1	171	7.159999999999999e-128	358	171
19	1avac	1AVA:D	100	181	0	0	1	181	1	181	4.78e-140	390	181
20	4wbca	2WBC:A	100	179	0	0	1	179	1	179	8.150000000000001e-132	369	179
