	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	1rypb	4RUR:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
1	1rypb	4RUR:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
2	1rypb	4INU:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
3	1rypb	4INU:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
4	1rypb	4INT:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
5	1rypb	4INT:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
6	1rypb	4INR:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
7	1rypb	4INR:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
8	1rypb	5JHS:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
9	1rypb	5JHS:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
10	1rypb	5JHR:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
11	1rypb	5JHR:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
12	1rypb	6EF1:B	100	250	0	0	1	250	1	250	7.61e-178	491	250
13	1rypb	6EF3:B	100	250	0	0	1	250	1	250	7.61e-178	491	250
14	1rypb	6EF0:B	100	250	0	0	1	250	1	250	7.61e-178	491	250
15	1rypb	4R00:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
16	1rypb	4R00:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
17	1rypb	4R02:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
18	1rypb	4R02:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
19	1rypb	5BOU:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
20	1rypb	5BOU:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
21	1rypb	4QV9:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
22	1rypb	4QV9:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
23	1rypb	4QVM:A	100	250	0	0	1	250	1	250	7.61e-178	491	250
24	1rypb	4QVM:O	100	250	0	0	1	250	1	250	7.61e-178	491	250
25	1pmaa	2KU1:G	100	221	0	0	1	221	17	237	4.03e-151	422	221
26	1rype	8RVO:E	100	242	0	0	1	242	9	250	7.720000000000001e-169	468	242
27	1rypf	8RVO:T	100	233	0	0	1	233	2	234	1.17e-166	461	233
28	1rypc	4RUR:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
29	1rypc	4RUR:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
30	1rypc	4INU:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
31	1rypc	4INU:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
32	1rypc	4INT:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
33	1rypc	4INT:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
34	1rypc	4INR:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
35	1rypc	4INR:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
36	1rypc	5JHS:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
37	1rypc	5JHS:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
38	1rypc	5JHR:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
39	1rypc	5JHR:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
40	1rypc	4R00:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
41	1rypc	4R00:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
42	1rypc	4R02:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
43	1rypc	4R02:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
44	1rypc	5BOU:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
45	1rypc	5BOU:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
46	1rypc	4QV9:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
47	1rypc	4QV9:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
48	1rypc	4QVM:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
49	1rypc	4QVM:P	100	244	0	0	1	244	1	244	2.1e-172	477	244
50	1rypc	4QV4:B	100	244	0	0	1	244	1	244	2.1e-172	477	244
