qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
1	3QR3:B	100	282	0	0	1	282	22	303	1.62e-213	586	282
14	9BJX:B	100	310	0	0	1	310	34	343	1.04e-244	667	310
34	8GF3:A	100	253	0	0	1	253	11	263	3.59e-199	549	253
55	1EDG:A	100	380	0	0	1	380	1	380	7.20e-296	800	380
134	1QNS:A	100	323	0	0	1	323	12	334	1.08e-255	695	323
221	4V2X:A	100	295	0	0	1	295	20	314	5.55e-225	624	295
278	8Z2X:A	100	311	0	0	1	311	47	357	3.46e-234	642	311
386	3NDY:D	100	295	0	0	1	295	21	315	1.76e-222	610	295
387	1GZJ:A	100	282	0	0	7	288	1	282	4.05e-214	587	288
387	1GZJ:B	100	282	0	0	7	288	1	282	4.05e-214	587	288
462	3AXX:B	100	336	0	0	1	336	21	356	3.48e-273	741	336
469	5ECU:A	100	263	0	0	1	263	37	299	3.73e-203	560	263
494	3PZV:D	100	254	0	0	1	254	15	268	1.47e-192	530	254
496	5I77:A	100	280	0	0	8	287	1	280	3.61e-214	587	287
500	1EQP:A	100	320	0	0	1	320	47	366	6.98e-252	687	320
560	6D2W:A	100	305	0	0	1	305	362	666	1.23e-224	629	305
564	3NCO:A	100	291	0	0	1	291	3	293	4.07e-226	617	291
565	4W7V:A	100	288	0	0	1	288	3	290	3.71e-219	600	288
565	4W7U:A	100	288	0	0	1	288	3	290	3.71e-219	600	288
565	4W7W:A	100	288	0	0	1	288	3	290	3.71e-219	600	288
631	3AMD:B	100	279	0	0	1	279	16	294	6.81e-217	593	279
659	5IHS:A	100	251	0	0	1	251	17	267	4.10e-191	527	251
660	5HOS:A	100	288	0	0	5	292	1	288	4.49e-215	590	292
752	3PZM:A	100	323	0	0	8	330	1	323	2.25e-253	690	330
752	3PZO:A	100	323	0	0	8	330	1	323	2.25e-253	690	330
752	3PZQ:A	100	323	0	0	8	330	1	323	2.25e-253	690	330
752	3PZ9:A	100	323	0	0	8	330	1	323	2.25e-253	690	330
752	3PZG:A	100	323	0	0	8	330	1	323	2.25e-253	690	330
752	3PZI:A	100	323	0	0	8	330	1	323	2.25e-253	690	330
752	3PZN:A	100	323	0	0	8	330	19	341	4.42e-253	690	330
795	1BQC:A	100	302	0	0	1	302	1	302	4.78e-232	632	302
896	3WH9:B	100	299	0	0	1	299	17	315	2.46e-230	630	299
978	4IM4:F	100	288	0	0	1	288	22	309	8.71e-219	600	288
1021	3AYR:A	100	301	0	0	1	301	29	329	3.28e-236	645	301
1024	8BQB:A	100	277	0	0	1	277	31	307	1.27e-216	593	277
1036	3ZMR:A	100	311	0	0	1	311	129	439	2.95e-232	640	311
1039	1VJZ:A	100	288	0	0	1	288	6	293	1.75e-229	626	288
1091	1EGZ:C	100	291	0	0	1	291	1	291	1.46e-216	592	291
1115	5XRC:C	100	294	0	0	1	294	21	314	7.76e-222	615	294
1171	4EE9:A	100	286	0	0	5	290	1	286	1.02e-223	612	290
1173	8EXD:B	100	211	0	0	1	211	48	258	5.40e-155	449	211
1217	8GF3:A	100	307	0	0	1	307	11	317	6.16e-244	665	307
1226	4TUF:D	100	315	0	0	1	315	8	322	6.57e-244	665	315
1384	8BQC:A	100	255	0	0	1	255	10	264	1.47e-190	525	255
1468	4W8A:A	100	326	0	0	1	326	18	343	2.88e-246	673	326
1586	1WKY:A	100	252	0	0	1	252	16	267	5.30e-190	530	252
1621	1ECE:B	100	358	0	0	1	358	1	358	9.96e-285	770	358
1651	2CKS:B	100	258	0	0	1	258	17	274	6.20e-197	542	258
1681	1G0C:A	100	282	0	0	1	282	26	307	1.08e-218	600	282
1686	4YZT:A	100	278	0	0	1	278	16	293	2.56e-214	595	278
1696	5G56:A	100	248	0	0	1	248	17	264	2.80e-184	525	248
1782	1QHZ:A	100	300	0	0	1	300	1	300	9.96e-229	624	300
1820	4XZB:A	100	258	0	0	1	258	17	274	8.06e-199	547	258
1887	1UUQ:A	100	342	0	0	1	342	10	351	3.03e-258	705	342
1933	1EDG:A	100	314	0	0	1	314	37	350	5.28e-242	661	314
1947	3NCO:A	100	292	0	0	1	292	2	293	3.63e-227	620	292
1982	4OOZ:A	100	325	0	0	1	325	10	334	8.18e-246	671	325
2032	1RH9:A	100	316	0	0	1	316	9	324	1.13e-241	660	316
2037	5OYC:A	100	315	0	0	1	315	33	347	2.35e-239	654	315
2073	1ECE:B	100	318	0	0	1	318	12	329	9.68e-252	685	318
2077	1TVN:A	100	257	0	0	1	257	10	266	7.99e-192	528	257
2127	1EGZ:C	100	255	0	0	1	255	10	264	2.67e-189	522	255
2242	1QHZ:A	100	255	0	0	1	255	15	269	2.62e-194	535	255
2264	6R2J:B	100	287	0	0	1	287	7	293	2.54e-223	611	287
2295	4FK9:A	100	253	0	0	1	253	26	278	1.60e-195	538	253
2319	6LA0:B	100	293	0	0	1	293	42	334	1.64e-221	608	293
