	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	95	8DTU:C	100	24	0	0	1	24	2	25	8.13e-14	59.3	24
1	95	8DTN:D	100	24	0	0	1	24	3	26	8.13e-14	59.3	24
2	95	8DTN:H	100	24	0	0	1	24	3	26	8.13e-14	59.3	24
3	95	8DTN:B	100	24	0	0	1	24	3	26	8.22e-14	59.3	24
4	95	8DTN:F	100	24	0	0	1	24	4	27	8.31e-14	59.3	24
5	195	2M0D:A	100	23	0	0	1	23	4	26	3.24e-13	57.8	23
6	267	6KI6:B	100	23	0	0	1	23	1	23	6.93e-13	57.4	23
7	267	6KI6:A	100	23	0	0	1	23	3	25	1.52e-12	57.4	23
8	267	8TLO:A	100	23	0	0	1	23	2	24	1.52e-12	57.4	23
9	267	6U9Q:A	100	23	0	0	1	23	6	28	1.67e-12	57.4	23
10	267	8THO:A	100	23	0	0	1	23	7	29	2.16e-12	57.4	23
11	287	2YU8:A	100	23	0	0	1	23	13	35	5.01e-12	55.1	23
12	495	2YTK:A	100	23	0	0	1	23	13	35	4.28e-13	57.8	23
13	669	2WBT:B	100	25	0	0	1	25	58	82	3.04e-12	57.4	25
14	669	2WBT:A	100	25	0	0	1	25	71	95	4.1e-12	57.4	25
15	923	2EM9:A	100	23	0	0	1	23	13	35	1.49e-13	58.9	23
16	1201	6VTX:A	100	25	0	0	1	25	1	25	1.37e-13	60.1	25
17	1201	5KEB:A	100	25	0	0	1	25	1	25	1.4e-13	60.1	25
18	1201	4M9E:A	100	25	0	0	1	25	2	26	1.44e-13	60.1	25
19	1201	5KE8:A	100	25	0	0	1	25	2	26	1.44e-13	60.1	25
20	1201	5KE6:A	100	25	0	0	1	25	2	26	1.44e-13	60.1	25
21	1201	2WBU:A	100	25	0	0	1	25	2	26	1.44e-13	60.1	25
22	1201	5KE7:A	100	25	0	0	1	25	4	28	1.51e-13	60.1	25
23	1201	5KEA:A	100	25	0	0	1	25	4	28	1.51e-13	60.1	25
24	1201	2WBS:A	100	25	0	0	1	25	4	28	1.51e-13	60.1	25
25	1201	5KE9:A	100	25	0	0	1	25	5	29	1.55e-13	60.1	25
26	1210	2EPV:A	100	23	0	0	1	23	13	35	1.68e-12	56.2	23
27	1233	2ELR:A	100	23	0	0	1	23	10	32	2.4e-11	53.1	23
28	1233	2RV3:A	100	23	0	0	1	23	10	32	2.4e-11	53.1	23
29	1289	2EOO:A	100	23	0	0	1	23	13	35	6.09e-13	57.4	23
30	1298	2EN2:A	100	23	0	0	1	23	12	34	9.34e-12	54.3	23
31	1320	6KI6:B	100	23	0	0	1	23	29	51	1.15e-11	54.3	23
32	1320	6KI6:A	100	23	0	0	1	23	31	53	2.49e-11	54.3	23
33	1320	8TLO:A	100	23	0	0	1	23	30	52	2.49e-11	54.3	23
34	1448	9CJA:A	100	26	0	0	1	26	1	26	4.53e-16	65.1	26
35	1594	2LVH:A	100	22	0	0	1	22	5	26	4.51e-10	50.1	22
36	2232	2ELY:A	100	23	0	0	1	23	13	35	3.53e-12	55.5	23
37	2296	2GQJ:A	100	24	0	0	1	24	55	78	3.51e-11	54.3	24
38	2375	5K5L:E	100	24	0	0	1	24	2	25	6.81e-14	60.1	24
39	2375	5K5L:F	100	24	0	0	1	24	2	25	6.97e-14	60.1	24
40	2375	2CT1:A	100	24	0	0	1	24	46	69	1.13e-13	60.1	24
41	2375	5K5L:G	100	24	0	0	1	24	30	53	1.34e-13	60.1	24
42	2375	5K5H:A	100	24	0	0	1	24	88	111	2.54e-13	60.1	24
43	2375	5T00:A	100	24	0	0	1	24	118	141	5.01e-13	60.1	24
44	2375	5T00:D	100	24	0	0	1	24	116	139	5.01e-13	60.1	24
45	2375	5KKQ:D	100	24	0	0	1	24	117	140	5.21e-13	60.1	24
46	2375	5KKQ:A	100	24	0	0	1	24	121	144	5.42e-13	60.1	24
47	2375	5T0U:D	100	24	0	0	1	24	144	167	8.04e-13	60.1	24
48	2375	5T0U:A	100	24	0	0	1	24	145	168	8.17e-13	60.1	24
49	2375	8SSS:A	100	24	0	0	1	24	173	196	1.23e-12	60.1	24
50	2375	8SST:A	100	24	0	0	1	24	173	196	1.23e-12	60.1	24
51	2375	8SSS:D	100	24	0	0	1	24	173	196	1.24e-12	60.1	24
52	2375	8SST:D	100	24	0	0	1	24	173	196	1.24e-12	60.1	24
53	2436	2EPP:A	100	23	0	0	1	23	14	36	2.75e-12	56.2	23
54	2741	1F2I:K	100	18	0	0	1	18	17	34	1.23e-06	41.6	18
55	2741	1F2I:G	100	18	0	0	1	18	20	37	1.31e-06	41.6	18
56	2741	1F2I:H	100	18	0	0	1	18	20	37	1.31e-06	41.6	18
57	2741	1F2I:I	100	18	0	0	1	18	20	37	1.31e-06	41.6	18
58	2741	1F2I:J	100	18	0	0	1	18	20	37	1.31e-06	41.6	18
59	2741	1F2I:L	100	18	0	0	1	18	20	37	1.31e-06	41.6	18
60	2741	1P47:B	100	18	0	0	1	18	10	27	1.9e-06	41.6	18
61	2741	1ZAA:C	100	18	0	0	1	18	10	27	1.94e-06	41.6	18
62	2741	1A1L:A	100	18	0	0	1	18	10	27	1.94e-06	41.6	18
63	2741	1AAY:A	100	18	0	0	1	18	10	27	1.94e-06	41.6	18
64	2741	4X9J:A	100	18	0	0	1	18	11	28	1.98e-06	41.6	18
65	2741	4R2C:A	100	18	0	0	1	18	11	28	1.98e-06	41.6	18
66	2741	4R2A:A	100	18	0	0	1	18	11	28	1.98e-06	41.6	18
67	2741	1P47:A	100	18	0	0	1	18	11	28	2.02e-06	41.6	18
68	2741	4R2D:A	100	18	0	0	1	18	11	28	2.02e-06	41.6	18
69	2750	2COT:A	100	23	0	0	1	23	19	41	8.37e-11	52.8	23
70	2876	2M9A:A	100	23	0	0	1	23	33	55	1.67e-12	57.4	23
71	3089	8YMZ:E	100	21	0	0	1	21	3	23	9.22e-10	50.1	21
72	3089	8YMZ:F	100	21	0	0	1	21	3	23	9.22e-10	50.1	21
73	3089	2CSH:A	100	21	0	0	1	21	12	32	1.8e-09	50.1	21
74	3178	2YU5:A	100	23	0	0	1	23	13	35	6.84e-12	54.7	23
75	3643	1ZNF:A	100	23	0	0	1	23	1	23	7.29e-12	54.3	23
76	3924	2YTA:A	100	22	0	0	1	22	11	32	7.2e-11	52.0	22
77	4278	2M0E:A	100	23	0	0	1	23	3	25	2.25e-13	58.2	23
