qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
39	5YHV:A	100	172	0	0	1	172	216	387	2.08e-118	343	172
460	4F5M:A	100	184	0	0	2	185	31	214	1.60e-134	384	185
728	6F5V:D	100	364	0	0	1	364	33	396	1.99e-258	706	364
1249	7YJK:E	100	363	0	0	1	363	74	436	9.53e-260	711	363
1416	2X5F:B	100	352	0	0	1	352	70	421	9.30e-260	710	352
1576	1U08:B	100	354	0	0	1	354	26	379	8.01e-264	718	354
1717	5TOQ:A	100	412	0	0	1	412	3	414	6.93e-313	846	412
1977	2ZY2:A	100	350	0	0	1	350	155	504	1.01e-253	698	350
2566	2R5E:B	100	386	0	0	1	386	27	412	6.98e-296	802	386
2658	3MEB:B	100	389	0	0	1	389	28	416	9.44e-292	792	389
2682	3WX9:A	100	358	0	0	1	358	37	394	5.59e-264	723	358
2701	4H51:B	100	367	0	0	1	367	30	396	2.49e-271	739	367
2715	4F5M:A	100	183	0	0	1	183	36	218	2.09e-134	384	183
2733	4FL0:B	100	365	0	0	1	365	37	401	4.98e-272	741	365
2944	5YHV:A	100	351	0	0	1	351	37	387	1.46e-253	693	351
3559	7SZP:B	100	321	0	0	1	321	31	351	7.75e-231	632	321
3643	7YJ1:B	100	361	0	0	1	361	124	484	4.56e-262	719	361
3983	7BXP:B	100	346	0	0	1	346	44	389	3.67e-246	674	346
4207	3A2B:A	100	343	0	0	1	343	43	385	2.04e-247	677	343
4446	4F5M:A	100	188	0	0	1	188	30	217	4.08e-138	394	188
4523	3F6T:B	100	385	0	0	1	385	115	499	2.87e-282	772	385
4528	6ZVG:C	100	367	0	0	1	367	26	392	9.56e-277	752	367
4617	3NRA:B	100	353	0	0	1	353	44	396	1.91e-249	683	353
4645	1BJW:B	100	348	0	0	1	348	31	378	3.00e-246	674	348
4750	6ONN:B	100	348	0	0	1	348	41	388	9.12e-246	673	348
4806	5Z0Q:G	100	345	0	0	1	345	27	371	3.08e-258	704	345
4852	1GDE:A	100	354	0	0	1	354	25	378	3.39e-249	702	354
5114	8JUJ:B	100	342	0	0	1	342	34	375	2.32e-257	701	342
5289	1XI9:A	100	359	0	0	1	359	30	388	2.21e-270	736	359
5400	3PDB:D	100	369	0	0	1	369	28	396	2.44e-278	756	369
5416	3WZF:A	100	375	0	0	1	375	30	404	1.08e-283	771	375
5578	6L1N:B	100	352	0	0	2	353	33	384	1.20e-265	724	353
5593	2X8U:B	100	345	0	0	1	345	44	388	4.20e-254	694	345
5949	2CST:B	100	375	0	0	1	375	29	403	1.73e-282	768	375
6009	1FC4:B	100	346	0	0	1	346	45	390	1.02e-248	681	346
6210	4F5M:A	100	181	0	0	1	181	33	213	7.37e-132	377	181
6353	2DOU:A	100	347	0	0	1	347	22	368	3.35e-254	693	347
6523	2ZC0:D	100	364	0	0	1	364	34	397	5.50e-261	712	364
6617	6QP3:A	100	350	0	0	1	350	33	382	3.90e-262	714	350
6669	3DZZ:A	100	348	0	0	1	348	31	378	1.84e-257	702	348
