	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	Q8MHX9_PIG/30-56	5L3M:A	100	27	0	0	1	27	6	32	4.54e-15	63.5	27
1	Q2F6J2_BOVIN/30-52	6VWG:I	100	23	0	0	1	23	2	24	3.24e-12	55.8	23
2	Q2F6J2_BOVIN/30-52	6VWI:I	100	23	0	0	1	23	2	24	3.24e-12	55.8	23
3	Q2F6J2_BOVIN/30-52	2V5P:C	100	23	0	0	1	23	1	23	3.24e-12	55.8	23
4	Q2F6J2_BOVIN/30-52	2V5P:D	100	23	0	0	1	23	1	23	3.24e-12	55.8	23
5	Q2F6J2_BOVIN/30-52	8VJC:D	100	23	0	0	1	23	1	23	3.24e-12	55.8	23
6	Q2F6J2_BOVIN/30-52	8VJB:D	100	23	0	0	1	23	1	23	3.24e-12	55.8	23
7	Q2F6J2_BOVIN/30-52	8VJB:F	100	23	0	0	1	23	1	23	3.24e-12	55.8	23
8	Q2F6J2_BOVIN/30-52	8U4E:D	100	23	0	0	1	23	1	23	3.24e-12	55.8	23
9	Q2F6J2_BOVIN/30-52	8U4C:D	100	23	0	0	1	23	1	23	3.24e-12	55.8	23
10	Q2F6J2_BOVIN/30-52	8U4C:F	100	23	0	0	1	23	1	23	3.24e-12	55.8	23
11	Q2F6J2_BOVIN/30-52	6UM2:B	100	23	0	0	1	23	2	24	3.32e-12	55.8	23
12	Q2F6J2_BOVIN/30-52	3KR3:D	100	23	0	0	1	23	2	24	3.4e-12	55.8	23
13	Q2F6J2_BOVIN/30-52	1IGL:A	100	23	0	0	1	23	6	28	4.01e-12	55.8	23
14	Q2F6J2_BOVIN/30-52	5L3L:A	100	23	0	0	1	23	6	28	4.01e-12	55.8	23
15	Q2F6J2_BOVIN/30-52	2L29:B	100	23	0	0	1	23	6	28	4.01e-12	55.8	23
16	Q2F6J2_BOVIN/30-52	5L3M:A	100	23	0	0	1	23	6	28	4.2e-12	55.8	23
17	Q2F6J2_BOVIN/30-52	5L3N:A	100	23	0	0	1	23	6	28	4.2e-12	55.8	23
