qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
27	1RM8:A	100	113	0	0	1	113	51	163	4.14e-84	245	113
91	1GKC:B	100	17	0	0	37	53	279	295	1.49e-04	40.0	53
91	1GKC:A	100	17	0	0	37	53	282	298	1.49e-04	40.0	53
91	5TH9:C	100	17	0	0	37	53	351	367	1.50e-04	40.0	53
91	5TH6:A	100	17	0	0	37	53	351	367	1.50e-04	40.0	53
91	5TH9:A	100	17	0	0	37	53	352	368	1.50e-04	40.0	53
91	5TH9:B	100	17	0	0	37	53	352	368	1.50e-04	40.0	53
91	5TH6:C	100	17	0	0	37	53	352	368	1.50e-04	40.0	53
91	5TH6:B	100	16	0	0	38	53	351	366	7.24e-04	38.1	53
91	5TH6:D	100	16	0	0	38	53	353	368	7.24e-04	38.1	53
100	1FBL:A	100	47	0	0	1	47	82	128	5.73e-29	107	47
107	1SU3:B	100	50	0	0	1	50	78	127	1.93e-29	109	50
111	8WEO:A	100	178	0	0	67	244	1	178	8.72e-131	369	244
111	8WEO:B	100	178	0	0	67	244	1	178	8.72e-131	369	244
122	1JIZ:B	100	156	0	0	1	156	11	166	2.65e-116	328	156
128	1BQQ:M	100	174	0	0	1	174	1	174	4.29e-135	377	174
133	2JSD:A	100	156	0	0	1	156	4	159	1.03e-116	329	156
140	3V96:B	100	157	0	0	1	157	3	159	7.28e-117	329	157
192	1SU3:B	100	154	0	0	1	154	78	231	1.13e-111	326	154
201	1EUB:A	100	70	0	0	1	70	95	164	1.82e-48	153	70
209	1EUB:A	100	156	0	0	1	156	9	164	5.48e-119	335	156
292	1MMP:A	100	157	0	0	1	157	9	165	4.79e-119	335	157
292	1MMP:B	100	157	0	0	1	157	9	165	4.79e-119	335	157
292	1MMQ:A	100	157	0	0	1	157	9	165	4.79e-119	335	157
292	1MMR:A	100	157	0	0	1	157	9	165	4.96e-119	335	157
292	2DDY:A	100	157	0	0	1	157	9	165	6.12e-119	335	157
338	1SU3:B	100	63	0	0	2	64	169	231	2.14e-37	131	64
385	2XS4:A	100	157	0	0	1	157	7	163	6.03e-120	337	157
391	4ON1:B	100	88	0	0	1	88	274	361	7.90e-60	189	88
416	1HV5:E	100	52	0	0	1	52	65	116	1.76e-37	124	52
437	1SU3:B	100	130	0	0	1	130	102	231	2.20e-91	273	130
445	1SLM:A	100	157	0	0	1	157	76	232	7.30e-116	330	157
484	1CXW:A	100	59	0	0	161	219	2	60	1.01e-38	134	329
494	1FBL:A	100	154	0	0	1	154	9	162	3.21e-113	328	154
518	1SMP:A	100	143	0	0	1	143	64	206	7.49e-101	299	143
518	5D7W:A	100	143	0	0	1	143	65	207	7.71e-101	299	143
518	4I35:A	100	143	0	0	1	143	65	207	7.71e-101	299	143
579	1L6J:A	100	68	0	0	13	80	349	416	3.41e-46	154	80
587	1EUB:A	100	160	0	0	1	160	7	166	2.00e-122	344	160
606	1SU3:B	100	157	0	0	1	157	77	233	3.39e-114	333	157
625	8WEO:A	100	178	0	0	70	247	1	178	9.81e-131	369	247
625	8WEO:B	100	178	0	0	70	247	1	178	9.81e-131	369	247
633	2Y6C:A	100	54	0	0	1	54	45	98	1.37e-32	119	54
666	1L6J:A	100	84	0	0	1	84	333	416	5.89e-60	190	84
673	1RM8:A	100	166	0	0	1	166	3	168	1.56e-127	357	166
711	8WEN:C	100	95	0	0	1	95	263	357	2.80e-65	203	95
760	1HV5:E	100	155	0	0	1	155	8	162	1.74e-118	333	155
800	4ON1:B	100	136	0	0	1	136	226	361	4.95e-97	286	136
821	1J7M:A	100	29	0	0	237	265	32	60	3.59e-15	72.0	317
825	3HBU:P	100	131	0	0	1	131	58	188	6.05e-72	224	131
827	1BZS:A	100	156	0	0	1	156	9	164	4.99e-116	327	156
927	1BQQ:M	100	167	0	0	1	167	5	171	1.42e-129	362	167
937	1SRP:A	100	143	0	0	1	143	64	206	2.64e-101	300	143
944	6IXX:A	100	114	0	0	1	114	81	194	2.46e-77	238	114
1015	1MMP:A	100	166	0	0	1	166	1	166	1.15e-126	355	166
1015	1MMP:B	100	166	0	0	1	166	1	166	1.15e-126	355	166
1015	1MMQ:A	100	166	0	0	1	166	1	166	1.15e-126	355	166
1015	1MMR:A	100	166	0	0	1	166	1	166	1.19e-126	355	166
1015	2DDY:A	100	166	0	0	1	166	1	166	1.48e-126	355	166
1021	1MNC:A	100	158	0	0	1	158	1	158	1.08e-118	334	158
1115	1SLM:A	100	168	0	0	1	168	68	235	5.20e-126	356	169
