qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
117	1PB1:A	100	197	0	0	1	197	130	326	3.74e-140	400	197
158	1PB1:A	100	414	0	0	1	414	3	416	6.13e-308	834	414
178	1PB1:A	100	199	0	0	1	199	130	328	6.09e-142	404	199
194	1PB1:A	100	215	0	0	1	215	123	337	1.22e-155	440	215
200	4Y1P:B	100	329	0	0	1	329	3	331	1.25e-231	634	329
235	3VMK:A	100	353	0	0	1	353	10	362	4.65e-255	696	353
316	1PB1:A	100	218	0	0	1	218	121	338	7.21e-158	446	218
349	6IXL:C	100	397	0	0	1	397	4	400	6.69e-298	807	397
418	1PB1:A	100	196	0	0	1	196	131	326	1.02e-139	399	196
436	1PB1:A	100	209	0	0	1	209	129	337	4.02e-150	426	209
485	1PB1:A	100	198	0	0	1	198	131	328	1.67e-141	403	198
543	3US8:B	100	390	0	0	1	390	3	392	8.37e-296	801	390
615	1PB1:A	100	216	0	0	1	216	120	335	1.09e-156	442	216
686	1PB1:A	100	217	0	0	1	217	121	337	3.99e-157	444	217
710	1PB1:A	100	215	0	0	1	215	122	336	8.58e-156	440	215
717	1PB1:A	100	204	0	0	1	204	127	330	7.23e-147	417	204
842	1PB1:A	100	208	0	0	1	208	122	329	1.56e-149	424	208
923	1PB1:A	100	202	0	0	1	202	129	330	1.80e-144	411	202
940	2UXR:A	100	390	0	0	1	390	4	393	1.88e-290	788	390
960	5H3F:B	100	397	0	0	1	397	6	402	1.03e-304	825	397
970	5YFN:B	100	55	0	0	1	55	15	69	1.05e-30	112	55
971	1VLC:A	100	345	0	0	1	345	10	354	6.25e-247	674	345
990	1PB1:A	100	212	0	0	1	212	124	335	2.05e-153	434	212
1020	3BLX:I	100	328	0	0	1	328	3	330	1.36e-234	641	328
1066	1PB1:A	100	214	0	0	1	214	125	338	6.73e-155	438	214
1067	1PB1:A	100	207	0	0	1	207	128	334	1.23e-148	422	207
1101	1PB1:A	100	211	0	0	1	211	125	335	5.64e-153	433	211
1126	3BLV:E	100	126	0	0	1	126	221	346	1.41e-82	248	126
1128	1WPW:B	100	329	0	0	1	329	3	331	3.74e-233	638	329
1161	6LKZ:D	100	350	0	0	1	350	4	353	1.79e-265	726	350
1177	1PB1:A	100	210	0	0	1	210	124	333	1.79e-151	429	210
1247	5YFN:B	100	146	0	0	1	146	16	161	2.79e-101	299	146
