qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
99	1CSB:A	100	47	0	0	1	47	1	47	2.00e-29	107	250
99	1CSB:D	100	47	0	0	1	47	1	47	2.00e-29	107	250
99	2IPP:A	100	47	0	0	1	47	1	47	2.00e-29	107	250
99	1HUC:A	100	47	0	0	1	47	1	47	2.00e-29	107	250
99	1HUC:C	100	47	0	0	1	47	1	47	2.00e-29	107	250
208	3LFY:C	100	210	0	0	1	210	1	210	1.22e-162	449	210
213	1GEC:E	100	216	0	0	1	216	1	216	1.33e-161	447	216
373	6OKJ:B	100	213	0	0	1	213	1	213	2.20e-159	441	213
416	6X44:A	100	243	0	0	1	243	179	421	6.79e-191	531	243
425	5MBM:A	100	250	0	0	1	250	3	252	4.43e-201	550	250
451	1CSB:A	100	22	0	0	1	22	26	47	5.83e-09	53.1	195
451	1CSB:D	100	22	0	0	1	22	26	47	5.83e-09	53.1	195
451	2IPP:A	100	22	0	0	1	22	26	47	5.83e-09	53.1	195
451	1HUC:A	100	22	0	0	1	22	26	47	5.83e-09	53.1	195
451	1HUC:C	100	22	0	0	1	22	26	47	5.83e-09	53.1	195
496	1PPO:A	100	23	0	0	1	23	1	23	1.52e-11	57.4	23
496	1MEG:A	100	23	0	0	1	23	1	23	1.52e-11	57.4	23
696	6EX8:B	100	76	0	0	1	76	1	76	2.25e-53	167	76
704	5VPK:C	100	133	0	0	1	133	40	172	2.83e-96	279	138
815	1IWD:A	100	213	0	0	1	213	1	213	1.55e-159	442	213
856	1CQD:D	100	216	0	0	1	216	1	216	5.88e-165	456	216
896	1ICF:B	100	41	0	0	179	219	1	41	6.90e-25	95.1	219
896	1ICF:D	100	41	0	0	179	219	1	41	6.90e-25	95.1	219
896	1MHW:C	100	40	0	0	180	219	1	40	5.34e-24	92.8	219
896	1MHW:D	100	40	0	0	180	219	1	40	5.34e-24	92.8	219
911	2FQ9:A	100	57	0	0	1	57	2	58	1.96e-30	121	216
936	4OEM:A	100	161	0	0	1	161	207	367	2.56e-119	351	228
993	3IOQ:A	100	142	0	0	1	142	1	142	4.50e-101	291	142
1039	3OF9:A	100	94	0	0	1	94	2	95	1.12e-66	202	110
1049	1CQD:D	100	214	0	0	1	214	1	214	1.82e-163	452	214
1091	1EF7:B	100	235	0	0	1	235	1	235	3.77e-188	516	235
1132	2ACT:A	100	218	0	0	1	218	1	218	1.14e-163	452	218
1167	6X44:A	100	242	0	0	1	242	179	420	3.76e-190	529	242
1280	8GT0:E	100	18	0	0	160	177	1	18	2.51e-04	40.4	222
1286	3BPF:B	100	222	0	0	1	222	18	239	7.38e-173	477	222
1286	3BPF:C	100	222	0	0	1	222	17	238	7.38e-173	477	222
1286	2OUL:A	100	222	0	0	1	222	18	239	7.66e-173	477	222
1286	2GHU:A	100	222	0	0	1	222	18	239	7.66e-173	477	222
1286	2GHU:B	100	222	0	0	1	222	18	239	7.66e-173	477	222
1286	2GHU:C	100	222	0	0	1	222	18	239	7.66e-173	477	222
1286	2GHU:D	100	222	0	0	1	222	18	239	7.66e-173	477	222
1286	8GT0:E	100	18	0	0	160	177	1	18	2.51e-04	40.4	222
1378	7EI0:B	100	221	0	0	1	221	19	239	1.42e-170	471	221
1396	5VPK:C	100	201	0	0	1	201	11	211	2.26e-153	426	201
1409	4QH6:E	100	213	0	0	1	213	1	213	5.41e-160	443	213
1419	1MHW:A	100	162	0	0	1	162	13	174	1.96e-120	340	175
1419	1MHW:B	100	162	0	0	1	162	13	174	1.96e-120	340	175
1491	3OF9:A	100	219	0	0	1	219	2	220	3.52e-168	464	219
1542	3BPM:A	100	220	0	0	1	220	22	241	5.13e-171	472	220
1557	1BY8:A	100	214	0	0	1	214	96	309	3.82e-162	452	214
1660	6U7D:A	100	213	0	0	1	213	94	306	1.95e-159	445	213
1786	5VPK:C	100	153	0	0	1	153	11	163	9.96e-113	321	155
1844	2FQ9:A	100	38	0	0	1	38	21	58	4.39e-15	76.3	197
1938	1BY8:A	100	215	0	0	1	215	96	310	6.89e-163	454	215
1956	6CZK:A	100	217	0	0	1	217	93	309	5.07e-166	462	217
2053	6X44:A	100	243	0	0	1	243	178	420	9.64e-191	531	243
