	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	MMS2_YEAST/9-136	5OJW:B	100	128	0	0	1	128	9	136	4.55e-94	270.0	128
1	1u9b	1U9A:A	100	159	0	0	1	159	2	160	2.09e-119	336.0	159
2	1i7ka	1I7K:B	100	146	0	0	1	146	1	146	1.41e-106	302.0	146
3	Q4Q5L3_LEIMA/10-147	1YF9:B	100	138	0	0	1	138	4	141	1.57e-104	297.0	138
4	1fzya	1FXT:A	100	149	0	0	1	149	1	149	3.5599999999999997e-106	301.0	149
5	1fzya	1FZY:A	100	149	0	0	1	149	1	149	3.5599999999999997e-106	301.0	149
6	1fzya	1FZY:B	100	149	0	0	1	149	1	149	3.5599999999999997e-106	301.0	149
7	2e2c	2E2C:A	100	156	0	0	1	156	1	156	1.4299999999999998e-113	321.0	156
8	1qcqa	5AIE:B	100	148	0	0	1	148	3	150	6.35e-109	308.0	148
9	1c4zd	1C4Z:D	100	144	0	0	1	144	1	144	1.93e-103	294.0	144
10	1c4zd	1FBV:C	100	144	0	0	1	144	1	144	1.93e-103	294.0	144
11	1c4zd	5HPT:F	100	144	0	0	1	144	3	146	2.37e-103	294.0	144
12	1c4zd	5HPT:C	100	144	0	0	1	144	3	146	2.4500000000000003e-103	294.0	144
13	1c4zd	3SQV:D	100	144	0	0	1	144	6	149	2.5400000000000004e-103	294.0	144
14	1c4zd	7V8F:A	100	144	0	0	1	144	5	148	2.72e-103	294.0	144
15	1c4zd	3SY2:C	100	144	0	0	1	144	4	147	2.72e-103	294.0	144
16	1c4zd	3SY2:D	100	144	0	0	1	144	4	147	2.72e-103	294.0	144
17	1c4zd	6XXU:A	100	144	0	0	1	144	4	147	2.72e-103	294.0	144
18	1ayza	1AYZ:C	100	153	0	0	1	153	1	153	3.14e-111	315.0	153
19	UBCX_PICAN/7-177	5NL8:A	100	171	0	0	1	171	6	176	6.08e-125	351.0	171
20	2ucz	2UCZ:A	100	164	0	0	1	164	1	164	1.46e-119	337.0	164
21	A3BC59_ORYSJ/5-142	7XED:B	100	138	0	0	1	138	6	143	2.09e-102	291.0	138
22	A8X150_CAEBR/5-142	1Z2U:A	100	138	0	0	1	138	8	145	2.25e-104	296.0	138
23	Q24M91_BOVIN/1-89	8UQ9:A	100	89	0	0	1	89	1021	1109	1.07e-57	193.0	89
24	UB2D2_HUMAN/5-142	5D1M:A	100	138	0	0	1	138	4	141	1.9599999999999997e-104	296.0	138
25	UB2D2_HUMAN/5-142	5D1L:A	100	138	0	0	1	138	4	141	1.9599999999999997e-104	296.0	138
26	UB2D2_HUMAN/5-142	5D1K:A	100	138	0	0	1	138	4	141	1.9599999999999997e-104	296.0	138
27	UB2D2_HUMAN/5-142	4A49:B	100	138	0	0	1	138	4	141	1.9599999999999997e-104	296.0	138
28	UB2D2_HUMAN/5-142	4A4B:C	100	138	0	0	1	138	4	141	1.9599999999999997e-104	296.0	138
29	UB2D2_HUMAN/5-142	8B3G:D	100	138	0	0	1	138	4	141	1.9599999999999997e-104	296.0	138
30	UB2D2_HUMAN/5-142	8B3I:D	100	138	0	0	1	138	4	141	1.9599999999999997e-104	296.0	138
31	UB2D2_HUMAN/5-142	1W4U:A	100	138	0	0	1	138	5	142	2.0299999999999998e-104	296.0	138
32	UB2D2_HUMAN/5-142	1UR6:A	100	138	0	0	1	138	5	142	2.0299999999999998e-104	296.0	138
33	UB2D2_HUMAN/5-142	7BOL:A	100	138	0	0	1	138	6	143	2.0999999999999997e-104	296.0	138
34	UB2D2_HUMAN/5-142	2ESK:A	100	138	0	0	1	138	7	144	2.1699999999999998e-104	296.0	138
35	UB2D2_HUMAN/5-142	6M2C:A	100	138	0	0	1	138	7	144	2.1699999999999998e-104	296.0	138
36	UB2D2_HUMAN/5-142	6M2C:B	100	138	0	0	1	138	7	144	2.1699999999999998e-104	296.0	138
37	UB2D2_HUMAN/5-142	6M2C:C	100	138	0	0	1	138	7	144	2.1699999999999998e-104	296.0	138
38	UB2D2_HUMAN/5-142	6M2C:D	100	138	0	0	1	138	7	144	2.1699999999999998e-104	296.0	138
39	UB2D2_HUMAN/5-142	3EB6:B	100	138	0	0	1	138	7	144	2.1699999999999998e-104	296.0	138
40	UB2D2_HUMAN/5-142	2CLW:A	100	138	0	0	1	138	8	145	2.25e-104	296.0	138
41	UB2D2_HUMAN/5-142	2CLW:B	100	138	0	0	1	138	8	145	2.25e-104	296.0	138
42	UB2D2_HUMAN/5-142	2CLW:C	100	138	0	0	1	138	8	145	2.25e-104	296.0	138
43	UB2D2_HUMAN/5-142	2CLW:D	100	138	0	0	1	138	8	145	2.25e-104	296.0	138
44	UB2D2_HUMAN/5-142	3TGD:A	100	138	0	0	1	138	10	147	2.4099999999999997e-104	296.0	138
45	UB2D2_HUMAN/5-142	8V0D:A	100	138	0	0	1	138	6	143	7.71e-95	296.0	138
