	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	A9ZKR6_COXBU/48-164	3TQH:A	100	117	0	0	1	117	160	276	1.49e-77	234.0	117
1	Q9ALM5_9PSEU/1551-1654	3SLK:B	100	104	0	0	1	104	336	439	9.43e-63	205.0	104
2	Q6E7K0_9CYAN/422-544	5DOV:B	100	123	0	0	1	123	166	288	5.1199999999999996e-82	246.0	123
3	Q6DNE2_9CYAN/1644-1757	5DP1:A	100	114	0	0	1	114	161	274	2.51e-73	223.0	114
4	Q1D4I2_MYXXD/178-306	5K1S:C	100	129	0	0	1	129	192	320	3.59e-78	237.0	129
5	Q8ZUP0_PYRAE/175-295	4JBG:D	100	121	0	0	1	121	177	297	4.62e-76	231.0	121
6	B4Q930_DROSI/1696-1828	6FN6:A	100	133	0	0	1	133	714	846	2.3300000000000002e-79	256.0	133
7	O22574_LINUS/227-367	7VB5:D	100	141	0	0	1	141	219	359	1.16e-92	276.0	141
8	2ohxa	7UC9:B	100	374	0	0	1	374	1	374	1.21e-275	749.0	374
9	ADH8_RANPE/202-334	1P0C:B	100	133	0	0	1	133	201	333	3.11e-91	271.0	133
10	1cdoa	1CDO:B	100	374	0	0	1	374	1	374	9.249999999999999e-280	759.0	374
11	1teha	2FZE:B	100	373	0	0	1	373	1	373	6.739999999999999e-277	752.0	373
12	B2ZRE3_9DEIN/179-308	4CPD:D	100	130	0	0	1	130	179	308	4.9699999999999995e-81	244.0	130
13	Q9WYR7_THEMA/194-326	1VJ0:A	100	133	0	0	1	133	193	325	1.58e-87	261.0	133
14	Q59I44_9BURK/157-277	1WLY:A	100	121	0	0	1	121	156	276	1.82e-85	254.0	121
15	QORX_HUMAN/152-282	2J8Z:A	100	131	0	0	1	131	154	284	1.1e-87	261.0	131
16	A8LPS1_DINSH/170-289	8WWD:A	100	120	0	0	1	120	181	300	1.67e-74	227.0	120
17	Q9WYP3_THEMA/222-357	3IP1:D	100	136	0	0	1	136	223	358	9.499999999999999e-89	266.0	136
18	Q7SI09_NEUCR/190-322	3M6I:B	100	133	0	0	1	133	186	318	1.0800000000000001e-88	264.0	133
19	Q9Y9P9_AERPE/182-309	1H2B:B	100	128	0	0	1	128	182	309	1.32e-82	248.0	128
20	O96496_9HEMI/179-310	1E3J:A	100	132	0	0	1	132	176	307	1.76e-87	261.0	132
21	B0NC68_EUBSP/183-313	4OH1:A	100	131	0	0	1	131	184	314	3.02e-86	258.0	131
22	ADH_SULTO/182-311	2EER:B	100	130	0	0	1	130	182	311	8.959999999999999e-82	246.0	130
23	B7URR9_ECO27/171-298	4ILK:B	100	128	0	0	1	128	174	301	4.11e-83	249.0	128
24	C9QTG5_ECOD1/180-305	6DKH:D	100	126	0	0	1	126	183	308	2.79e-84	252.0	126
25	B3BJU6_ECO57/179-306	5VM2:B	100	128	0	0	1	128	179	306	2.35e-81	245.0	128
26	DHSO_SHEEP/180-310	3QE3:A	100	131	0	0	1	131	177	307	2.6099999999999999e-82	248.0	131
27	B4DKI2_HUMAN/104-234	1PL7:D	100	131	0	0	1	131	182	312	2.14e-82	248.0	131
28	XYL2_PICST/186-311	7Y9P:A	100	126	0	0	1	126	185	310	2.69e-85	255.0	126
29	A3LG33_PSEAE/197-268	4JLW:D	100	72	0	0	1	72	195	266	1.3199999999999999e-40	139.0	72
30	A6ZNC5_YEAS7/182-311	5ENV:B	100	130	0	0	1	130	181	310	4.8e-84	252.0	130
31	C4R0S8_PICPG/184-313	5YAT:B	100	130	0	0	1	130	181	310	1.19e-84	253.0	130
32	ADH2_BACST/175-301	6IQD:H	100	127	0	0	1	127	175	301	4.0099999999999997e-82	246.0	127
33	ADH3_BACST/175-301	1RJW:D	100	127	0	0	1	127	175	301	3.82e-83	249.0	127
34	C6EEN9_ECOBD/172-299	4GKV:D	100	128	0	0	1	128	172	299	8.960000000000001e-79	238.0	128
35	Q6IU48_ECOLX/107-173	4GKV:D	100	67	0	0	1	67	172	238	2.66e-36	126.0	67
36	D2BLA0_LACLK/174-303	4EEX:B	100	130	0	0	1	130	174	303	1.5e-81	245.0	130
37	Q46UZ9_RALEJ/179-305	3S2I:H	100	127	0	0	1	127	177	303	6.42e-82	246.0	127
38	C9UVU0_BRUAB/179-307	3MEQ:D	100	129	0	0	1	129	177	305	1.6e-83	250.0	129
39	Q8GIX7_MORSE/175-301	4Z6K:C	100	127	0	0	1	127	175	301	1.31e-82	248.0	127
40	ADH6_YEAST/190-316	1PS0:A	100	127	0	0	1	127	190	316	2.3399999999999997e-81	245.0	127
41	C6EC82_ECOBD/179-302	7BU3:A	100	124	0	0	1	124	178	301	5.789999999999999e-82	248.0	124
42	CADH5_ARATH/191-315	2CF6:A	100	125	0	0	1	125	186	310	1.38e-80	243.0	125
43	C5XC49_SORBI/193-317	5VKT:B	100	125	0	0	1	125	186	310	9.260000000000001e-79	238.0	125
44	Q94G59_POPTM/194-318	1YQD:B	100	125	0	0	1	125	191	315	1.1900000000000001e-80	243.0	125
45	Q6V4H0_CATRO/194-318	6KJ5:A	100	125	0	0	1	125	191	315	2.87e-78	237.0	125
46	D0ITF8_HELP1/187-308	3TWO:B	100	122	0	0	1	122	187	308	1.89e-81	245.0	122
47	Q5LS56_SILPO/161-289	5GXE:B	100	129	0	0	1	129	161	289	5.3e-82	246.0	129
48	C6UF77_ECOBR/158-284	1O8C:D	100	127	0	0	1	127	158	284	1.82e-85	254.0	127
49	B5P9X4_SALET/158-284	3NX4:B	100	127	0	0	1	127	158	284	5.2e-85	253.0	127
50	C1B3E9_RHOOB/160-288	4JXK:B	100	129	0	0	1	129	158	286	1.01e-83	250.0	129
51	D4G777_BACNA/162-289	1TT7:F	100	128	0	0	1	128	161	288	1.8e-84	252.0	128
52	Q92WD4_RHIME/195-322	4J6F:A	100	128	0	0	1	128	198	325	1.93e-78	238.0	128
53	Q72LG2_THET2/178-306	2EIH:B	100	129	0	0	1	129	178	306	1.43e-84	253.0	129
54	Q49134_METEX/222-373	4GI2:A	100	152	0	0	1	152	216	367	1.46e-107	315.0	152
55	Q53865_STRCU/238-383	3HZZ:D	100	146	0	0	1	146	238	383	4e-102	302.0	146
56	Q9ZBK1_STRCO/238-383	3KRT:B	100	146	0	0	1	146	239	384	3.39e-103	305.0	146
57	A3WE14_9SPHN/1443-1568	6EQO:B	100	126	0	0	1	126	1421	1546	1.2500000000000001e-77	252.0	126
58	Q2G4L9_NOVAD/160-288	3GAZ:A	100	129	0	0	1	129	157	285	3.73e-87	259.0	129
59	A6V7E3_PSEA7/159-298	4B7X:C	100	140	0	0	1	140	155	294	1.48e-94	278.0	140
60	A6V7E3_PSEA7/159-298	4B7C:B	100	140	0	0	1	140	156	295	1.5299999999999998e-94	278.0	140
61	A6V7E3_PSEA7/159-298	4B7X:B	100	140	0	0	1	140	156	295	1.5299999999999998e-94	278.0	140
62	A6V7E3_PSEA7/159-298	4B7X:E	100	140	0	0	1	140	156	295	1.5299999999999998e-94	278.0	140
63	A6V7E3_PSEA7/159-298	4B7X:F	100	140	0	0	1	140	156	295	1.5299999999999998e-94	278.0	140
64	A6V7E3_PSEA7/159-298	4B7X:G	100	140	0	0	1	140	156	295	1.5299999999999998e-94	278.0	140
65	A6V7E3_PSEA7/159-298	4B7X:H	100	140	0	0	1	140	156	295	1.5299999999999998e-94	278.0	140
66	PTGR1_CAVPO/153-289	2DM6:B	100	137	0	0	1	137	158	294	1.7099999999999999e-93	276.0	137
67	B4DPK3_HUMAN/153-290	2Y05:D	100	138	0	0	1	138	152	289	1.1099999999999999e-95	281.0	138
68	Q5JVP3_HUMAN/30-168	2Y05:D	100	139	0	0	1	139	152	290	2.85e-96	283.0	139
69	PTGR2_HUMAN/166-274	2W98:B	100	109	0	0	1	109	167	275	6.9799999999999996e-74	225.0	109
70	PTGR2_MOUSE/166-283	2ZB3:A	100	118	0	0	1	118	165	282	2.3800000000000002e-80	242.0	118
71	Q9SLN8_TOBAC/165-300	4HFJ:A	100	136	0	0	1	136	164	299	3e-93	275.0	136
72	B0F4G8_MENPI/164-298	7EQL:A	100	135	0	0	1	135	164	298	2.79e-93	275.0	135
73	Q3I1S1_MACMU/208-346	6LII:C	100	139	0	0	1	139	156	294	2.43e-96	283.0	139
74	VAT1_HUMAN/200-341	6LII:C	100	142	0	0	1	142	156	297	2.07e-98	289.0	142
75	B0AZP7_HUMAN/66-209	6LII:C	100	144	0	0	1	144	156	299	1.37e-99	292.0	144
76	B3KUF8_HUMAN/107-249	6LII:C	100	143	0	0	1	143	156	298	5.3300000000000005e-99	290.0	143
77	C9JH92_HUMAN/160-205	1YB5:B	100	46	0	0	1	46	155	200	5.24e-24	93.2	46
78	A6NP24_HUMAN/160-243	1YB5:B	100	84	0	0	1	84	155	238	1.22e-51	166.0	84
79	D3DQ76_HUMAN/160-288	1YB5:B	100	129	0	0	1	129	155	283	5.28e-83	248.0	129
80	B4DZ91_HUMAN/61-198	2C0C:A	100	138	0	0	1	138	166	303	6.96e-95	280.0	138
81	QOR1_ECOLI/152-285	1QOR:B	100	134	0	0	1	134	151	284	2.4e-88	262.0	134
82	Q88B47_PSESM/152-285	3JYN:A	100	134	0	0	1	134	152	285	8.689999999999999e-91	268.0	134
83	QOR_YEAST/160-292	3QWA:B	100	133	0	0	1	133	158	290	4.85e-89	264.0	133
84	A1KIP3_MYCBP/153-280	4RVS:B	100	128	0	0	1	128	154	281	1.03e-83	250.0	128
85	A2VHX7_MYCTU/160-286	4RVS:B	100	127	0	0	1	127	154	280	4e-83	249.0	127
86	Q6DNE7_9CYAN/439-545	5DP2:A	100	107	0	0	1	107	163	269	6.160000000000001e-70	214.0	107
87	Q7TXL8_MYCBO/1607-1718	1PQW:A	100	112	0	0	1	112	37	148	1.26e-67	204.0	112
88	Q58G70_PIG/1654-1791	2VZ8:B	100	138	0	0	1	138	1679	1816	1.51e-84	272.0	138
89	FAS_HUMAN/1679-1816	8EYI:E	100	138	0	0	1	138	822	959	2.02e-86	276.0	138
90	Q7KML1_DROME/66-199	6FN6:A	100	134	0	0	1	134	714	847	6.75e-80	258.0	134
91	Q2KB38_RHIEC/157-283	4DUP:A	100	127	0	0	1	127	157	283	5.61e-81	243.0	127
92	QORH_ARATH/167-290	5A3V:B	100	124	0	0	1	124	165	288	2.89e-84	251.0	124
93	RT4I1_HUMAN/216-335	2VN8:A	100	120	0	0	1	120	222	341	7.349999999999999e-82	248.0	120
94	B2R9Y1_HUMAN/174-294	2VN8:A	100	121	0	0	1	121	222	342	1.35e-82	249.0	121
95	O23939_FRAVE/189-288	4IDB:A	100	100	0	0	1	100	174	273	5.0499999999999994e-61	191.0	100
96	B6J066_COXB2/158-272	3TQH:A	100	115	0	0	1	115	160	274	9.01e-76	229.0	115
97	QORL1_HUMAN/156-228	7ND2:D	100	73	0	0	1	73	159	231	3.2e-44	147.0	73
98	Q2JZD9_RHIEC/161-281	4DVJ:B	100	121	0	0	1	121	165	285	2.54e-80	242.0	121
