qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
216	8X6D:B	100	56	0	0	1	56	6	61	7.36e-36	117	56
240	7Y8R:N	100	41	0	0	6	46	186	226	1.13e-21	88.2	46
240	6LTH:N	100	39	0	0	6	44	181	219	3.54e-20	84.0	46
240	6LTJ:N	100	39	0	0	6	44	181	219	3.54e-20	84.0	46
476	3UKG:A	100	52	0	0	1	52	1	52	6.99e-31	109	52
529	1IRZ:A	100	51	0	0	1	51	7	57	9.36e-32	106	51
559	8IUE:4	100	48	0	0	1	48	146	193	2.40e-25	97.4	48
665	1A5J:A	100	46	0	0	1	46	59	104	1.52e-28	99.8	46
676	6EXN:O	100	44	0	0	1	44	61	104	1.19e-22	90.9	44
681	2K9N:A	100	45	0	0	1	45	53	97	1.09e-27	97.4	45
768	7Y8R:N	100	42	0	0	4	45	185	226	2.26e-22	90.1	45
768	6LTH:N	100	40	0	0	4	43	180	219	7.07e-21	85.9	45
768	6LTJ:N	100	40	0	0	4	43	180	219	7.07e-21	85.9	45
886	6CW3:E	100	46	0	0	1	46	63	108	3.00e-30	104	46
928	7C4J:B	100	46	0	0	1	46	226	271	2.16e-26	101	46
994	6EU0:V	100	45	0	0	1	45	161	205	3.50e-26	98.2	45
1152	2CU7:A	100	46	0	0	1	46	9	54	7.16e-27	94.4	46
1199	1MBG:A	100	47	0	0	1	47	3	49	1.17e-31	105	47
1364	7ELK:A	100	49	0	0	1	49	10	58	1.01e-32	108	49
1507	7D3T:A	100	52	0	0	1	52	2	53	3.63e-33	110	52
1507	7D3T:B	100	52	0	0	1	52	2	53	3.63e-33	110	52
1507	7D3T:C	100	52	0	0	1	52	2	53	3.63e-33	110	52
1507	7D3T:D	100	52	0	0	1	52	2	53	3.92e-33	110	52
1507	7D3Y:C	100	52	0	0	1	52	1	52	2.21e-32	110	52
1507	7D3Y:D	100	51	0	0	2	52	1	51	1.07e-31	108	52
1749	2CJJ:A	100	47	0	0	1	47	1	47	5.21e-30	102	47
1904	1A5J:A	100	47	0	0	1	47	7	53	3.35e-30	103	47
1956	1A5J:A	100	55	0	0	1	55	1	55	4.64e-37	121	55
2004	1XG1:A	100	49	0	0	1	49	14	62	6.54e-32	107	49
2026	1ITY:A	100	49	0	0	1	49	8	56	1.13e-32	108	49
2097	8IUE:4	100	47	0	0	1	47	253	299	2.19e-27	102	47
2264	2M2E:A	100	49	0	0	1	49	2	50	2.02e-29	100	49
2284	1H88:C	100	33	0	0	1	33	106	138	2.89e-17	71.6	33
2558	1H8A:C	100	47	0	0	1	47	6	52	2.49e-31	106	47
2652	8XAT:B	100	51	0	0	1	51	209	259	5.38e-28	102	51
2710	1MBH:A	100	36	0	0	1	36	14	49	6.11e-22	80.9	36
2710	1MBG:A	100	36	0	0	1	36	14	49	6.11e-22	80.9	36
3010	6NVZ:A	100	46	0	0	1	46	8	53	3.80e-29	99.8	46
3045	3OSG:A	100	45	0	0	1	45	61	105	2.59e-29	101	45
3112	6J4K:A	100	52	0	0	1	52	4	55	5.29e-33	109	52
3166	3OSG:A	100	46	0	0	1	46	10	55	1.10e-28	100	46
3243	3ZQC:J	100	45	0	0	1	45	54	98	6.72e-29	100	45
3377	6TDA:L	100	44	0	0	4	47	257	300	1.29e-24	96.7	47
3611	1H88:C	100	47	0	0	1	47	2	48	2.18e-29	103	47
3656	6KKS:A	100	48	0	0	1	48	5	52	6.58e-32	108	48
3860	1H88:C	100	54	0	0	2	55	52	105	2.62e-35	118	55
3861	1H88:C	100	46	0	0	1	46	106	151	8.44e-29	101	46
3873	7FDL:F	100	21	0	0	42	62	20	40	1.29e-09	50.8	65
3902	2LTP:A	100	31	0	0	8	38	13	43	9.93e-18	70.9	38
4114	4CZZ:B	100	45	0	0	1	45	74	118	3.69e-26	94.4	45
4136	1H88:C	100	39	0	0	1	39	10	48	8.73e-24	88.6	39
4166	1ITY:A	100	53	0	0	1	53	6	58	2.81e-34	113	53
4243	6JUI:A	100	45	0	0	1	45	52	96	1.92e-27	96.7	45
4250	6S35:B	100	45	0	0	1	45	75	119	2.18e-25	92.4	45
4262	7VDV:W	100	46	0	0	1	46	182	227	8.98e-26	99.8	46
4361	7FDO:B	100	44	0	0	2	45	1	44	1.01e-26	93.2	45
4373	6EXN:O	100	47	0	0	1	47	8	54	6.69e-25	97.4	47
4386	6JUI:A	100	46	0	0	2	47	1	46	1.26e-28	99.8	47
4389	1MBG:A	100	41	0	0	1	41	9	49	2.34e-25	89.7	41
4439	7FDL:J	100	24	0	0	1	24	20	43	2.09e-13	58.5	24
4439	7FDL:B	100	24	0	0	1	24	21	44	2.18e-13	58.5	24
4439	7FDL:H	100	24	0	0	1	24	21	44	2.18e-13	58.5	24
4439	7FDL:D	100	24	0	0	1	24	22	45	2.22e-13	58.5	24
4439	6KKS:A	100	24	0	0	1	24	80	103	9.13e-13	58.5	24
4439	7FDL:F	100	21	0	0	1	21	20	40	1.10e-10	51.6	24
4474	1H8A:C	100	46	0	0	1	46	58	103	2.28e-29	101	46
4483	9ESI:W	100	47	0	0	1	47	3	49	1.65e-26	102	47
4490	9ESI:W	100	45	0	0	1	45	55	99	5.60e-24	94.7	45
4529	6KKS:A	100	46	0	0	1	46	58	103	2.34e-29	101	46
4571	7W59:L	100	45	0	0	1	45	57	101	4.10e-24	95.1	45
4610	5EYB:A	100	45	0	0	1	45	160	204	8.47e-27	100	45
4814	1X41:A	100	47	0	0	1	47	8	54	3.51e-32	107	47
4818	2LLK:A	100	45	0	0	1	45	5	49	7.60e-28	96.3	45
5103	2EQR:A	100	46	0	0	1	46	12	57	2.34e-30	102	46
5303	7W59:L	100	39	0	0	1	39	13	51	2.62e-20	84.0	39
5347	1H88:C	100	47	0	0	1	47	54	100	3.81e-30	105	47
5387	3ZQC:J	100	47	0	0	1	47	2	48	4.68e-32	108	47
