qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
4	5BYN:B	100	114	0	0	1	114	124	237	2.37e-75	225	114
11	4D69:A	100	234	0	0	1	234	1	234	3.24e-171	473	234
11	4D69:D	100	234	0	0	1	234	1	234	3.24e-171	473	234
11	4D69:F	100	234	0	0	1	234	1	234	3.24e-171	473	234
11	4D69:I	100	234	0	0	1	234	1	234	3.24e-171	473	234
11	1SBF:A	100	234	0	0	1	234	1	234	3.24e-171	473	234
17	1G7Y:F	100	229	0	0	1	229	2	230	7.95e-157	437	229
53	1LES:D	100	43	0	0	187	229	1	43	5.65e-24	93.2	229
63	2B7Y:C	100	180	0	0	1	180	2	181	1.57e-131	370	223
63	2B7Y:D	100	43	0	0	181	223	1	43	1.33e-23	92.0	223
64	1QMO:H	100	111	0	0	131	241	1	111	9.41e-77	230	241
64	1QMO:D	100	112	0	0	1	112	2	113	4.50e-74	223	241
82	2ZBJ:A	100	114	0	0	1	114	124	237	5.03e-77	229	114
88	7MGC:B	100	112	0	0	130	241	1	112	2.73e-74	228	241
88	2A7A:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	6GW9:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	4PF5:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	4PF5:B	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1DQ1:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1DQ5:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1DQ6:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1DQ0:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1BXH:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1BXH:B	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1BXH:C	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1BXH:D	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	2YZ4:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1QDO:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1QDO:B	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1QDO:C	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1QDO:D	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1QDC:A	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1QDC:B	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1QDC:C	100	112	0	0	130	241	1	112	2.82e-74	228	241
88	1QDC:D	100	112	0	0	130	241	1	112	2.82e-74	228	241
