	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	B1FZ96_9BURK/81-196	4KE3:D	100	116	0	0	1	116	81	196	4.5699999999999995e-81	239.0	116
1	Q8PG02_XANAC/102-196	6NV6:D	100	95	0	0	1	95	102	196	3.47e-63	192.0	95
2	Q8Z859_SALTI/97-197	4KH7:B	100	101	0	0	1	101	101	201	3.3700000000000005e-73	218.0	101
3	GST2_YEAST/130-220	3IBH:A	100	91	0	0	1	91	112	202	2.13e-63	193.0	91
4	A7A0K1_YEAS7/115-206	3IBH:A	100	92	0	0	1	92	111	202	7.78e-64	194.0	92
5	A1TY67_MARAV/134-202	4N0V:A	100	69	0	0	1	69	134	202	2.4499999999999997e-42	139.0	69
6	Q92SP3_RHIME/102-206	4MDC:D	100	105	0	0	1	105	105	209	3.17e-72	217.0	105
7	Q2RYG8_RHORT/135-198	4O7H:B	100	64	0	0	1	64	135	198	3.89e-44	143.0	64
8	B8GVR6_CAUCN/118-208	5NR1:A	100	91	0	0	1	91	112	202	2.03e-60	186.0	91
9	D0XUU7_9CAUL/114-204	5NR1:A	100	91	0	0	1	91	112	202	2.03e-60	186.0	91
10	Q9A2C6_CAUCR/114-204	5NR1:A	100	91	0	0	1	91	112	202	2.03e-60	186.0	91
11	Q4K8I0_PSEF5/93-193	3M3M:A	100	101	0	0	1	101	94	194	2.61e-70	211.0	101
12	A7ILT8_XANP2/93-192	4HZ2:B	100	100	0	0	1	100	94	193	4.85e-69	207.0	100
13	D2MEM6_RHOPA/179-268	3M8N:D	100	90	0	0	1	90	106	195	4.78e-63	192.0	90
14	Q6N1S2_RHOPA/105-194	3M8N:D	100	90	0	0	1	90	106	195	4.78e-63	192.0	90
15	B3Q7U5_RHOPT/105-194	3M8N:D	100	90	0	0	1	90	106	195	4.78e-63	192.0	90
16	B9VX79_9BIVA/108-200	3QAV:A	100	93	0	0	1	93	104	196	5.38e-62	190.0	93
17	Q9ZS17_ALOMY/109-205	6RIV:B	100	97	0	0	1	97	109	205	8.17e-67	202.0	97
18	B6SKA0_MAIZE/91-201	1BYE:D	100	111	0	0	1	111	90	200	1.18e-76	228.0	111
19	GSTF1_MAIZE/91-201	1BYE:D	100	111	0	0	1	111	90	200	1.18e-76	228.0	111
20	O80852_ARATH/107-202	6EZY:B	100	96	0	0	1	96	106	201	1.1e-65	199.0	96
21	Q9ZP62_MAIZE/107-202	1AW9:A	100	96	0	0	1	96	106	201	8.33e-64	194.0	96
22	B4FK84_MAIZE/107-202	1AW9:A	100	96	0	0	1	96	106	201	8.33e-64	194.0	96
23	B9IBH5_POPTR/108-203	5F06:B	100	96	0	0	1	96	107	202	1.61e-65	199.0	96
24	D2WL65_POPTR/108-203	5F06:B	100	96	0	0	1	96	107	202	1.61e-65	199.0	96
25	B9GQ64_POPTR/102-206	5EY6:B	100	105	0	0	1	105	101	205	1.64e-73	219.0	105
26	A9PHH6_POPTR/110-203	4RI6:B	100	94	0	0	1	94	109	202	5.07e-64	195.0	94
27	Q8H8E0_ORYSJ/117-209	8IX7:B	100	93	0	0	1	93	116	208	5.72e-62	190.0	93
28	A2XC69_ORYSI/117-209	8IX7:B	100	93	0	0	1	93	116	208	5.72e-62	190.0	93
29	A9PBD6_POPTR/107-202	5F05:D	100	96	0	0	1	96	105	200	1.43e-63	194.0	96
30	D2WL63_POPTR/107-202	5F05:D	100	96	0	0	1	96	105	200	1.43e-63	194.0	96
31	B9IBH2_POPTR/119-214	5F05:D	100	96	0	0	1	96	105	200	1.43e-63	194.0	96
32	GSTF4_ARATH/111-206	5A4U:E	100	96	0	0	1	96	110	205	1.17e-62	191.0	96
33	C0Z3B1_ARATH/12-107	5A4U:E	100	96	0	0	1	96	110	205	1.17e-62	191.0	96
34	Q9SBE3_ARATH/1-90	5A4U:E	100	90	0	0	1	90	116	205	4.68e-58	179.0	90
35	Q55139_SYNY3/105-175	8AI8:B	100	71	0	0	1	71	105	175	8.010000000000001e-43	139.0	71
36	A5E437_LODEL/139-210	4IVF:F	100	72	0	0	1	72	137	208	5.1399999999999994e-48	154.0	72
37	D3VKV1_XENNE/131-202	4L8E:A	100	72	0	0	1	72	125	196	1.0400000000000001e-47	152.0	72
38	C1HNA7_9ESCH/115-197	5HFK:A	100	83	0	0	1	83	115	197	9.33e-60	183.0	83
