qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
3	1V75:A	100	101	0	0	1	101	6	106	5.21e-71	210	101
20	2R80:D	100	105	0	0	1	105	7	111	5.32e-73	216	105
21	1SPG:A	100	143	0	0	1	143	1	143	2.35e-99	284	143
46	1YHU:U	100	99	0	0	1	99	14	112	6.12e-68	202	99
49	2ZFB:B	100	105	0	0	1	105	7	111	2.17e-72	214	105
50	3HF4:F	100	105	0	0	1	105	7	111	2.75e-75	221	105
61	1MBS:A	100	153	0	0	1	153	1	153	2.48e-108	307	153
124	2RI4:L	100	105	0	0	1	105	6	110	3.10e-74	219	105
154	3GDJ:C	100	101	0	0	1	101	6	106	4.28e-70	208	101
192	3MVC:A	100	109	0	0	1	109	7	115	4.77e-78	229	109
193	2QMB:C	100	101	0	0	1	101	6	106	5.21e-71	210	101
221	7K4M:D	100	81	0	0	1	81	8	88	3.22e-54	167	81
230	1XQ5:D	100	105	0	0	1	105	7	111	1.86e-73	217	105
236	1HBR:D	100	105	0	0	1	105	7	111	5.32e-73	216	105
241	7K4M:D	100	98	0	0	1	98	8	105	7.63e-69	205	98
245	1MWD:A	100	107	0	0	1	107	6	112	7.29e-73	216	107
245	1MWD:B	100	107	0	0	1	107	6	112	7.29e-73	216	107
245	1MWC:A	100	107	0	0	1	107	6	112	7.29e-73	216	107
245	1MWC:B	100	107	0	0	1	107	6	112	7.29e-73	216	107
245	1PMB:A	100	107	0	0	1	107	6	112	7.29e-73	216	107
245	1PMB:B	100	107	0	0	1	107	6	112	7.29e-73	216	107
245	1MYG:A	100	107	0	0	1	107	6	112	7.29e-73	216	107
245	1MYG:B	100	107	0	0	1	107	6	112	7.29e-73	216	107
249	1D8U:B	100	110	0	0	1	110	17	126	1.23e-72	216	110
254	4F4O:K	100	105	0	0	1	105	7	111	6.48e-74	218	105
266	1HDS:C	100	141	0	0	1	141	1	141	9.64e-98	280	141
268	1LHT:A	100	153	0	0	1	153	1	153	1.01e-107	306	153
293	3GYS:H	100	105	0	0	1	105	6	110	2.98e-72	214	105
320	3OZV:B	100	98	0	0	1	98	6	103	3.11e-62	196	98
338	2D2N:B	100	107	0	0	1	107	6	112	3.57e-73	216	107
351	1EMY:A	100	153	0	0	1	153	1	153	8.65e-109	308	153
365	7K4M:D	100	36	0	0	1	36	32	67	7.44e-21	80.9	37
392	4H2L:A	100	101	0	0	1	101	6	106	2.48e-69	206	101
402	1F5O:A	100	110	0	0	1	110	15	124	1.52e-74	220	110
