qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
4	5MT3:N	100	25	0	0	1	25	1	25	6.27e-13	59.7	43
15	6TC2:F	100	26	0	0	1	26	1	26	5.40e-14	62.4	82
15	6Z7W:P	100	26	0	0	1	26	1	26	5.40e-14	62.4	82
15	5MT3:R	100	26	0	0	1	26	1	26	5.40e-14	62.4	82
15	5MT3:V	100	26	0	0	1	26	1	26	5.40e-14	62.4	82
15	5MAM:B	100	26	0	0	1	26	1	26	5.40e-14	62.4	82
15	5MAM:Z	100	26	0	0	1	26	1	26	5.40e-14	62.4	82
15	6GNQ:V	100	26	0	0	1	26	2	27	5.45e-14	62.4	82
15	2VK0:D	100	26	0	0	1	26	2	27	5.45e-14	62.4	82
15	7SL2:E	100	26	0	0	1	26	2	27	5.45e-14	62.4	82
15	6GNQ:F	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	6GNQ:T	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	2W44:F	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	6TC2:D	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	2TCI:B	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	3ZQR:J	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	3ZQR:L	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	5UQA:F	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	1EVR:F	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	1G7B:H	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	1G7A:H	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	4M4J:B	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	4M4F:B	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	4AJZ:D	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	5MT3:J	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
15	5MT3:P	100	26	0	0	1	26	3	28	5.50e-14	62.4	82
20	5MT3:N	100	25	0	0	1	25	1	25	2.99e-12	59.7	82
32	7SL1:C	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	7SL1:D	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	7PG2:F	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	7PG2:J	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	7PG4:J	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	7PG3:F	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	7PG3:J	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	7PG0:F	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	7PG0:J	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
32	6VEP:H	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	7U6E:B	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	7YQ3:B	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	7YQ4:B	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	7YQ5:B	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	6HN5:B	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	7SL7:I	100	23	0	0	1	23	3	25	4.41e-12	55.5	35
32	7SL7:J	100	23	0	0	1	23	3	25	4.41e-12	55.5	35
32	7PG2:D	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	7PG4:D	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	7PG3:D	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	7PG0:D	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	8GUY:B	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	8GUY:D	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	5UU3:X	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
32	6JK8:D	100	23	0	0	1	23	2	24	4.41e-12	55.5	35
40	3GF1:A	100	70	0	0	1	70	1	70	2.05e-50	154	70
40	2GF1:A	100	70	0	0	1	70	1	70	2.05e-50	154	70
40	1BQT:A	100	70	0	0	1	70	1	70	2.05e-50	154	70
40	1PMX:A	100	70	0	0	1	70	1	70	2.05e-50	154	70
40	7WRQ:C	100	65	0	0	1	65	1	65	8.23e-47	145	70
40	1WQJ:I	100	62	0	0	2	63	1	62	1.48e-44	139	70
40	7S0Q:D	100	61	0	0	3	63	1	61	1.69e-43	137	70
54	8X06:D	100	21	0	0	3	23	1	21	1.89e-09	49.7	39
54	8X2M:D	100	19	0	0	5	23	1	19	1.74e-07	44.7	39
54	7YRR:C	100	19	0	0	2	20	1	19	1.86e-07	44.7	39
54	7YRR:D	100	19	0	0	2	20	1	19	1.86e-07	44.7	39
54	6FF3:B	100	19	0	0	1	19	3	21	2.70e-07	44.3	39
57	8CLS:D	100	25	0	0	1	25	3	27	7.08e-12	57.0	81
58	2WS7:F	100	16	0	0	1	16	4	19	7.84e-06	39.7	35
58	2WC0:D	100	16	0	0	1	16	4	19	7.84e-06	39.7	35
58	2WC0:F	100	16	0	0	1	16	4	19	7.84e-06	39.7	35
58	2WBY:F	100	16	0	0	1	16	4	19	7.86e-06	39.7	35
58	2WS7:B	100	16	0	0	1	16	4	19	7.86e-06	39.7	35
58	5BOQ:D	100	16	0	0	1	16	2	17	7.95e-06	39.7	35
58	6BFC:b	100	16	0	0	1	16	4	19	1.18e-05	39.7	35
62	7SL1:C	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7SL1:D	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7PG2:F	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7PG2:J	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7PG4:J	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7PG3:F	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7PG3:J	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7PG0:F	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7PG0:J	100	23	0	0	1	23	1	23	4.36e-12	55.5	35
62	7SL7:I	100	23	0	0	1	23	3	25	4.41e-12	55.5	35
62	7SL7:J	100	23	0	0	1	23	3	25	4.41e-12	55.5	35
62	5UDP:D	100	23	0	0	1	23	4	26	4.44e-12	55.5	35
62	5UDP:J	100	23	0	0	1	23	4	26	4.44e-12	55.5	35
62	2WS6:B	100	23	0	0	1	23	4	26	4.44e-12	55.5	35
62	5BQQ:B	100	23	0	0	1	23	4	26	4.48e-12	55.5	35
62	8EZ0:F	100	23	0	0	1	23	1	23	1.14e-11	55.5	35
62	8EZ0:G	100	23	0	0	1	23	1	23	1.14e-11	55.5	35
62	6PXV:F	100	23	0	0	1	23	1	23	1.14e-11	55.5	35
62	6PXV:G	100	23	0	0	1	23	1	23	1.14e-11	55.5	35
62	6PXW:E	100	23	0	0	1	23	1	23	1.14e-11	55.5	35
62	6PXW:F	100	23	0	0	1	23	1	23	1.14e-11	55.5	35
62	8EYX:D	100	23	0	0	1	23	1	23	1.14e-11	55.5	35
62	1SDB:B	100	22	0	0	1	22	2	23	5.11e-11	52.8	35
62	2CEU:B	100	22	0	0	1	22	3	24	5.13e-11	52.8	35
62	2CEU:D	100	22	0	0	1	22	3	24	5.13e-11	52.8	35
66	6VWG:I	100	24	0	0	6	29	33	56	6.09e-12	55.5	29
66	6VWI:I	100	24	0	0	6	29	33	56	6.09e-12	55.5	29
66	8VJC:D	100	24	0	0	6	29	32	55	6.09e-12	55.5	29
66	8VJB:D	100	24	0	0	6	29	32	55	6.09e-12	55.5	29
66	8VJB:F	100	24	0	0	6	29	32	55	6.09e-12	55.5	29
66	8U4E:D	100	24	0	0	6	29	32	55	6.09e-12	55.5	29
66	8U4C:D	100	24	0	0	6	29	32	55	6.09e-12	55.5	29
66	8U4C:F	100	24	0	0	6	29	32	55	6.09e-12	55.5	29
66	2V5P:C	100	21	0	0	9	29	35	55	8.31e-10	50.1	29
66	2V5P:D	100	21	0	0	9	29	35	55	8.31e-10	50.1	29
66	8VJC:E	100	20	0	0	10	29	34	53	4.70e-09	48.1	29
66	8U4E:E	100	20	0	0	10	29	34	53	4.70e-09	48.1	29
66	6UM2:B	100	20	0	0	10	29	37	56	4.92e-09	48.1	29
66	8VJC:C	100	18	0	0	12	29	36	53	2.14e-07	43.9	29
66	8VJB:C	100	18	0	0	12	29	36	53	2.14e-07	43.9	29
66	8VJB:E	100	18	0	0	12	29	36	53	2.14e-07	43.9	29
66	8U4E:C	100	18	0	0	12	29	36	53	2.14e-07	43.9	29
66	8U4C:C	100	18	0	0	12	29	36	53	2.14e-07	43.9	29
66	8U4C:E	100	18	0	0	12	29	36	53	2.14e-07	43.9	29
69	5U8Q:B	100	23	0	0	11	33	36	58	5.39e-12	55.8	33
69	7YRR:C	100	23	0	0	11	33	36	58	5.39e-12	55.8	33
69	7YRR:D	100	23	0	0	11	33	36	58	5.39e-12	55.8	33
69	2DSP:I	100	22	0	0	12	33	39	60	7.41e-11	53.1	33
69	8XJS:C	100	21	0	0	13	33	38	58	3.64e-10	51.2	33
69	8X06:C	100	21	0	0	13	33	38	58	3.64e-10	51.2	33
69	8XK1:C	100	21	0	0	13	33	38	58	3.64e-10	51.2	33
69	8XK1:E	100	21	0	0	13	33	38	58	3.64e-10	51.2	33
69	8X2M:C	100	21	0	0	13	33	38	58	3.64e-10	51.2	33
69	8X2M:E	100	21	0	0	13	33	38	58	3.64e-10	51.2	33
69	4XSS:B	100	21	0	0	13	33	39	59	3.73e-10	51.2	33
69	2DSQ:C	100	21	0	0	13	33	40	60	3.81e-10	51.2	33
69	1B9G:A	100	20	0	0	14	33	29	48	1.97e-09	49.3	33
69	8XK1:D	100	20	0	0	14	33	37	56	2.01e-09	49.3	33
69	8XK1:F	100	20	0	0	14	33	37	56	2.01e-09	49.3	33
69	2DSQ:I	100	20	0	0	14	33	41	60	2.26e-09	49.3	33
69	6FF3:B	100	19	0	0	15	33	43	61	1.77e-08	47.0	33
73	7S0Q:D	100	36	0	0	1	36	24	59	1.31e-22	82.8	36
73	1WQJ:I	100	36	0	0	1	36	25	60	1.34e-22	82.8	36
73	7WRQ:C	100	36	0	0	1	36	26	61	1.45e-22	82.8	36
73	3GF1:A	100	36	0	0	1	36	26	61	1.65e-22	82.8	36
73	2GF1:A	100	36	0	0	1	36	26	61	1.65e-22	82.8	36
73	1BQT:A	100	36	0	0	1	36	26	61	1.65e-22	82.8	36
73	1PMX:A	100	36	0	0	1	36	26	61	1.65e-22	82.8	36
73	5U8Q:B	100	23	0	0	14	36	36	58	4.34e-12	56.2	36
73	7YRR:C	100	23	0	0	14	36	36	58	4.34e-12	56.2	36
73	7YRR:D	100	23	0	0	14	36	36	58	4.34e-12	56.2	36
73	8XJS:C	100	21	0	0	16	36	38	58	2.93e-10	51.6	36
73	8X06:C	100	21	0	0	16	36	38	58	2.93e-10	51.6	36
73	8XK1:C	100	21	0	0	16	36	38	58	2.93e-10	51.6	36
73	8XK1:E	100	21	0	0	16	36	38	58	2.93e-10	51.6	36
73	8X2M:C	100	21	0	0	16	36	38	58	2.93e-10	51.6	36
73	8X2M:E	100	21	0	0	16	36	38	58	2.93e-10	51.6	36
73	4XSS:B	100	21	0	0	16	36	39	59	3.00e-10	51.6	36
73	1TGR:A	100	20	0	0	17	36	32	51	1.42e-09	49.7	36
73	1TGR:B	100	20	0	0	17	36	32	51	1.42e-09	49.7	36
73	1B9G:A	100	20	0	0	17	36	29	48	1.59e-09	49.7	36
73	8XK1:D	100	20	0	0	17	36	37	56	1.62e-09	49.7	36
73	8XK1:F	100	20	0	0	17	36	37	56	1.62e-09	49.7	36
73	2DSQ:I	100	20	0	0	17	36	41	60	1.82e-09	49.7	36
73	6FF3:B	100	19	0	0	18	36	43	61	1.43e-08	47.4	36
76	5MT3:N	100	26	0	0	4	29	1	26	5.40e-14	62.8	51
78	2V5P:C	100	21	0	0	10	30	35	55	1.24e-09	49.7	30
78	2V5P:D	100	21	0	0	10	30	35	55	1.24e-09	49.7	30
78	8VJC:E	100	20	0	0	11	30	34	53	6.99e-09	47.8	30
78	8U4E:E	100	20	0	0	11	30	34	53	6.99e-09	47.8	30
78	6UM2:B	100	20	0	0	11	30	37	56	7.31e-09	47.8	30
78	8VJC:C	100	18	0	0	13	30	36	53	2.24e-07	43.9	30
78	8VJB:C	100	18	0	0	13	30	36	53	2.24e-07	43.9	30
78	8VJB:E	100	18	0	0	13	30	36	53	2.24e-07	43.9	30
78	8U4E:C	100	18	0	0	13	30	36	53	2.24e-07	43.9	30
78	8U4C:C	100	18	0	0	13	30	36	53	2.24e-07	43.9	30
78	8U4C:E	100	18	0	0	13	30	36	53	2.24e-07	43.9	30
80	5MT3:N	100	26	0	0	1	26	1	26	6.56e-15	63.9	27
88	2V5P:C	100	21	0	0	12	32	35	55	9.53e-10	50.1	32
88	2V5P:D	100	21	0	0	12	32	35	55	9.53e-10	50.1	32
88	8VJC:E	100	20	0	0	13	32	34	53	5.40e-09	48.1	32
88	8U4E:E	100	20	0	0	13	32	34	53	5.40e-09	48.1	32
88	6UM2:B	100	20	0	0	13	32	37	56	5.64e-09	48.1	32
88	8VJC:C	100	18	0	0	15	32	36	53	2.46e-07	43.9	32
88	8VJB:C	100	18	0	0	15	32	36	53	2.46e-07	43.9	32
88	8VJB:E	100	18	0	0	15	32	36	53	2.46e-07	43.9	32
88	8U4E:C	100	18	0	0	15	32	36	53	2.46e-07	43.9	32
88	8U4C:C	100	18	0	0	15	32	36	53	2.46e-07	43.9	32
88	8U4C:E	100	18	0	0	15	32	36	53	2.46e-07	43.9	32
89	1TGR:A	100	22	0	0	1	22	3	24	6.37e-11	52.4	22
89	1TGR:B	100	22	0	0	1	22	3	24	6.37e-11	52.4	22
89	1B9G:A	100	22	0	0	1	22	3	24	7.12e-11	52.4	22
89	7S0Q:D	100	22	0	0	1	22	1	22	7.80e-11	52.4	22
89	4XSS:B	100	22	0	0	1	22	1	22	7.80e-11	52.4	22
89	2DSQ:C	100	22	0	0	1	22	2	23	7.99e-11	52.4	22
89	1IMX:A	100	22	0	0	1	22	1	22	7.99e-11	52.4	22
89	1WQJ:I	100	22	0	0	1	22	2	23	7.99e-11	52.4	22
89	2DSR:I	100	22	0	0	1	22	2	23	8.17e-11	52.4	22
89	2DSQ:I	100	22	0	0	1	22	2	23	8.17e-11	52.4	22
89	1H59:A	100	22	0	0	1	22	2	23	8.17e-11	52.4	22
89	1GZY:B	100	22	0	0	1	22	1	22	8.36e-11	52.4	22
89	1GZR:B	100	22	0	0	1	22	1	22	8.36e-11	52.4	22
89	7WRQ:C	100	22	0	0	1	22	3	24	8.56e-11	52.4	22
89	1GZZ:B	100	22	0	0	1	22	3	24	8.76e-11	52.4	22
89	1H02:B	100	22	0	0	1	22	1	22	8.76e-11	52.4	22
89	2DSP:I	100	22	0	0	1	22	2	23	8.97e-11	52.4	22
89	3GF1:A	100	22	0	0	1	22	3	24	9.62e-11	52.4	22
89	2GF1:A	100	22	0	0	1	22	3	24	9.62e-11	52.4	22
89	1BQT:A	100	22	0	0	1	22	3	24	9.62e-11	52.4	22
