	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	Q6A4J9_MEDSC/56-80	2ILN:I	100	25	0	0	1	25	1	25	8.08e-15	62.4	25
1	Q6A4J9_MEDSC/56-80	1MVZ:A	100	25	0	0	1	25	8	32	9.99e-15	62.4	25
2	IBB_MEDSC/8-32	2ILN:I	100	25	0	0	1	25	1	25	8.08e-15	62.4	25
3	IBB_MEDSC/8-32	1MVZ:A	100	25	0	0	1	25	8	32	9.99e-15	62.4	25
4	IBB_HORVU/9-33	2FJ8:A	100	25	0	0	1	25	6	30	8.12e-14	61.6	25
5	IBB_HORVU/9-33	1C2A:A	100	25	0	0	1	25	6	30	8.12e-14	61.6	25
6	IBB_HORVU/67-91	2FJ8:A	100	25	0	0	1	25	65	89	4.61e-13	59.7	25
7	IBB_HORVU/67-91	1C2A:A	100	25	0	0	1	25	65	89	4.61e-13	59.7	25
8	IBB_HORVU/67-91	1TX6:I	100	25	0	0	1	25	64	88	4.71e-13	59.7	25
9	IBB_HORVU/67-91	1TX6:J	100	25	0	0	1	25	64	88	4.71e-13	59.7	25
10	Q8W4Y1_LENCT/50-74	2AIH:A	100	25	0	0	1	25	8	32	2.28e-14	61.6	25
11	IBB_LENCU/50-74	2AIH:A	100	25	0	0	1	25	8	32	2.28e-14	61.6	25
12	Q8W4Y6_LENER/50-74	2AIH:A	100	25	0	0	1	25	8	32	2.28e-14	61.6	25
13	C7BUS0_LENCU/50-74	2AIH:A	100	25	0	0	1	25	8	32	2.28e-14	61.6	25
14	Q8W4Y3_9FABA/50-74	2AIH:A	100	25	0	0	1	25	8	32	2.28e-14	61.6	25
15	Q8W4Y2_LENCU/50-74	2AIH:A	100	25	0	0	1	25	8	32	2.28e-14	61.6	25
16	Q8W4Y7_LENCU/50-74	2AIH:A	100	25	0	0	1	25	8	32	2.28e-14	61.6	25
17	IBB_HORVU/93-118	2FJ8:A	100	26	0	0	1	26	91	116	1.2e-13	61.2	26
18	IBB_HORVU/93-118	1C2A:A	100	26	0	0	1	26	91	116	1.2e-13	61.2	26
19	IBB1_SOYBN/47-72	1D6R:I	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
20	IBB1_SOYBN/47-72	1K9B:A	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
21	IBB1_SOYBN/47-72	5J4Q:B	100	26	0	0	1	26	2	27	1.9e-15	64.3	26
22	IBB1_SOYBN/47-72	1BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
23	IBB1_SOYBN/47-72	2BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
24	C6SVL8_SOYBN/54-79	1D6R:I	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
25	C6SVL8_SOYBN/54-79	1K9B:A	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
26	C6SVL8_SOYBN/54-79	5J4Q:B	100	26	0	0	1	26	2	27	1.9e-15	64.3	26
27	C6SVL8_SOYBN/54-79	1BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
28	C6SVL8_SOYBN/54-79	2BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
29	Q84LF5_9FABA/48-73	1D6R:I	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
30	Q84LF5_9FABA/48-73	1K9B:A	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
31	Q84LF5_9FABA/48-73	5J4Q:B	100	26	0	0	1	26	2	27	1.9e-15	64.3	26
32	Q84LF5_9FABA/48-73	1BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
33	Q84LF5_9FABA/48-73	2BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
34	Q53ZY0_SOYBN/47-72	1D6R:I	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
35	Q53ZY0_SOYBN/47-72	1K9B:A	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
36	Q53ZY0_SOYBN/47-72	5J4Q:B	100	26	0	0	1	26	2	27	1.9e-15	64.3	26
37	Q53ZY0_SOYBN/47-72	1BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
38	Q53ZY0_SOYBN/47-72	2BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
39	Q8RU24_GLYSO/54-79	1D6R:I	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
40	Q8RU24_GLYSO/54-79	1K9B:A	100	26	0	0	1	26	3	28	1.64e-15	64.3	26
41	Q8RU24_GLYSO/54-79	5J4Q:B	100	26	0	0	1	26	2	27	1.9e-15	64.3	26
42	Q8RU24_GLYSO/54-79	1BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
43	Q8RU24_GLYSO/54-79	2BBI:A	100	26	0	0	1	26	8	33	2.26e-15	64.3	26
