	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	1apa	1APA:A	100	261	0	0	1	261	1	261	1.18e-191	527	261
1	1qcia	1QCG:B	100	262	0	0	1	262	1	262	7.369999999999999e-191	525	262
2	1abra	1ABR:A	100	251	0	0	1	251	1	251	8.93e-182	501	251
3	1fmp	4MX1:A	100	267	0	0	1	267	2	268	4.9800000000000004e-194	533	267
4	1mrj	1MRJ:A	100	247	0	0	1	247	1	247	1.47e-169	470	247
5	1mrj	1MRK:A	100	247	0	0	1	247	1	247	1.47e-169	470	247
6	1mrj	1TCS:A	100	247	0	0	1	247	1	247	1.47e-169	470	247
7	1mrj	1QD2:A	100	247	0	0	1	247	1	247	1.47e-169	470	247
8	1mrg	1MRG:A	100	246	0	0	1	246	1	246	2.85e-171	474	246
9	1cf5a	1CF5:A	100	249	0	0	1	249	1	249	3.91e-175	484	249
10	1cf5a	1CF5:B	100	249	0	0	1	249	1	249	3.91e-175	484	249
