qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
6	8HOV:D	100	73	0	0	4	76	1	73	4.89e-47	147	76
14	8IA3:E	100	56	0	0	1	56	1	56	1.67e-35	117	56
45	5SY5:F	100	47	0	0	6	52	1	47	2.21e-23	92.4	52
60	4F3L:B	100	54	0	0	1	54	3	56	3.23e-27	102	54
60	8OSL:N	100	50	0	0	1	50	6	55	6.55e-25	96.7	54
169	2LFH:B	100	42	0	0	1	42	25	66	1.49e-24	88.2	42
213	8XSB:B	100	46	0	0	1	46	3	48	1.83e-22	89.7	46
264	2LFH:B	100	41	0	0	1	41	25	65	1.18e-23	85.9	41
288	5GNJ:B	100	49	0	0	1	49	2	50	1.61e-27	96.3	49
317	7D8T:B	100	54	0	0	1	54	8	61	4.79e-32	111	54
479	2QL2:B	100	42	0	0	1	42	2	43	1.77e-22	82.8	44
496	8OSK:M	100	51	0	0	1	51	6	56	3.40e-25	97.1	51
562	5I50:B	100	45	0	0	1	45	12	56	2.45e-22	83.6	45
664	4F3L:B	100	53	0	0	2	54	4	56	1.22e-26	101	54
664	8OSL:N	100	49	0	0	2	50	7	55	2.45e-24	95.1	54
675	5SY7:B	100	52	0	0	1	52	1	52	1.03e-24	96.3	52
742	1UKL:F	100	39	0	0	13	51	1	39	1.71e-20	78.2	51
770	8OSB:B	100	46	0	0	1	46	14	59	1.69e-24	88.2	46
797	8OSB:B	100	49	0	0	1	49	11	59	9.87e-27	94.0	49
870	7WZ6:B	100	42	0	0	7	48	1	42	1.70e-22	82.8	48
878	8OVW:B	100	49	0	0	1	49	6	54	1.76e-25	92.0	49
1057	6OD3:E	100	54	0	0	1	54	3	56	3.98e-29	100	54
1140	5EYO:C	100	34	0	0	1	34	5	38	1.41e-17	70.9	36
1179	7Z5I:B	100	52	0	0	1	52	4	55	1.28e-28	98.6	52
1195	7Y62:A	100	20	0	0	13	32	1	20	2.62e-07	44.3	32
1195	7Y62:B	100	18	0	0	13	30	1	18	1.73e-05	39.7	32
1282	8OTT:M	100	51	0	0	1	51	3	53	5.07e-28	97.1	53
1384	5EYO:C	100	52	0	0	1	52	5	56	4.48e-30	103	52
1452	1A0A:B	100	57	0	0	1	57	2	58	4.99e-33	110	57
1490	2MH3:B	100	58	0	0	1	58	10	67	8.61e-31	104	58
1585	6G6J:C	100	48	0	0	6	53	1	48	1.89e-25	91.3	53
1585	6G6L:A	100	48	0	0	6	53	1	48	1.89e-25	91.3	53
1585	6G6L:E	100	48	0	0	6	53	1	48	1.89e-25	91.3	53
1585	6G6L:C	100	48	0	0	6	53	2	49	1.94e-25	91.3	53
1585	6G6L:G	100	47	0	0	7	53	1	47	1.51e-24	89.0	53
1585	5I4Z:A	100	42	0	0	12	53	1	42	2.23e-21	80.9	53
1585	5I4Z:B	100	42	0	0	12	53	1	42	2.23e-21	80.9	53
1600	6MGM:B	100	42	0	0	1	42	4	45	6.71e-25	88.6	42
1625	1AM9:C	100	32	0	0	1	32	6	37	2.75e-15	64.7	32
1633	2YPA:A	100	53	0	0	1	53	7	59	6.64e-33	109	53
1683	6OD3:E	100	54	0	0	7	60	3	56	7.30e-29	99.8	60
1720	6FX5:B	100	42	0	0	11	52	1	42	3.56e-25	90.5	52
1720	4ATH:A	100	42	0	0	11	52	2	43	3.86e-25	90.5	52
1720	4ATH:B	100	42	0	0	11	52	4	45	4.08e-25	90.5	52
1720	7EOD:A	100	41	0	0	12	52	1	41	1.20e-24	89.0	52
1720	7D8S:B	100	42	0	0	11	52	1	42	5.36e-24	90.5	52
1720	7EOD:D	100	40	0	0	13	52	1	40	1.37e-23	86.3	52
1720	6FX5:A	100	39	0	0	14	52	1	39	1.32e-22	84.0	52
1729	5I50:B	100	33	0	0	1	33	12	44	5.79e-15	64.3	33
1750	4AYA:A	100	42	0	0	1	42	6	47	3.40e-24	87.0	42
1795	7XI3:A	100	54	0	0	1	54	4	57	1.30e-27	103	54
