qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
10	6EF3:A	100	239	0	0	1	239	9	247	4.53e-172	476	243
67	8YIY:Y	100	113	0	0	1	113	30	142	9.56e-77	229	125
88	9GBK:J	100	184	0	0	1	184	3	186	1.33e-131	369	184
88	7LS5:X	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	7TEO:J	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	7TEO:X	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	7TEJ:J	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	7TEJ:X	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	4G4S:J	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	8RVQ:J	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	8RVQ:X	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	9GBK:X	100	184	0	0	1	184	5	188	1.43e-131	369	184
88	4RUR:I	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4RUR:W	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4INU:I	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4INU:W	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4INT:I	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4INT:W	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4INR:I	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4INR:W	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	5JHS:I	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	5JHS:W	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	5JHR:I	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	5JHR:W	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	6EF3:3	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4R00:I	100	184	0	0	1	184	6	189	1.48e-131	369	184
88	4R00:W	100	184	0	0	1	184	6	189	1.48e-131	369	184
92	6TU3:H	100	179	0	0	5	183	1	179	1.43e-126	357	183
92	6TU3:V	100	179	0	0	5	183	1	179	1.43e-126	357	183
92	6EPD:1	100	179	0	0	5	183	1	179	1.43e-126	357	183
92	6EPC:1	100	179	0	0	5	183	1	179	1.43e-126	357	183
92	6EPF:1	100	179	0	0	5	183	1	179	1.43e-126	357	183
92	6EPE:1	100	179	0	0	5	183	1	179	1.43e-126	357	183
119	3UNE:m	100	179	0	0	5	183	1	179	9.69e-127	357	183
121	3UNH:V	100	58	0	0	1	58	90	147	5.67e-36	122	58
133	6MUX:Q	100	188	0	0	1	188	27	214	3.87e-133	375	188
146	5FGI:b	100	175	0	0	1	175	21	195	1.52e-126	357	175
153	3UNF:M	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNF:a	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNH:M	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNH:a	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNB:3	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNB:M	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNB:a	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNB:o	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNE:3	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNE:M	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNE:a	100	188	0	0	1	188	5	192	4.63e-132	371	188
153	3UNE:o	100	188	0	0	1	188	5	192	4.63e-132	371	188
171	7LXU:X	100	189	0	0	1	189	12	200	4.33e-137	384	189
178	8G6E:b	100	121	0	0	1	121	5	125	3.11e-81	241	121
203	9GBK:J	100	181	0	0	1	181	3	183	4.61e-129	363	181
203	7LS5:X	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	7TEO:J	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	7TEO:X	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	7TEJ:J	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	7TEJ:X	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	4G4S:J	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	8RVQ:J	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	8RVQ:X	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	9GBK:X	100	181	0	0	1	181	5	185	4.95e-129	363	181
203	4RUR:I	100	181	0	0	1	181	6	186	5.13e-129	363	181
203	4RUR:W	100	181	0	0	1	181	6	186	5.13e-129	363	181
203	4INU:I	100	181	0	0	1	181	6	186	5.13e-129	363	181
203	4INU:W	100	181	0	0	1	181	6	186	5.13e-129	363	181
203	4INT:I	100	181	0	0	1	181	6	186	5.13e-129	363	181
