	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	CPXB_BACME/485-618	8DME:B	100	134	0	0	1	134	482	615	4.34e-86	273	134
1	NOS2_HUMAN/541-672	3HR4:E	100	132	0	0	1	132	31	162	2.32e-95	275	132
2	Q39036_ARATH/107-250	5GXU:A	100	144	0	0	1	144	5	148	4.08e-98	296	144
3	Q9SUM3_ARATH/107-250	5GXU:A	100	144	0	0	1	144	5	148	4.08e-98	296	144
4	Q3E9U3_ARATH/107-250	5GXU:A	100	144	0	0	1	144	5	148	4.08e-98	296	144
5	NCPR_MOUSE/82-219	6J7A:B	100	138	0	0	1	138	254	391	4.86e-93	289	138
6	Q60451_CRIGR/71-208	6J7A:B	100	138	0	0	1	138	254	391	4.86e-93	289	138
7	NCPR_RAT/82-219	6J7A:B	100	138	0	0	1	138	254	391	4.86e-93	289	138
8	Q05DV1_MOUSE/82-219	6J7A:B	100	138	0	0	1	138	254	391	4.86e-93	289	138
9	NCPR_HUMAN/82-219	3QE2:B	100	138	0	0	1	138	17	154	2.3899999999999998e-95	289	138
10	Q59ED7_HUMAN/91-228	3QE2:B	100	138	0	0	1	138	17	154	2.3899999999999998e-95	289	138
11	B2R6E5_HUMAN/85-222	3QE2:B	100	138	0	0	1	138	17	154	2.3899999999999998e-95	289	138
12	Q63HL4_HUMAN/85-222	3QE2:B	100	138	0	0	1	138	17	154	2.3899999999999998e-95	289	138
13	A8K3B4_HUMAN/85-222	3QE2:B	100	138	0	0	1	138	17	154	2.3899999999999998e-95	289	138
14	Q2PFZ5_MACFA/10-147	3QE2:B	100	138	0	0	1	138	17	154	2.3899999999999998e-95	289	138
15	C9JU80_HUMAN/38-108	3QE2:B	100	71	0	0	1	71	17	87	1.02e-42	148	71
16	Q5PXH3_CANTR/61-198	6T1U:B	100	138	0	0	1	138	17	154	1.1699999999999999e-94	288	138
17	NCPR_YEAST/63-199	2BN4:B	100	137	0	0	1	137	17	153	2.71e-91	280	137
18	D3DKZ0_YEAST/63-199	2BN4:B	100	137	0	0	1	137	17	153	2.71e-91	280	137
19	C6UCN8_ECOBR/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
20	C8UEX3_ECO1A/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
21	C6EJA8_ECOBD/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
22	C1NCX3_9ESCH/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
23	CYSJ_ECOLI/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
24	C1HJ29_9ESCH/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
25	B7LXH7_ECO8A/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
26	B3XHB3_ECOLX/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
27	C2DXD8_ECOLX/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
28	CYSJ_ECOL6/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
29	C8U9J6_ECO10/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
30	CYSJ_ECOL5/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
31	B3I930_ECOLX/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
32	B6I6F8_ECOSE/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
33	CYSJ_SHIBS/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
34	CYSJ_ECO24/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
35	D2NLR9_ECOS5/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
36	B3HPN0_ECOLX/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
37	B2N0Q3_ECOLX/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
38	CYSJ_ECOUT/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
39	C4ZZR8_ECOBW/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
40	CYSJ_ECOK1/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
41	CYSJ_ECOLC/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
42	B7NTA1_ECO7I/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
43	C5W866_ECOBB/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
44	C8TG12_ECO26/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
45	B3WM46_ECOLX/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
46	B1XDH6_ECODH/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
47	B1LQ87_ECOSM/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
48	C9R0B7_ECOD1/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
49	B2TZH0_SHIB3/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
50	B3WWW6_SHIDY/54-188	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
51	B7LEI3_ECO55/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
52	B3ILT2_ECOLX/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
53	B7ML83_ECO45/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
54	CYSJ_SHISS/66-200	6EFV:A	100	135	0	0	1	135	3	137	1.5e-84	259	135
55	D3YTG6_HUMAN/8-145	4H2D:A	100	138	0	0	1	138	5	142	2.25e-99	284	138
56	NDOR1_HUMAN/8-145	4H2D:A	100	138	0	0	1	138	5	142	2.25e-99	284	138
57	B2PFA1_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
58	D2AIM3_SHIF2/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
59	C5W891_ECOBB/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
60	C2DXG8_ECOLX/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
61	C8UAC2_ECO10/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
62	Q8FEG0_ECOL6/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
63	Q1R7Q2_ECOUT/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
64	B7LEX0_ECO55/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
65	B2N0M5_ECOLX/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
66	C6UCR4_ECOBR/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
67	B7MLB1_ECO45/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
68	C3SX17_ECOLX/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
69	Q0TE69_ECOL5/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
70	B2TZE3_SHIB3/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
71	B3WI31_ECOLX/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
72	B3B8V6_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
73	C6USA6_ECO5T/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
74	B6ZW16_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
75	B3C444_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
76	B1XDJ9_ECODH/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
77	B3X5N0_SHIDY/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
78	D3QQC3_ECOLX/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
79	B2P9Z6_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
80	B7MZ86_ECO81/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
81	Q0T1Q6_SHIF8/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
82	B3AIZ7_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
83	B3XJA0_ECOLX/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
84	C6EJ82_ECOBD/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
85	B3HPJ4_ECOLX/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
86	YQCA_ECOLI/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
87	A1AEX7_ECOK1/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
88	B5Z3F5_ECO5E/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
89	B2NYE2_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
90	Q3YY66_SHISS/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
91	C4ZZU5_ECOBW/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
92	C1HIZ6_9ESCH/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
93	Q32CC8_SHIDS/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
94	C1ND03_9ESCH/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
95	YQCA_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
96	B3AE85_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
97	YQCA_SHIFL/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
98	Q31XK0_SHIBS/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
99	B3BJH6_ECO57/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
100	B3I9A6_ECOLX/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
101	C9R091_ECOD1/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
102	B1IU51_ECOLC/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
103	A8A3S5_ECOHS/6-140	2M6R:A	100	135	0	0	1	135	6	140	7.81e-95	272	135
104	C2BE28_9FIRM/6-79	5B3L:A	100	74	0	0	1	74	5	78	2.07e-44	142	74
105	C4ZZ20_ECOBW/6-138	2HNA:A	100	133	0	0	1	133	6	138	4.7299999999999994e-95	273	133
106	B1X9X0_ECODH/6-138	2HNA:A	100	133	0	0	1	133	6	138	4.7299999999999994e-95	273	133
107	B2N5K8_ECOLX/6-138	2HNA:A	100	133	0	0	1	133	6	138	4.7299999999999994e-95	273	133
108	MIOC_ECOLI/6-138	2HNA:A	100	133	0	0	1	133	6	138	4.7299999999999994e-95	273	133
109	C9QX94_ECOD1/6-138	2HNA:A	100	133	0	0	1	133	6	138	4.7299999999999994e-95	273	133
110	Q5MZ04_SYNP6/6-160	8HGQ:A	100	155	0	0	1	155	6	160	8.34e-114	322	155
111	FLAV_SYNE7/6-160	8HGQ:A	100	155	0	0	1	155	6	160	8.34e-114	322	155
112	1ofv	8HGQ:A	100	169	0	0	1	169	2	170	8.97e-124	348	169
113	FLAV_ANASP/7-160	1FLV:A	100	154	0	0	1	154	5	158	5.73e-113	320	154
114	FLAV_ANASP/7-160	3ESZ:B	100	154	0	0	1	154	5	158	5.73e-113	320	154
115	FLAV_ANASP/7-160	1FTG:A	100	154	0	0	1	154	5	158	5.73e-113	320	154
116	FLAV_ANASP/7-160	1QHE:A	100	154	0	0	1	154	5	158	5.73e-113	320	154
117	FLAV_ANASP/7-160	3ESZ:A	100	154	0	0	1	154	6	159	5.93e-113	320	154
118	FLAV_ANASP/7-160	1RCF:A	100	154	0	0	1	154	6	159	5.93e-113	320	154
119	FLAV_ANASO/7-160	1FLV:A	100	154	0	0	1	154	5	158	5.73e-113	320	154
120	FLAV_ANASO/7-160	3ESZ:B	100	154	0	0	1	154	5	158	5.73e-113	320	154
121	FLAV_ANASO/7-160	1FTG:A	100	154	0	0	1	154	5	158	5.73e-113	320	154
122	FLAV_ANASO/7-160	1QHE:A	100	154	0	0	1	154	5	158	5.73e-113	320	154
123	FLAV_ANASO/7-160	3ESZ:A	100	154	0	0	1	154	6	159	5.93e-113	320	154
124	FLAV_ANASO/7-160	1RCF:A	100	154	0	0	1	154	6	159	5.93e-113	320	154
125	1flv	1FLV:A	100	168	0	0	1	168	1	168	2.15e-123	347	168
126	1flv	1FTG:A	100	168	0	0	1	168	1	168	2.15e-123	347	168
127	1flv	1QHE:A	100	168	0	0	1	168	1	168	2.15e-123	347	168
128	1flv	1RCF:A	100	168	0	0	1	168	2	169	2.22e-123	347	168
129	C4ZWG1_ECOBW/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
130	B1LLC8_ECOSM/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
131	B7MFV2_ECO45/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
132	D3QMM2_ECOLX/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
133	B7L9M2_ECO55/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
134	A7ZXU5_ECOHS/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
135	B7MPJ0_ECO81/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
136	FLAV_ECO57/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
137	D3GXD6_ECO44/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
138	A7ZJ69_ECO24/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
139	C2DLF6_ECOLX/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
140	B1X6L7_ECODH/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
141	B2TU47_SHIB3/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
142	FLAV_ECOL6/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
143	D2A9X2_SHIF2/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
144	FLAV_ECOLI/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
145	C8UJZ0_ECO1A/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
146	B6HYP4_ECOSE/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
147	Q0TJZ8_ECOL5/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
148	B3AJE4_ECO57/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
149	B7LKS8_ESCF3/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
150	B5YQM8_ECO5E/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
151	C5W117_ECOBB/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
152	C8U336_ECO10/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
153	A1A8V1_ECOK1/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
154	B2N7T1_ECOLX/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
155	Q0T6T2_SHIF8/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
156	C1HG28_9ESCH/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
157	Q1REN2_ECOUT/45-199	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
158	B7N9T1_ECOLU/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
159	B7NMN6_ECO7I/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
160	C9R0T4_ECOD1/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
161	B7UKW6_ECO27/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
162	B3AB20_ECO57/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
163	C8TKJ5_ECO26/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
164	C6UD54_ECOBR/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
165	B7M5K3_ECO8A/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
166	C6EJQ0_ECOBD/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
167	C3TJ02_ECOLX/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
168	B6ZNK3_ECO57/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
169	Q32IP0_SHIDS/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
170	B2PG22_ECO57/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
171	Q3Z4B6_SHISS/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
172	B1IY44_ECOLC/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
173	D2NF56_ECOS5/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
174	C6V192_ECO5T/6-160	2MOK:A	100	155	0	0	1	155	6	160	4.23e-117	330	155
175	1ag9a	2MOK:A	100	175	0	0	1	175	2	176	8.96e-131	366	175
176	B1EG00_9ESCH/5-160	2MTB:A	100	156	0	0	1	156	5	160	1.62e-116	329	156
177	B6I728_ECOSE/5-160	2MTB:A	100	156	0	0	1	156	5	160	1.62e-116	329	156
178	B3WHR0_ECOLX/5-160	2MTB:A	100	156	0	0	1	156	5	160	1.62e-116	329	156
179	A1AF85_ECOK1/5-160	2MTB:A	100	156	0	0	1	156	5	160	1.62e-116	329	156
180	D2NM56_ECOS5/5-160	2MTB:A	100	156	0	0	1	156	5	160	1.62e-116	329	156
