qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
TXAB_ANTXA/3-47	1APF:A	100	45	0	0	1	45	3	47	2.17e-35	115	45
TXAA_ANTXA/3-47	1AHL:A	100	45	0	0	1	45	3	47	3.61e-34	112	45
TX7_ANTXA/3-47	1AHL:A	100	45	0	0	1	45	3	47	3.61e-34	112	45
1apf	1APF:A	100	49	0	0	1	49	1	49	2.27e-38	122	49
1ahl	1AHL:A	100	49	0	0	1	49	1	49	1.88e-37	120	49
TXA1_ANESU/3-44	1ATX:A	100	42	0	0	1	42	3	44	9.63e-31	103	42
1atx	1ATX:A	100	46	0	0	1	46	1	46	7.12e-34	111	46
TXNA_CONGI/3-45	2H9X:A	100	43	0	0	1	43	3	45	6.17e-32	106	43
TXA1_STOHE/2-44	2SH1:A	100	43	0	0	1	43	2	44	3.54e-29	99.4	43
1sh1	2SH1:A	100	48	0	0	1	48	1	48	2.33e-33	110	48
1bds	1BDS:A	100	43	0	0	1	43	1	43	3.40e-33	109	43
