qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
4	1ONJ:A	100	61	0	0	1	61	1	61	3.42e-45	140	61
6	8VY8:G	100	67	0	0	1	67	2	68	9.94e-49	150	67
13	2JQP:A	100	65	0	0	1	65	1	65	8.07e-48	147	65
18	2CDX:A	100	60	0	0	1	60	1	60	5.14e-42	132	60
29	8D9Z:D	100	64	0	0	1	64	1	64	7.17e-49	150	64
39	1NXB:A	100	62	0	0	1	62	1	62	3.13e-46	143	62
44	1IQ9:A	100	61	0	0	1	61	1	61	1.02e-46	144	61
50	7ULQ:F	100	65	0	0	1	65	1	65	1.55e-48	149	65
59	1KBS:A	100	60	0	0	1	60	1	60	1.26e-42	134	60
89	1KBS:A	100	59	0	0	3	61	2	60	7.62e-42	132	61
97	1KBS:A	100	60	0	0	3	62	1	60	9.65e-43	134	62
102	4DO8:B	100	66	0	0	1	66	1	66	6.31e-50	153	66
106	1CHV:S	100	60	0	0	1	60	1	60	8.86e-43	134	60
134	2H7Z:B	100	67	0	0	1	67	10	76	7.95e-53	160	67
135	7O2K:A	100	60	0	0	1	60	1	60	2.54e-42	133	60
136	1CVO:A	100	62	0	0	1	62	1	62	1.82e-45	141	62
144	5T8A:A	100	60	0	0	1	60	2	61	1.29e-42	134	60
152	1COE:A	100	62	0	0	1	62	1	62	3.13e-46	143	62
164	1G6M:A	100	62	0	0	1	62	1	62	8.99e-46	142	62
176	2H7Z:A	100	67	0	0	1	67	8	74	8.49e-50	153	67
181	6PNW:B	100	62	0	0	1	62	1	62	2.20e-46	144	62
182	2BHI:B	100	60	0	0	1	60	1	60	4.39e-43	135	60
185	6RC7:A	100	60	0	0	1	60	1	60	3.62e-42	133	60
194	7ULR:B	100	66	0	0	1	66	2	67	4.41e-48	148	66
199	2CDX:A	100	60	0	0	2	61	1	60	5.36e-42	132	61
206	2BHI:B	100	60	0	0	2	61	1	60	6.51e-43	135	61
213	7ULS:A	100	66	0	0	1	66	2	67	5.53e-51	155	66
219	1W6B:A	100	66	0	0	1	66	1	66	4.45e-49	151	66
227	5EBX:A	100	62	0	0	1	62	1	62	8.99e-46	142	62
242	1LSI:A	100	66	0	0	1	66	1	66	1.55e-50	154	66
258	1VYC:A	100	65	0	0	1	65	1	65	1.15e-47	147	65
260	6EBX:B	100	62	0	0	1	62	1	62	3.13e-46	143	62
289	8HN1:C	100	65	0	0	1	65	1	65	2.81e-48	149	65
292	1CDT:B	100	60	0	0	1	60	1	60	2.98e-41	130	60
294	1TXA:A	100	65	0	0	1	65	1	65	6.06e-49	150	65
300	2CCX:A	100	60	0	0	1	60	1	60	1.85e-44	139	60
305	1CB9:A	100	60	0	0	1	60	1	60	3.62e-42	133	60
307	4AEA:A	100	64	0	0	1	64	1	64	2.17e-42	148	64
313	1CXN:A	100	60	0	0	1	60	1	60	1.30e-44	139	60
329	1NTN:A	100	72	0	0	1	72	1	72	3.60e-54	164	72
333	6WJC:C	100	65	0	0	1	65	5	69	2.29e-50	154	65
339	1NOR:A	100	61	0	0	1	61	1	61	2.92e-46	143	61
343	8VY8:G	100	34	0	0	9	42	35	68	6.78e-20	76.6	42
344	1TXA:A	100	73	0	0	1	73	1	73	6.90e-57	171	73
361	1UG4:A	100	60	0	0	2	61	1	60	1.87e-42	134	61
368	4EY8:B	100	61	0	0	1	61	1	61	3.42e-45	140	61
371	1F94:A	100	63	0	0	1	63	1	63	5.79e-47	145	63
372	1TFS:A	100	60	0	0	1	60	1	60	1.85e-44	139	60
376	8D9Y:K	100	66	0	0	1	66	1	66	5.50e-49	150	66
388	1MR6:A	100	68	0	0	1	68	1	68	1.30e-52	160	68
393	1FF4:A	100	65	0	0	1	65	1	65	8.07e-48	147	65
395	8DA1:I	100	67	0	0	1	67	1	67	9.66e-49	150	67
396	8WE8:B	100	60	0	0	1	60	1	60	5.32e-44	137	60
406	3HH7:B	100	65	0	0	1	65	1	65	4.14e-50	153	65
419	1JE9:A	100	61	0	0	1	61	1	61	1.69e-45	141	61
420	1CHV:S	100	30	0	0	1	30	1	30	1.51e-17	69.7	30
438	1JGK:A	100	66	0	0	1	66	1	66	5.20e-49	150	66
439	1DRS:A	100	59	0	0	1	59	1	59	6.23e-47	145	59
440	1FAS:A	100	61	0	0	1	61	1	61	1.19e-45	142	61
443	2H5F:A	100	67	0	0	1	67	8	74	1.03e-50	155	67
455	2ABX:B	100	74	0	0	1	74	1	74	1.02e-54	166	74
458	1LSI:A	100	64	0	0	1	64	1	64	2.77e-48	149	64
