	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	Q7PXJ0_ANOGA/61-337	7R0U:A	100	277	0	0	1	277	56	332	1.14e-206	571.0	277
1	Q73UN9_MYCPA/86-367	2Z6V:A	100	282	0	0	1	282	85	366	4.21e-215	592.0	282
2	B7Z976_HUMAN/2-206	3AP2:A	100	205	0	0	1	205	19	223	1.74e-147	414.0	205
3	TPST2_HUMAN/69-271	3AP2:A	100	203	0	0	1	203	19	221	1.54e-145	409.0	203
4	Q75M96_HUMAN/70-275	5WRI:B	100	206	0	0	1	206	7	212	2.52e-132	377.0	206
5	ST1C4_HUMAN/45-295	2GWH:B	100	251	0	0	1	251	31	281	3.1499999999999996e-189	525.0	251
6	Q6PD90_HUMAN/45-99	2GWH:B	100	55	0	0	1	55	31	85	1.78e-32	117.0	55
7	Q8BT67_MOUSE/1-92	2ZVP:X	100	92	0	0	1	92	193	284	7.84e-55	185.0	92
8	ST1E1_HUMAN/37-287	1G3M:A	100	251	0	0	1	251	35	285	1.4e-183	523.0	251
9	Q3TV15_MOUSE/38-180	2ZVP:X	100	143	0	0	1	143	34	176	5.6e-98	306.0	143
10	Q3UZZ6_MOUSE/38-288	2ZVP:X	100	251	0	0	1	251	34	284	1.7800000000000001e-177	520.0	251
11	ST1A3_HUMAN/38-288	2A3R:B	100	251	0	0	1	251	30	280	2.47e-190	524.0	251
12	ST1A1_HUMAN/38-288	4GRA:A	100	251	0	0	1	251	31	281	1.78e-189	522.0	251
13	ST1A1_HUMAN/38-288	4GRA:B	100	251	0	0	1	251	31	281	1.78e-189	522.0	251
14	ST1B1_HUMAN/38-289	3CKL:B	100	252	0	0	1	252	38	289	2.31e-187	529.0	252
15	B1PQU4_MOUSE/34-157	7D1X:A	100	124	0	0	1	124	29	152	4.4300000000000004e-86	261.0	124
16	ST2A1_HUMAN/34-278	3F3Y:C	100	245	0	0	1	245	31	275	6.6e-178	508.0	245
17	ST2B1_HUMAN/60-305	1Q20:A	100	246	0	0	1	246	43	288	4.46e-187	516.0	246
18	SOT18_ARATH/83-344	5MEK:A	100	262	0	0	1	262	58	319	2.9499999999999997e-199	551.0	262
19	SOT16_ARATH/71-332	8K9Y:A	100	262	0	0	1	262	56	317	1.04e-199	552.0	262
20	A8K8T3_HUMAN/604-869	8CCY:A	100	266	0	0	1	266	524	789	5.6e-195	556.0	266
21	D3YUR4_MOUSE/58-177	1VKJ:A	100	120	0	0	1	120	5	124	3.56e-80	248.0	120
22	HS3S1_MOUSE/58-302	1VKJ:A	100	245	0	0	1	245	5	249	1.91e-182	514.0	245
23	HS3S1_HUMAN/54-298	1ZRH:A	100	245	0	0	1	245	10	254	7.8e-186	513.0	245
24	HS3SA_HUMAN/152-400	1T8U:B	100	249	0	0	1	249	17	265	3.57e-181	508.0	249
25	Q9UMT9_HUMAN/1-35	3U3K:A	100	35	0	0	1	35	248	282	9.11e-19	79.3	35
26	A0QK82_MYCA1/86-367	2Z6V:A	100	282	0	0	1	282	85	366	4.21e-215	592.0	282
27	TPST1_HUMAN/70-275	5WRI:B	100	206	0	0	1	206	7	212	2.52e-132	377.0	206
28	A4D2M0_HUMAN/70-275	5WRI:B	100	206	0	0	1	206	7	212	2.52e-132	377.0	206
29	Q53X91_HUMAN/37-287	1G3M:A	100	251	0	0	1	251	35	285	1.4e-183	523.0	251
30	Q9R2C2_MOUSE/38-288	2ZVP:X	100	251	0	0	1	251	34	284	1.7800000000000001e-177	520.0	251
31	Q1ET61_HUMAN/38-288	2A3R:B	100	251	0	0	1	251	30	280	2.47e-190	524.0	251
32	A8K015_HUMAN/34-278	3F3Y:C	100	245	0	0	1	245	31	275	6.6e-178	508.0	245
33	NDST1_HUMAN/604-869	8CCY:A	100	266	0	0	1	266	524	789	5.6e-195	556.0	266
34	Q59GK2_HUMAN/420-685	8CCY:A	100	266	0	0	1	266	524	789	5.6e-195	556.0	266
35	D3DTS6_HUMAN/137-385	1T8U:B	100	249	0	0	1	249	17	265	3.57e-181	508.0	249
36	HS3SB_HUMAN/137-385	1T8U:B	100	249	0	0	1	249	17	265	3.57e-181	508.0	249
