qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
3	1XYR:6	100	22	0	0	1	22	15	36	2.63e-08	48.5	93
24	6ZCK:B	100	209	0	0	1	209	14	222	6.37e-162	449	209
42	4GB3:2	100	211	0	0	1	211	16	226	1.61e-161	448	211
43	9FJC:2	100	55	0	0	1	55	11	65	1.10e-35	122	55
43	7X42:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X4M:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X40:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X49:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7DQ7:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7DQ1:2	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X3E:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X3D:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X3C:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7DPF:2	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7DPZ:2	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X2T:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X2W:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X2I:B	100	55	0	0	1	55	14	68	1.13e-35	122	55
43	7X2O:B	100	55	0	0	1	55	14	68	1.16e-35	122	55
45	4Q4X:1	100	94	0	0	1	94	39	132	8.29e-60	186	94
47	1M11:1	100	55	0	0	1	55	170	224	7.33e-36	123	55
57	6CX1:C	100	227	0	0	1	227	11	237	1.63e-168	467	227
62	3EPD:1	100	84	0	0	1	84	31	114	1.31e-52	167	84
80	6Z3Q:A	100	182	0	0	1	182	54	235	6.12e-133	376	182
80	6Z3P:A	100	182	0	0	1	182	55	236	6.34e-133	376	182
80	6UH6:A	100	182	0	0	1	182	56	237	6.57e-133	376	182
80	6UH7:A	100	182	0	0	1	182	56	237	6.57e-133	376	182
80	6UH1:A	100	182	0	0	1	182	56	237	6.57e-133	376	182
80	6DIZ:A	100	182	0	0	1	182	56	237	6.57e-133	376	182
80	4AED:A	100	181	0	0	1	181	55	235	3.66e-132	374	182
80	3ZFF:A	100	181	0	0	1	181	55	235	3.66e-132	374	182
80	4C10:A	100	181	0	0	1	181	55	235	3.79e-132	374	182
80	3ZFG:A	100	181	0	0	1	181	55	235	3.79e-132	374	182
80	3ZFE:A	100	181	0	0	1	181	55	235	3.79e-132	374	182
80	9F6A:C	100	180	0	0	3	182	56	235	1.01e-131	373	182
80	9F5S:C	100	178	0	0	5	182	1	178	1.59e-131	370	182
80	4C0Y:A	100	164	0	0	18	181	1	164	2.32e-121	344	182
80	4C0U:A	100	164	0	0	18	181	1	164	2.32e-121	344	182
80	3JAU:A	100	17	0	0	152	168	1	17	2.55e-05	42.7	182
87	3JAU:A	100	17	0	0	152	168	1	17	2.59e-05	42.7	183
103	3JAU:A	100	17	0	0	151	167	1	17	2.52e-05	42.7	181
104	3JAU:A	100	17	0	0	152	168	1	17	2.55e-05	42.7	182
105	5C8C:A	100	85	0	0	1	85	61	145	1.33e-56	178	85
116	3NAP:B	100	140	0	0	1	140	79	218	5.10e-98	284	140
118	8ZH6:A	100	94	0	0	17	110	1	94	1.83e-62	192	110
119	7C9W:A	100	42	0	0	1	42	175	216	1.02e-25	96.7	42
137	4Q4V:3	100	179	0	0	1	179	28	206	8.20e-133	374	179
139	4BIQ:B	100	44	0	0	1	44	23	66	6.55e-25	95.5	71
139	4BIP:B	100	44	0	0	1	44	23	66	6.55e-25	95.5	71
141	7EAK:A	100	72	0	0	1	72	143	214	9.18e-50	160	72
146	4CEY:A	100	83	0	0	2	84	61	143	8.26e-55	174	84
173	8B9F:A	100	18	0	0	45	62	1	18	7.32e-04	39.3	83
181	1XYR:6	100	22	0	0	1	22	15	36	1.85e-08	48.9	93
192	1XYR:6	100	22	0	0	1	22	15	36	2.03e-07	48.5	180
211	1Z7S:1	100	49	0	0	1	49	176	224	3.44e-28	103	49
224	3JAU:A	100	17	0	0	152	168	1	17	2.55e-05	42.7	182
226	2WZR:2	100	168	0	0	1	168	10	177	4.38e-125	352	168
227	1XYR:6	100	22	0	0	1	22	15	36	1.93e-07	48.5	177
235	9FX1:C	100	170	0	0	1	170	8	177	5.83e-123	347	170
241	4N53:B	100	58	0	0	1	58	15	72	1.55e-38	129	58
253	4N43:A	100	74	0	0	17	90	1	74	6.34e-49	157	90
253	4YVW:A	100	74	0	0	17	90	1	74	6.34e-49	157	90
253	4YVW:D	100	74	0	0	17	90	1	74	6.34e-49	157	90
253	4YVW:E	100	74	0	0	17	90	1	74	6.34e-49	157	90
253	4YVW:J	100	74	0	0	17	90	1	74	6.34e-49	157	90
253	4YVW:M	100	74	0	0	17	90	1	74	6.34e-49	157	90
253	4YVS:A	100	74	0	0	17	90	1	74	6.52e-49	157	90
253	4YVS:D	100	74	0	0	17	90	1	74	6.52e-49	157	90
253	4YVS:G	100	74	0	0	17	90	1	74	6.52e-49	157	90
253	4YVS:J	100	74	0	0	17	90	1	74	6.52e-49	157	90
253	4YVS:M	100	74	0	0	17	90	1	74	6.52e-49	157	90
253	4GMP:1	100	72	0	0	18	89	1	72	1.46e-47	153	90
253	3J91:1	100	72	0	0	18	89	1	72	1.46e-47	153	90
253	4RQP:A	100	72	0	0	19	90	1	72	2.77e-47	152	90
253	4RQP:E	100	72	0	0	19	90	1	72	2.77e-47	152	90
253	4RQP:I	100	72	0	0	19	90	1	72	2.77e-47	152	90
253	4RQP:M	100	72	0	0	19	90	1	72	2.77e-47	152	90
253	4RQP:Q	100	72	0	0	19	90	1	72	2.77e-47	152	90
269	7C9U:A	100	90	0	0	14	103	1	90	1.91e-57	179	103
270	6ZCK:A	100	51	0	0	1	51	164	214	2.87e-32	114	51
279	4CEY:A	100	86	0	0	1	86	59	144	6.93e-57	179	86
282	3JAU:A	100	17	0	0	152	168	1	17	2.68e-05	42.7	186
325	6ZMS:B	100	49	0	0	1	49	14	62	5.43e-31	110	49
325	6ZCK:B	100	49	0	0	1	49	14	62	5.43e-31	110	49
330	8R5Y:A	100	72	0	0	1	72	93	164	1.36e-49	157	72
330	8R5Z:A	100	72	0	0	1	72	97	168	1.53e-49	157	72
330	8R5X:A	100	72	0	0	1	72	141	212	5.50e-49	157	72
351	7C9W:A	100	81	0	0	1	81	58	138	1.38e-50	162	81
381	7EAK:A	100	43	0	0	1	43	172	214	3.33e-25	95.5	43
383	6ILO:A	100	167	0	0	17	183	1	167	9.46e-124	350	183
388	6ZCK:A	100	67	0	0	1	67	148	214	1.58e-46	151	67
399	6T40:A	100	191	0	0	8	198	24	214	6.18e-131	372	198
408	5NE4:3	100	51	0	0	3	53	139	189	3.78e-32	112	53
408	5NED:C	100	51	0	0	3	53	139	189	3.87e-32	112	53
408	5NEM:3	100	51	0	0	3	53	139	189	3.87e-32	112	53
408	5NER:3	100	51	0	0	3	53	139	189	3.87e-32	112	53
408	5DDJ:3	100	51	0	0	3	53	139	189	3.87e-32	112	53
410	3JAU:A	100	17	0	0	152	168	1	17	2.65e-05	42.7	185
417	3JAU:A	100	17	0	0	152	168	1	17	2.55e-05	42.7	182
440	4IV3:C	100	169	0	0	1	169	22	190	1.29e-125	354	169
450	1XYR:6	100	22	0	0	1	22	15	36	1.97e-07	48.5	178
455	8E8Y:1	100	76	0	0	1	76	30	105	2.71e-46	151	76
458	5C9A:B	100	55	0	0	1	55	82	136	4.94e-34	119	56
477	3JAU:A	100	17	0	0	152	168	1	17	2.59e-05	42.7	183
482	4CEY:A	100	183	0	0	1	183	56	238	1.68e-133	378	183
488	3JAU:A	100	17	0	0	151	167	1	17	2.52e-05	42.7	181
504	5NE4:3	100	60	0	0	1	60	130	189	2.08e-39	131	60
504	5NED:C	100	60	0	0	1	60	130	189	2.14e-39	131	60
504	5NEM:3	100	60	0	0	1	60	130	189	2.14e-39	131	60
504	5NER:3	100	60	0	0	1	60	130	189	2.14e-39	131	60
504	5DDJ:3	100	60	0	0	1	60	130	189	2.14e-39	131	60
515	1XYR:6	100	22	0	0	1	22	15	36	1.93e-07	48.5	177
532	5C9A:A	100	91	0	0	1	91	55	145	1.97e-60	188	91
532	5C8C:A	100	88	0	0	4	91	59	146	1.32e-58	184	91
533	7C9W:A	100	55	0	0	1	55	162	216	3.15e-37	127	55
545	6RJF:1	100	184	0	0	1	184	40	223	7.06e-134	378	184
550	1XYR:6	100	22	0	0	1	22	15	36	1.38e-07	48.9	177
565	5L8Q:B	100	130	0	0	1	130	108	237	9.51e-92	268	130
580	8E8Y:2	100	216	0	0	1	216	14	229	1.96e-167	464	216
595	1D4M:1	100	102	0	0	1	102	40	141	3.40e-67	206	102
600	3JAU:A	100	17	0	0	152	168	1	17	2.55e-05	42.7	182
608	1M11:1	100	60	0	0	1	60	181	240	8.15e-37	126	60
619	4CEY:A	100	88	0	0	1	88	56	143	1.32e-57	181	88
622	6SK5:B	100	49	0	0	1	49	16	64	6.69e-29	104	49
629	6ZMS:B	100	56	0	0	1	56	14	69	7.42e-37	125	56
629	6ZCK:B	100	56	0	0	1	56	14	69	7.42e-37	125	56
655	1XYR:6	100	22	0	0	1	22	15	36	1.93e-07	48.5	177
663	4Q4X:1	100	107	0	0	1	107	30	136	2.89e-69	211	107
664	5APM:C	100	126	0	0	1	126	109	234	1.14e-89	263	126
668	3JAU:A	100	17	0	0	152	168	1	17	2.55e-05	42.7	182
670	3JAU:A	100	17	0	0	152	168	1	17	2.55e-05	42.7	182
675	1XYR:6	100	22	0	0	1	22	15	36	1.93e-07	48.5	177
699	6ILO:A	100	93	0	0	13	105	1	93	1.74e-61	189	107
714	1XYR:6	100	22	0	0	1	22	15	36	1.93e-07	48.5	177
717	6ZCK:A	100	104	0	0	1	104	30	133	3.08e-68	208	104
718	9G0B:B	100	211	0	0	1	211	13	223	1.84e-159	443	211
719	1XYR:6	100	22	0	0	1	22	15	36	1.93e-07	48.5	177
728	5C9A:A	100	88	0	0	1	88	55	142	4.54e-58	182	88
728	5C8C:A	100	85	0	0	4	88	59	143	3.03e-56	177	88
733	6ILL:B	100	47	0	0	1	47	14	60	2.67e-27	100	47
733	6ILM:B	100	47	0	0	1	47	14	60	2.67e-27	100	47
733	6ILP:B	100	47	0	0	1	47	14	60	2.67e-27	100	47
733	6ILJ:B	100	47	0	0	1	47	14	60	2.67e-27	100	47
733	6ILN:B	100	47	0	0	1	47	14	60	2.67e-27	100	47
733	6ILK:B	100	47	0	0	1	47	14	60	2.67e-27	100	47
738	4Q4X:1	100	63	0	0	1	63	143	205	1.12e-41	139	63
775	1XYR:6	100	22	0	0	1	22	15	36	1.97e-07	48.5	178
784	1ND2:B	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1ND3:B	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1QJX:2	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1QJY:2	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1QJU:2	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1D3E:2	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1AYM:2	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1AYN:2	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1C8M:2	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
784	1NCR:B	100	44	0	0	1	44	14	57	2.00e-25	95.5	44
812	5ACA:1	100	138	0	0	2	139	1	138	1.56e-98	285	165
814	1EAH:3	100	177	0	0	1	177	28	204	2.25e-129	365	177
828	6ZCL:B	100	211	0	0	1	211	14	224	1.40e-161	448	211
828	6GZV:B	100	211	0	0	1	211	16	226	1.56e-161	448	211
831	4WM8:B	100	45	0	0	1	45	14	58	1.65e-28	103	45
839	5C9A:B	100	54	0	0	1	54	82	135	3.51e-33	117	54
862	4CEY:A	100	50	0	0	2	51	188	237	6.88e-32	113	51
863	1MQT:B	100	209	0	0	1	209	16	224	1.55e-158	441	209
865	1FOD:3	100	220	0	0	397	616	1	220	1.28e-156	452	662
