	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
0	126	2EE8:A	100	23	0	0	1	23	18	40	9.95e-12	55.8	23
1	131	2EOW:A	100	23	0	0	1	23	13	35	1.01e-11	54.3	23
2	160	5ZNF:A	100	24	0	0	1	24	3	26	1.97e-12	55.8	24
3	439	2M0F:A	100	23	0	0	1	23	3	25	7.57e-12	54.3	23
4	536	2EMB:A	100	23	0	0	1	23	13	35	9.72e-12	54.3	23
5	774	5KL2:A	100	25	0	0	1	25	4	28	5.9e-11	53.5	25
6	774	4R2E:A	100	25	0	0	1	25	4	28	5.9e-11	53.5	25
7	774	4R2R:A	100	25	0	0	1	25	5	29	5.9e-11	53.5	25
8	774	4R2Q:A	100	25	0	0	1	25	5	29	5.9e-11	53.5	25
9	774	4R2P:A	100	25	0	0	1	25	5	29	6.03e-11	53.5	25
10	988	1ZFD:A	100	32	0	0	1	32	1	32	7.91e-19	72.4	32
11	1047	2EOI:A	100	23	0	0	1	23	11	33	1.96e-11	53.5	23
12	1653	2EMH:A	100	23	0	0	1	23	13	35	7.13e-12	54.7	23
13	1663	2EMV:A	100	23	0	0	1	23	13	35	6.84e-12	54.7	23
14	1784	2EPP:A	100	23	0	0	1	23	14	36	2.75e-12	56.2	23
15	1818	8FFZ:A	100	25	0	0	1	25	210	234	3.69e-13	62.8	25
16	1935	2LVU:A	100	23	0	0	1	23	3	25	7.35e-12	54.3	23
17	1935	7MC1:A	100	23	0	0	1	23	4	26	7.76e-12	54.3	23
18	1973	8SSS:A	100	23	0	0	1	23	2	24	1.72e-11	57.0	23
19	1973	8SST:A	100	23	0	0	1	23	2	24	1.72e-11	57.0	23
20	1973	8SSS:D	100	23	0	0	1	23	2	24	1.74e-11	57.0	23
21	1973	8SST:D	100	23	0	0	1	23	2	24	1.74e-11	57.0	23
22	1973	7W1M:H	100	23	0	0	1	23	44	66	3.81e-11	57.0	23
23	2007	5KL2:A	100	23	0	0	1	23	4	26	8.76e-10	50.4	23
24	2007	4R2E:A	100	23	0	0	1	23	4	26	8.76e-10	50.4	23
25	2007	4R2R:A	100	23	0	0	1	23	5	27	8.76e-10	50.4	23
26	2007	4R2Q:A	100	23	0	0	1	23	5	27	8.76e-10	50.4	23
27	2007	4R2P:A	100	23	0	0	1	23	5	27	8.95e-10	50.4	23
28	2048	5B3H:F	100	23	0	0	1	23	2	24	5.84e-12	55.1	23
29	2048	5B3H:C	100	23	0	0	1	23	2	24	5.97e-12	55.1	23
